noise,filter,seed,snr_in_db,snr_out_db,delta_snr_db,mse_in,mse_out,hurst_in,hurst_out,alpha_in,alpha_out
N2,F5,8,-12.193102169025208,-6.257645791402102,5.9354563776231055,0.31166969155362084,0.08466431983354791,0.8027573287587252,1.1229149337749333,1.9855689626549031,1.9488749017858733
N2,F9,8,-12.193102169025208,-3.492010894975495,8.701091274049713,0.31166969155362084,0.04794418603079326,0.8027573287587252,1.3367991894309312,1.9855689626549031,1.8863216723883462
N2,F0,9,-12.064868806005107,-12.064868806005107,0.0,0.29781562502034853,0.29781562502034853,0.8043834053222597,0.8043834053222597,1.935553492732875,1.935553492732875
N2,F1,9,-12.064868806005107,-5.416232808694073,6.648635997311033,0.29781562502034853,0.06896376432157733,0.8043834053222597,1.1964127508126075,1.935553492732875,2.0
N2,F2,9,-12.064868806005107,-3.158508596318461,8.906360209686646,0.29781562502034853,0.043229745711021186,0.8043834053222597,1.372646434777478,1.935553492732875,1.6639139959933225
N2,F3,9,-12.064868806005107,-1.2893300102530256,10.77553879575208,0.29781562502034853,0.029219518043744196,0.8043834053222597,1.5256901055603882,1.935553492732875,1.6258423868695098
N2,F4,9,-12.064868806005107,-5.485755511099191,6.579113294905916,0.29781562502034853,0.06809493229989974,0.8043834053222597,1.149341775173276,1.935553492732875,2.0
N2,F6,9,-12.064868806005107,-1.2095116617745163,10.85535714423059,0.29781562502034853,0.02875282399794379,0.8043834053222597,1.5689416172867812,1.935553492732875,1.6701455047223588
N2,F7,9,-12.064868806005107,-5.766696933502571,6.298171872502536,0.29781562502034853,0.0735984230441777,0.8043834053222597,1.0020227008742124,1.935553492732875,1.8470122299027345
N2,F8,9,-12.064868806005107,-3.158508596318461,8.906360209686646,0.29781562502034853,0.043229745711021186,0.8043834053222597,1.372646434777478,1.935553492732875,1.6639139959933225
N2,F5,9,-12.064868806005107,-5.255010750086245,6.809858055918862,0.29781562502034853,0.0667927502147642,0.8043834053222597,1.1371531519766815,1.935553492732875,2.0
N2,F9,9,-12.064868806005107,-2.367621562780305,9.697247243224801,0.29781562502034853,0.034468905083959556,0.8043834053222597,1.3846948624748399,1.935553492732875,1.6593147707987919
N3,F0,0,-20.722266944184668,-20.722266944184668,0.0,2.270974464063418,2.270974464063418,0.6283003152609115,0.6283003152609115,1.756862666651824,1.756862666651824
N3,F1,0,-20.722266944184668,-8.06810352159177,12.654163422592898,2.270974464063418,0.12346789964635116,0.6283003152609115,1.068174370171418,1.756862666651824,1.8122043063413968
N3,F2,0,-20.722266944184668,-4.153253660091069,16.5690132840936,2.270974464063418,0.05025350966539763,0.6283003152609115,1.2362084580721786,1.756862666651824,2.0
N3,F3,0,-20.722266944184668,-16.51902671898808,4.203240225196588,2.270974464063418,0.8629085559615975,0.6283003152609115,0.8077383633734072,1.756862666651824,1.5464775396855193
N3,F4,0,-20.722266944184668,-2.8655269746837875,17.85673996950088,2.270974464063418,0.03750394000454614,0.6283003152609115,1.0521610393708472,1.756862666651824,1.875546565463167
N3,F6,0,-20.722266944184668,-15.90835010829666,4.8139168358880084,2.270974464063418,0.7497216918738481,0.6283003152609115,0.8203899238952479,1.756862666651824,2.0
N3,F7,0,-20.722266944184668,-2.716119750122789,18.006147194061878,2.270974464063418,0.036017527243234496,0.6283003152609115,0.905832339095711,1.756862666651824,1.7574303760388355
N3,F8,0,-20.722266944184668,-2.716119750122789,18.006147194061878,2.270974464063418,0.036017527243234496,0.6283003152609115,0.905832339095711,1.756862666651824,1.7574303760388355
N3,F5,0,-20.722266944184668,-3.845027143970714,16.877239800213953,2.270974464063418,0.046784358768353185,0.6283003152609115,1.0021304795281276,1.756862666651824,1.8426782768190768
N3,F9,0,-20.722266944184668,1.3036308647031323,22.025897808887798,2.270974464063418,0.014261116918359101,0.6283003152609115,1.3327746182077929,1.756862666651824,2.0
N3,F0,1,-17.797927359489357,-17.797927359489357,0.0,1.1283170173964425,1.1283170173964425,0.5754642748240465,0.5754642748240465,1.7850595921985584,1.7850595921985584
N3,F1,1,-17.797927359489357,-4.663568185836181,13.134359173653177,1.1283170173964425,0.05516530578450691,0.5754642748240465,1.0346743291958458,1.7850595921985584,1.802861332557897
N3,F2,1,-17.797927359489357,-1.4947803077865165,16.30314705170284,1.1283170173964425,0.026779700978737102,0.5754642748240465,1.2008298043697967,1.7850595921985584,2.0
N3,F3,1,-17.797927359489357,-7.875136068018895,9.922791291470462,1.1283170173964425,0.11513610787391362,0.5754642748240465,1.0093746228779708,1.7850595921985584,1.6932386743967156
N3,F4,1,-17.797927359489357,-2.5157159404804337,15.282211419008924,1.1283170173964425,0.03353584399613911,0.5754642748240465,1.06980214229081,1.7850595921985584,2.0
N3,F6,1,-17.797927359489357,-6.790771434677406,11.00715592481195,1.1283170173964425,0.08971121589790577,0.5754642748240465,1.1419072073594692,1.7850595921985584,1.5458144744966518
N3,F7,1,-17.797927359489357,-2.450561304778651,15.347366054710706,1.1283170173964425,0.032993637082638944,0.5754642748240465,0.9209846409693111,1.7850595921985584,1.747720121666245
N3,F8,1,-17.797927359489357,-2.450561304778651,15.347366054710706,1.1283170173964425,0.032993637082638944,0.5754642748240465,0.9209846409693111,1.7850595921985584,1.747720121666245
N3,F5,1,-17.797927359489357,-2.1874997143950563,15.610427645094301,1.1283170173964425,0.03143215075246148,0.5754642748240465,1.0165161404263372,1.7850595921985584,2.0
N3,F9,1,-17.797927359489357,3.6726129450888934,21.47054030457825,1.1283170173964425,0.008091737448764319,0.5754642748240465,1.4050924122107038,1.7850595921985584,2.0
N3,F0,2,-27.834104097911254,-27.834104097911254,0.0,9.964366156224237,9.964366156224237,0.7186295353558192,0.7186295353558192,1.7553222704735876,1.7553222704735876
N3,F1,2,-27.834104097911254,-14.714234212697793,13.119869885213461,9.964366156224237,0.48734613255897835,0.7186295353558192,1.1600460963403736,1.7553222704735876,1.8854029259547955
N3,F2,2,-27.834104097911254,-10.146911049813935,17.68719304809732,9.964366156224237,0.17115499560343334,0.7186295353558192,1.3267775164584592,1.7553222704735876,1.7327495145750567
N3,F3,2,-27.834104097911254,-26.898930338572114,0.9351737593391398,9.964366156224237,8.034304839059086,0.7186295353558192,0.9591146311897443,1.7553222704735876,1.475615909149766
N3,F4,2,-27.834104097911254,-3.506443543237282,24.327660554673972,9.964366156224237,0.036793600328344514,0.7186295353558192,1.0262612707187386,1.7553222704735876,2.0
N3,F6,2,-27.834104097911254,-26.75232640672363,1.0817776911876251,9.964366156224237,7.767625399210458,0.7186295353558192,0.9809336797896585,1.7553222704735876,1.473587052576183
N3,F7,2,-27.834104097911254,-3.5460530425052985,24.288051055405955,9.964366156224237,0.03716381914234579,0.7186295353558192,0.8820018729605397,1.7553222704735876,1.9156778358688649
N3,F8,2,-27.834104097911254,-3.5460530425052985,24.288051055405955,9.964366156224237,0.03716381914234579,0.7186295353558192,0.8820018729605397,1.7553222704735876,1.9156778358688649
N3,F5,2,-27.834104097911254,-7.889400159393758,19.944703938517495,9.964366156224237,0.10126407294621312,0.7186295353558192,1.0010570540655002,1.7553222704735876,2.0
N3,F9,2,-27.834104097911254,1.3002157402102603,29.134319838121513,9.964366156224237,0.012177727776912227,0.7186295353558192,1.3769569170947864,1.7553222704735876,2.0
N3,F0,3,-21.451670191158794,-21.451670191158794,0.0,2.4134275995079415,2.4134275995079415,0.6299338379943014,0.6299338379943014,1.7148084752106318,1.7148084752106318
N3,F1,3,-21.451670191158794,-8.24417447233785,13.207495718820944,2.4134275995079415,0.11552053258270194,0.6299338379943014,1.0819504461260463,1.7148084752106318,1.7532838743036334
N3,F2,3,-21.451670191158794,-3.9608288508337077,17.490841340325087,2.4134275995079415,0.04319549351583505,0.6299338379943014,1.251447476506531,1.7148084752106318,1.6463590584840564
N3,F3,3,-21.451670191158794,-17.712931126764303,3.7387390643944904,2.4134275995079415,1.0203924661790904,0.6299338379943014,0.8601261404212635,1.7148084752106318,1.2418092254834265
N3,F4,3,-21.451670191158794,-3.368194823949764,18.08347536720903,2.4134275995079415,0.03752294082082287,0.6299338379943014,1.0522981385077426,1.7148084752106318,1.8641418781136028
N3,F6,3,-21.451670191158794,-17.045434363214856,4.406235827943938,2.4134275995079415,0.8750338385822023,0.6299338379943014,0.8867626739002352,1.7148084752106318,1.3187392991152804
N3,F7,3,-21.451670191158794,-2.856862003242911,18.594808187915884,2.4134275995079415,0.03336072873110171,0.6299338379943014,0.9434379085208752,1.7148084752106318,1.6477435591558338
N3,F8,3,-21.451670191158794,-2.856862003242911,18.594808187915884,2.4134275995079415,0.03336072873110171,0.6299338379943014,0.9434379085208752,1.7148084752106318,1.6477435591558338
N3,F5,3,-21.451670191158794,-4.100497839148787,17.351172352010007,2.4134275995079415,0.04441050912618681,0.6299338379943014,1.0059210079355132,1.7148084752106318,1.7843851471292866
