block,model,noise,optimizer,filter,n_seeds,conv100_frac,t_drop100_med,t_eps_med,eps_hit_frac,slope_mean,slope_lo,slope_hi,floor_p50_med,floor_p10_med,floor_p90_med,auc_mean,auc_lo,auc_hi,holdout_mean,holdout_lo,holdout_hi,wall_med,floor_ratio_vs_F0,speedup_vs_F0
A,quadratic,N2,sgd,F2,8,0.0,4000.0,4000.0,0.0,-1.22051375659798,-2.0056299386374765,-0.29911876525335335,0.10858384605114613,0.08749127950730913,0.15413701586805068,-0.9359030027830879,-0.955104734836106,-0.9203462913070719,0.172662647770694,0.16047485275592344,0.18845920547482883,0.09489541699804249,1.064346927511414,1.0
A,quadratic,N2,sgd,F3,8,0.0,4000.0,4000.0,0.0,-1.017940342780029,-1.813117584807878,-0.008438267683818723,0.09201203452168222,0.08222208784905448,0.13180258664456584,-0.9844039180923596,-1.0034971387346776,-0.9677935086411659,0.1809952949613174,0.1682680243426382,0.19586728130900197,0.08002237500113552,1.2560409464120261,1.0
A,quadratic,N2,sgd,F4,8,0.0,4000.0,4000.0,0.0,-1.0794592027639098,-1.8380151358814056,-0.1255461697520902,0.11479869737708659,0.08712321248587085,0.1647188875603861,-0.9105114021665383,-0.9285127923705411,-0.8954627864838474,0.18035951534069433,0.1697231486877349,0.19346588213418262,0.6816308959969319,1.0067264312441342,1.0
A,quadratic,N3,clipped_sgd,F0,8,0.375,4000.0,642.0,1.0,0.16414784079135217,-0.519355327449012,0.6943332760181985,0.019575165624169045,0.01166666755064835,0.029712853569791017,-1.6610678710143607,-1.6788407161053691,-1.6445774915682128,0.06791976118116748,0.06219668873378647,0.07390868109449224,0.0439790210002684,1.0,1.0
A,quadratic,N3,clipped_sgd,F1,8,0.0,4000.0,4000.0,0.0,-1.0789977634376355,-2.0229099974384663,-0.2844940308754674,0.1761214926662436,0.08212928563441332,0.3307317644644485,-0.7753204207563074,-0.799758065060461,-0.7479350501316339,0.16817403596989036,0.15355480760235823,0.18522023549280373,0.041111417005595285,0.11114580808865088,0.1605
A,quadratic,N3,clipped_sgd,F2,8,0.0,4000.0,4000.0,0.0,-1.906355607993988,-3.908849939154605,-0.12039446764172868,0.37129642409965696,0.13257999361781075,1.083224242548726,-0.44672656144575,-0.5065098489116809,-0.38214384611578023,0.27539645531468193,0.18960704671731807,0.37591558963734567,0.05945650000285241,0.05272112617738278,0.1605
A,quadratic,N3,clipped_sgd,F3,8,0.125,4000.0,3475.0,0.5,0.8433663523694757,-0.11592001500128746,1.7189184668990503,0.036333853590064136,0.023289996282720236,0.05997816104041642,-1.4024464284920581,-1.421427077412748,-1.3829293214300207,0.11058716539409721,0.09117155936956416,0.12976928244100555,0.045970958497491665,0.5387583118770004,0.18474820143884893
A,quadratic,N3,clipped_sgd,F4,8,1.0,416.0,273.0,1.0,0.24883519305366683,-0.1265845393720755,0.546594004343821,0.004987305072083155,0.0030961427141982514,0.007332786904642214,-2.250281904351554,-2.2673664072938986,-2.2333577703735097,0.03434620124186484,0.03091356632333877,0.03773016046834834,0.64318789599929,3.9249986397949916,2.3516483516483517
A,quadratic,N3,normalized_sgd,F0,8,1.0,968.5,503.0,1.0,0.12589225668186577,-0.6199641593440419,0.8399751950461323,0.009591640984716224,0.0058239322108363314,0.015550800635869503,-1.9112596689724404,-1.9300821934432055,-1.8921795770770014,0.048134742830237706,0.04354738203861822,0.052444188913818204,0.04163789599988377,1.0,1.0
A,quadratic,N3,normalized_sgd,F1,8,0.0,4000.0,4000.0,0.0,-0.6086909415345909,-1.4149693370224175,0.1041985436140384,0.09314450549062116,0.0537114169267256,0.1491768492892735,-1.0312812421521214,-1.0466374906064768,-1.0141405160980081,0.1361885945402851,0.12016296235327273,0.15186446694177022,0.04269233349987189,0.10297591827015518,0.12575
A,quadratic,N3,normalized_sgd,F2,8,0.0,4000.0,4000.0,0.0,-1.4635971009511235,-2.8016473366061674,-0.3385426244078922,0.2746384657218482,0.11684949486736174,0.579300651959222,-0.5834085327961156,-0.6237579659780104,-0.540824952610051,0.24697269903505517,0.21489387220473727,0.2869946026402518,0.062455562998366076,0.034924608828941564,0.12575
A,quadratic,N3,normalized_sgd,F3,8,0.0,4000.0,4000.0,0.375,0.7666205347210527,0.0018935391813536123,1.5227923587597836,0.0393545177411725,0.024574886898209938,0.06252815305943675,-1.3780512489870622,-1.3918664756617634,-1.363487426649814,0.11796394427967158,0.1001385775676509,0.13445430465143612,0.04806952050057589,0.24372401277532357,0.12575
A,quadratic,N3,normalized_sgd,F4,8,0.5,2275.0,163.5,1.0,0.18999663074398743,-0.10100716527269103,0.4484119139529271,0.014688182318743064,0.009057641277896992,0.021734887817584668,-1.834657293919314,-1.8442450147166243,-1.8255449756443107,0.058554707064397554,0.05298818068199827,0.06412995238316385,0.6763625415042043,0.6530175604149925,3.076452599388379
A,quadratic,N3,sgd,F0,8,0.0,4000.0,4000.0,0.0,-2.793146567870708,-5.9618016543455905,-0.14407857632045595,0.5399642231847059,0.16115901546007197,2.7672724176933485,-0.22690078168088734,-0.3225985655838654,-0.12236252184602027,0.39456423153787706,0.2279195577067826,0.6141834129117855,0.0376886670019303,1.0,1.0
A,quadratic,N3,sgd,F1,8,0.0,4000.0,4000.0,0.0,-2.8815863996021394,-6.094421931323667,-0.15692755084750837,0.5188342766596554,0.1574689527444817,2.54054760065159,-0.23854191295333033,-0.3355907281234805,-0.1319521912776257,0.3448211640849902,0.2142813971902348,0.5224449646877517,0.03721810450224439,1.0407258106790644,1.0
A,quadratic,N3,sgd,F2,8,0.0,4000.0,4000.0,0.0,-3.0656810997241606,-6.532977220070335,-0.05564251916001335,0.43387987016617585,0.1492993791703185,1.9727044331017372,-0.2827202306845914,-0.3911481744194096,-0.15752152391472943,0.3675181356927672,0.2106816707981579,0.5850590771188638,0.055630374496104196,1.244501670422967,1.0
A,quadratic,N3,sgd,F3,8,0.0,4000.0,4000.0,0.0,-3.07946111412579,-6.607259360692461,-0.06248339747108493,0.344770659193426,0.09622817838716431,2.238745294102204,-0.3663914217817679,-0.4791218541934076,-0.24322854972409275,0.38211925650337797,0.20425832989168224,0.6086531515619336,0.0432297910010675,1.566154801130484,1.0
A,quadratic,N3,sgd,F4,8,1.0,416.0,271.0,1.0,0.24883519536827906,-0.1265845407919942,0.5465940059990464,0.004987305071768231,0.0030961427141982514,0.00733278690483438,-2.250855135028379,-2.2682562767736303,-2.233681597451384,0.03434620124208193,0.030913566323517026,0.03773016046865269,0.621243792000314,108.26773486171832,14.760147601476016
A,quadratic,N4,clipped_sgd,F0,8,0.0,4000.0,4000.0,0.0,2.417292181106675,0.7134264638299056,3.9926070558169857,61.78169245134737,49.757141427695615,88.82447616484902,1.659208402844731,1.5327303595479513,1.7965455101229875,5.6783681946216396,4.363566488680274,7.220281212522724,0.09432137499607052,1.0,1.0
A,quadratic,N4,clipped_sgd,F1,8,0.0,4000.0,4000.0,0.0,2.4017673309142396,0.7252646024654554,4.0138978872274125,64.32121203678281,52.06621644357091,91.81192402374997,1.6840491606419097,1.5611733700399757,1.8173195882685702,5.785665693099663,4.458187036801236,7.337853578637372,0.09833129149774322,0.9605181633706904,1.0
A,quadratic,N4,clipped_sgd,F2,8,0.0,4000.0,4000.0,0.0,2.3536496041996244,0.6643715135609748,3.984721778541582,69.85175926049011,57.51359616046919,98.91236316630355,1.7270262620053063,1.6075202763686904,1.8551632416107517,5.997272998355876,4.660156432831671,7.541586046978485,0.1103003539974452,0.8844686677246313,1.0
A,quadratic,N4,clipped_sgd,F3,8,0.0,4000.0,4000.0,0.0,2.4629615715269417,0.8100070138303348,4.100871675663394,63.00328033768273,50.618775623804076,91.25880942084876,1.6736073826643159,1.5488261341895522,1.8089125145434095,5.771528262144701,4.440968707133473,7.3225531419020236,0.09777031200064812,0.9806107256671726,1.0
A,quadratic,N4,clipped_sgd,F4,8,0.0,4000.0,4000.0,0.0,2.481065919646789,0.7879160803597951,4.1229347462588475,63.37346060959097,51.31106957294075,90.92195148633755,1.6739058124016166,1.5483354370076088,1.8106680161833881,5.799543706555735,4.455390556132709,7.360958845777406,0.6911548749994836,0.9748827325676657,1.0
A,quadratic,N4,normalized_sgd,F0,8,0.0,4000.0,4000.0,0.0,1.5066139521459356,-0.4750996375706321,3.2115747709517364,37.638500887429245,32.211987127460745,46.74202239034908,1.4370326107446858,1.3249343976857157,1.5561289935630718,3.9221730038783784,3.2122852132200017,4.757664024671986,0.09216968750115484,1.0,1.0
A,quadratic,N4,normalized_sgd,F1,8,0.0,4000.0,4000.0,0.0,1.519590736233778,-0.4460900440369877,3.1997964159787218,39.51744984791746,33.3488264325011,48.86111596355168,1.464153139205074,1.356189352986475,1.5781155157938074,4.015238191764169,3.3063591418487497,4.84412538087908,0.09671606249685283,0.9524526767866011,1.0
A,quadratic,N4,normalized_sgd,F2,8,0.0,4000.0,4000.0,0.0,1.534360185601104,-0.3952833541020094,3.202049350243678,43.755167385437005,37.03142494138321,53.386231132006145,1.509070665576099,1.405986593655205,1.617801335213618,4.185159635797498,3.4777675940098947,5.006422816795257,0.11033841699827462,0.860206991230856,1.0
A,quadratic,N4,normalized_sgd,F3,8,0.0,4000.0,4000.0,0.0,1.5635707807517498,-0.3921661588726895,3.2232470887626317,39.13703612411549,33.286414415833164,48.62530468170213,1.4588401165534042,1.3498404946211608,1.5727791662259558,4.006301904802694,3.298105566796077,4.834400581428941,0.09907056199881481,0.9617105589719689,1.0
A,quadratic,N4,normalized_sgd,F4,8,0.0,4000.0,4000.0,0.0,1.5917280123645163,-0.4008919656947822,3.2728745395706227,39.37128526354921,32.924121159066104,48.74616348904519,1.4625173030533691,1.3522601153661302,1.578660056488653,4.040785503095031,3.3226864246405468,4.876574131604584,0.7001753959993948,0.9559886256056717,1.0
A,quadratic,N4,sgd,F0,8,0.0,4000.0,4000.0,0.0,0.09691321138116987,-3.627799220842067,3.7474228829273866,258.91221936501665,77.67857532237981,506.613575549325,2.1128065786318464,1.9547647915303181,2.289829425139592,8.666945747949963,6.878896652688755,10.48137311337077,0.08760868700483115,1.0,1.0
A,quadratic,N4,sgd,F1,8,0.0,4000.0,4000.0,0.0,0.1816539681019153,-3.602421482463859,3.8075164903040473,257.91383619830333,79.02742410474323,504.1130611232064,2.110995993970741,1.9519209545428984,2.2886797837252244,8.449073316985956,6.416505747592472,10.486490380969999,0.09179641649825498,1.0038709949858824,1.0
A,quadratic,N4,sgd,F2,8,0.0,4000.0,4000.0,0.0,0.36437973230546555,-3.4046088202954863,3.879824710483364,261.46290080588903,83.83925367836345,448.84524791105014,2.1000693644595767,1.9373599193930275,2.281869735763283,8.632160661642661,6.579143537795814,10.68408468753727,0.11461620800037053,0.9902445760640971,1.0
A,quadratic,N4,sgd,F3,8,0.0,4000.0,4000.0,0.0,0.11695535060296608,-3.611421551593359,3.75734767953782,257.9558571707938,77.28679229412647,501.9046932125443,2.107664273721784,1.94798445742099,2.2856903946877227,8.664579044751152,6.886507267632684,10.47491982285137,0.10680716700153425,1.003707464543399,1.0
A,quadratic,N4,sgd,F4,8,0.0,4000.0,4000.0,0.0,0.37878062808966406,-3.23533802609109,3.8061691255407935,241.7829854323039,76.02280074731945,383.36260137798416,2.057378673022993,1.8936251520576717,2.239066024298019,8.142328538114445,6.187361446158649,10.194457527136247,0.6829720205023477,1.0708454894048314,1.0
B,ar,N2,adam,F0,8,1.0,104.5,7969.0,0.5,0.13506935184250268,-0.39327747678229297,0.6115670559014389,0.053558538165152464,0.02034506640588736,0.11398518679553546,-1.323790850781057,-1.3371721428912533,-1.3094396430016282,1.0130720640317152,0.9894961604217449,1.0419206918149944,0.3004965000000084,1.0,1.0
B,ar,N2,adam,F1,8,1.0,82.5,3555.0,0.875,-0.13816422192711098,-0.8028695121973006,0.44403259455510674,0.038272999981515614,0.014842664778947265,0.07369141844843086,-1.4685688083868569,-1.4845183366232102,-1.4508905637331102,1.010623052848851,0.9873638114587555,1.0398584409260494,0.30637939600273967,1.3993817623656148,2.241631504922644
B,ar,N2,adam,F2,8,1.0,44.0,4156.0,0.75,-0.45748422876788025,-1.6899976682863664,0.4824928602340377,0.021695746855117288,0.00919292633388987,0.04483992430856534,-1.7219321448824612,-1.7456466824014305,-1.6946892201762467,1.006959952516267,0.9846034343227038,1.0318231592301148,0.31375027100148145,2.4686192424170836,1.917468719923003
B,ar,N2,adam,F3,8,1.0,45.5,984.5,1.0,-0.457698097056918,-1.8082669150933932,0.7945575169289479,0.015603440644216777,0.006420052145380523,0.030395741246288542,-1.8859629868451782,-1.9266814046809873,-1.8461795215147674,1.0119499428706829,0.9885418264467509,1.03934561025589,0.3101432079965889,3.4324825778090986,8.094464195022855
B,ar,N2,adam,F4,8,1.0,102.0,7355.0,0.625,0.06750543551469922,-0.4058060624456416,0.48936584192351623,0.05163837909480306,0.020016013490717695,0.11070314253203205,-1.3331226825957816,-1.345434120384797,-1.3178762868028757,1.0129650458021948,0.9911026257236532,1.0391926781398373,0.5986196045014367,1.0371847277937245,1.083480625424881
B,ar,N2,adamw,F0,8,1.0,104.5,7969.0,0.5,0.13507576790595394,-0.3932719402843625,0.6115751967171543,0.053557498447137024,0.020344812751094638,0.11398231583538276,-1.3237985648886248,-1.3371792367317716,-1.3094472034859679,1.0130714655293147,0.9894960390212926,1.0419192552959209,0.3143077499989886,1.0,1.0
B,ar,N2,adamw,F1,8,1.0,82.5,3555.0,0.875,-0.13816147848365437,-0.8028628843974789,0.4440246170288996,0.03827288312567769,0.014842877669479542,0.07369090318406299,-1.4685723316856956,-1.4845223741229214,-1.4508944868433788,1.0106229402914506,0.9873637560651787,1.0398583186575459,0.3135916459978034,1.399358869078894,2.241631504922644
B,ar,N2,adamw,F2,8,1.0,44.0,4156.0,0.75,-0.45748306185814225,-1.6900019914951878,0.4824910355014201,0.021695718244871133,0.009192997820077074,0.044840020508969916,-1.7219336707495172,-1.745648466060778,-1.6946919636475561,1.0069599645282656,0.9846033508995583,1.0318232258528766,0.3140728124999441,2.4685745750684247,1.917468719923003
B,ar,N2,adamw,F3,8,1.0,45.5,984.5,1.0,-0.4573901111757981,-1.8079570241218175,0.7947898048656182,0.015611378188201285,0.006405500208154958,0.030450145195065656,-1.8859587901627737,-1.9266738024502568,-1.846178397616436,1.0119172271648078,0.9885248610273623,1.0392773233586843,0.3188231040039682,3.430670745496034,8.094464195022855
B,ar,N2,adamw,F4,8,1.0,102.0,7355.0,0.625,0.06750643658800247,-0.40582978283071874,0.489368487134005,0.05163661127331785,0.020015327630309186,0.11070154228625274,-1.333128713395508,-1.3454402969684127,-1.3178829911288876,1.0129646505566603,0.9911026159651285,1.0391917211018384,0.605551041502622,1.0372001013709384,1.083480625424881
B,ar,N4,adam,F0,8,0.0,8000.0,8000.0,0.0,2.396630218603123,-1.5263965753961994,6.137925899020889,14.282978309797915,2.327711660989496,25.667891008664817,1.0165341683230567,0.816200400152465,1.2558907775280852,20.281345263521903,3.291485158331212,50.492014885260545,0.3099502710028901,1.0,1.0
B,ar,N4,adam,F1,8,0.0,8000.0,8000.0,0.0,2.373855671922461,-1.5279696657257966,6.01299070672263,13.863077033009295,2.1539404787971663,39.13153114764715,1.0968033054041824,0.8724865098227061,1.3654037697436354,29.839058836515893,3.6472182554948875,78.16839128635888,0.34334552100335713,1.03028918297062,1.0
B,ar,N4,adam,F2,8,0.125,8000.0,8000.0,0.0,2.5497015535225778,-1.5206501651559305,6.266668550774743,11.83581791640674,1.9686917711767713,51.8873313462343,1.1026964510661297,0.8517513359628107,1.4009945433067468,38.59948412512746,3.3334680097268725,104.80910329875381,0.40793022899742937,1.206758874686551,1.0
B,ar,N4,adam,F3,8,0.0,8000.0,8000.0,0.0,2.4204981983087777,-1.6064165663478815,6.300862643096366,14.190029868042814,2.2257435946828266,25.063431242927294,1.004057809680424,0.7996025011657452,1.2442064304191005,20.29748417634874,3.2831381041315106,50.50045756552783,0.37378370899750735,1.0065502639965846,1.0
B,ar,N4,adam,F4,8,0.125,8000.0,8000.0,0.0,2.525760034032213,-1.4007130574577844,6.161265600783537,12.25360303739207,2.0644623588550832,33.426429348564305,1.0432227470425837,0.8105903747212122,1.3215483560433394,29.56743071290429,3.2694799961959817,78.46799516778252,0.6920091040046827,1.1656145760731087,1.0
B,ar,N4,adamw,F0,8,0.0,8000.0,8000.0,0.0,2.397905737174655,-1.525392605854573,6.137925053346287,14.2784973069814,2.327554605367411,25.65614092576929,1.0160243836444363,0.8159089484948077,1.2550003277046111,20.158312598376025,3.2890642609443477,50.13217673626218,0.3159788334996847,1.0,1.0
B,ar,N4,adamw,F1,8,0.0,8000.0,8000.0,0.0,2.375429636992485,-1.5274475987623064,6.012233939372986,13.852136049915018,2.1532273558572568,39.11717337095118,1.0963866071093942,0.8722914190390831,1.3646578410826464,29.675701188227578,3.6447193315165882,77.68417296650536,0.3215536250027071,1.0307794592494635,1.0
B,ar,N4,adamw,F2,8,0.125,8000.0,8000.0,0.0,2.551843620177034,-1.5185834023200022,6.27098134043751,11.830447248023734,1.9685179630766105,51.87487564182167,1.1023436242095812,0.851610772726335,1.400288917219257,38.404954970554485,3.332587306769159,104.22930814251488,0.34975139600283,1.2069279383640048,1.0
B,ar,N4,adamw,F3,8,0.0,8000.0,8000.0,0.0,2.421801097093952,-1.605424441473881,6.30047930789671,14.185644651022962,2.2253369305281305,25.04906921496788,1.0035470304863328,0.7993716142408674,1.243314116086437,20.17459238091901,3.2807909005294,50.14089169443834,0.3842932289990131,1.0065455365788922,1.0
B,ar,N4,adamw,F4,8,0.125,8000.0,8000.0,0.0,2.527592905752144,-1.4002931757431765,6.160669397132013,12.246103678297255,2.064159435424252,33.4106346074157,1.0428368136550183,0.8104215780730543,1.3208714821651881,29.41568161057309,3.2685646886818516,78.01739333922563,0.6190197084943065,1.1659624711724421,1.0
B,logistic,N2,adam,F0,8,0.0,8000.0,8000.0,0.125,-0.23913920183845672,-1.120585548092994,0.5614269578856512,0.01823252022775593,0.013398562053697301,0.025514117286701284,-1.6643608192951649,-1.7036870981378711,-1.6210343323706629,0.8403333333333334,0.8301666666666667,0.8515833333333334,1.5086560204981652,1.0,1.0
B,logistic,N2,adam,F1,8,0.0,8000.0,8000.0,0.125,-0.26263409828066353,-1.134482343765362,0.5415981551977034,0.01843992428496474,0.013487161592413123,0.0260567802200311,-1.654191474107511,-1.69475792441317,-1.6092845240195117,0.8399166666666666,0.82975,0.8510854166666667,1.5165988544977154,0.9887524452918758,1.0
B,logistic,N2,adam,F2,8,0.0,8000.0,8000.0,0.125,-0.23403047059226245,-1.1296953295330427,0.5816124558088069,0.01844836797739445,0.013570561749479137,0.02639200024022389,-1.6568396922407056,-1.6970371303577632,-1.6123983483527384,0.8400833333333333,0.8295,0.8513354166666666,1.7156797079987882,0.9882999000289344,1.0
B,logistic,N2,adam,F3,8,0.0,8000.0,8000.0,0.25,-0.40490389877659416,-1.411862277524742,0.5602876661525423,0.01726465887996342,0.01342851814004577,0.024411091812561923,-1.6995103423648659,-1.7357980691110952,-1.6603796794004595,0.8380833333333333,0.8268333333333333,0.849,1.5663030415016692,1.05606026475946,1.0
B,logistic,N2,adam,F4,8,0.0,8000.0,8000.0,0.125,-0.2599447439580224,-1.1393293882117685,0.5391271251045565,0.01853772168209494,0.013414989116581653,0.02528232831552696,-1.654870387650576,-1.6955099181622308,-1.6092221741066681,0.83975,0.8289166666666667,0.85166875,2.431922895502794,0.9835361939523671,1.0
B,logistic,N2,adamw,F0,8,0.0,8000.0,8000.0,0.125,-0.24197402147398514,-1.1231674708921386,0.5598360952748828,0.01827740205006774,0.01341673402030569,0.025559072282772162,-1.6638618069273006,-1.70317373873608,-1.6206226547221945,0.8401666666666667,0.8300833333333333,0.8514999999999999,1.54031222949925,1.0,1.0
B,logistic,N2,adamw,F1,8,0.0,8000.0,8000.0,0.125,-0.2653447908321948,-1.1356787696186352,0.5354581974401378,0.018476298745290467,0.013505640676232002,0.026084050938333304,-1.6536833444682242,-1.6941756760154791,-1.6088684838259741,0.84,0.8299979166666667,0.8514166666666666,1.5430084170002374,0.9892350357631328,1.0
B,logistic,N2,adamw,F2,8,0.0,8000.0,8000.0,0.125,-0.23701828175307868,-1.1317368096055878,0.5777421946772454,0.01849028838555171,0.013582947337811974,0.0264263944138856,-1.656356954372682,-1.696501760862595,-1.612016075073191,0.8401666666666666,0.82949375,0.8515,1.5781514999980573,0.988486586523425,1.0
B,logistic,N2,adamw,F3,8,0.0,8000.0,8000.0,0.25,-0.40820215075583777,-1.414856073828173,0.556033486418173,0.01728740915123845,0.013446068630953862,0.0244288393941042,-1.6992017580158314,-1.7354606800365047,-1.6601553026597227,0.8378333333333333,0.8265833333333333,0.8487520833333332,1.5515994790039258,1.0572667014570178,1.0
B,logistic,N2,adamw,F4,8,0.0,8000.0,8000.0,0.125,-0.2626336751788906,-1.141770881683012,0.5338394658633354,0.018584051998708946,0.013424609295176762,0.025316950339993524,-1.6543651132988422,-1.694942961046323,-1.6087642692497497,0.8398333333333334,0.8290833333333334,0.8516666666666666,2.4333226250018924,0.9834992955969716,1.0
B,logistic,N4,adam,F0,8,0.0,8000.0,8000.0,0.0,-0.21188070718356633,-0.3811934406782327,-0.0252168364432962,0.1926063805735475,0.18053475963770543,0.20291821400860682,-0.6327515767015054,-0.7080730075698235,-0.557911893623321,0.6018333333333333,0.5515666666666666,0.6493333333333333,1.498009479000757,1.0,1.0
B,logistic,N4,adam,F1,8,0.0,8000.0,8000.0,0.0,-0.1631063289474557,-0.3489971807202467,0.027819646535652325,0.200087500749591,0.18892950305455375,0.21193821562604223,-0.6271842423509144,-0.7069681674300223,-0.5518442742484986,0.5960833333333333,0.5459145833333333,0.6439999999999999,1.4480370204946666,0.9626107570537047,1.0
B,logistic,N4,adam,F2,8,0.0,8000.0,8000.0,0.0,-0.11033182398435412,-0.30864645504872223,0.09200305395369249,0.20772518162119288,0.19663967591996423,0.2190491906085775,-0.622364080927706,-0.7037837892404222,-0.5458004426934132,0.59,0.5407416666666667,0.639,1.4415780829986033,0.9272172929172545,1.0
B,logistic,N4,adam,F3,8,0.0,8000.0,8000.0,0.0,-0.20172720944671413,-0.37720451621583273,-0.01847716344343052,0.1919584041816596,0.1796090603280518,0.20215260235660126,-0.6326833485214032,-0.709095379163278,-0.5570205715366481,0.6026666666666667,0.5529999999999999,0.64941875,1.4520862704994215,1.0033756083493728,1.0
B,logistic,N4,adam,F4,8,0.0,8000.0,8000.0,0.0,-0.17174053166732772,-0.36905628952324554,0.028269808765682126,0.1984038765401407,0.18735944396214788,0.21023889741712812,-0.6299448491263554,-0.708063972868048,-0.5554513609877961,0.5995833333333332,0.5511624999999999,0.6455,2.3064411249979457,0.9707793211116001,1.0
B,logistic,N4,adamw,F0,8,0.0,8000.0,8000.0,0.0,-0.21068478503008434,-0.381652809060197,-0.022862517863987204,0.19260051415878568,0.1804889112244325,0.20311345304618528,-0.6328996554639892,-0.7081171017097865,-0.5581711394764037,0.6019166666666667,0.5510812500000001,0.6494208333333333,1.462980937500106,1.0,1.0
B,logistic,N4,adamw,F1,8,0.0,8000.0,8000.0,0.0,-0.16279662988964333,-0.35051040874593936,0.029674712882787425,0.20011975878808924,0.18890596402901852,0.2121486478792637,-0.6272974347768014,-0.7070278004446705,-0.5520356691858354,0.5965,0.5474166666666667,0.6434229166666666,1.4667621040025551,0.96242627577187,1.0
B,logistic,N4,adamw,F2,8,0.0,8000.0,8000.0,0.0,-0.10863819398105773,-0.309157036866224,0.09620297601751839,0.207681952137585,0.19648864669509028,0.2193690668024711,-0.6224589387308657,-0.7037632341564094,-0.5459657260768918,0.5901666666666666,0.5413312499999999,0.6384208333333334,1.468592979501409,0.9273820482542066,1.0
B,logistic,N4,adamw,F3,8,0.0,8000.0,8000.0,0.0,-0.19985443341528727,-0.37757442127061397,-0.015444834121971167,0.19202823307578964,0.17951332890915356,0.20241538088830036,-0.6328239960603277,-0.7091591873950865,-0.5572041652410673,0.6025,0.5527500000000001,0.6495,1.4544880205030495,1.002980192411447,1.0
B,logistic,N4,adamw,F4,8,0.0,8000.0,8000.0,0.0,-0.17119568980429933,-0.3711119385749582,0.031619180824676234,0.19856145175821088,0.18742175403192174,0.2103635911399369,-0.6300589819010098,-0.7080832933598602,-0.5556694472184648,0.6000000000000001,0.5514979166666667,0.6458395833333335,2.315438395500678,0.9699793814628035,1.0
B,quadratic,N2,adam,F0,8,0.0,8000.0,562.0,1.0,0.06948349041332505,-0.18745088131220072,0.3374490081305063,0.23380082796214274,0.158718558457762,0.3436279672837874,-0.6453581774285081,-0.6570558670815283,-0.6365857932532102,0.23410044677718383,0.20977289310907957,0.2608608012368793,0.16417220800212817,1.0,1.0
B,quadratic,N2,adam,F1,8,0.0,8000.0,719.0,1.0,0.04875943323223319,-0.1767820445051208,0.28046161494053307,0.2666291602596085,0.18345448031188055,0.39049069235309747,-0.5882877510564397,-0.5982566182610146,-0.5805797067334943,0.2619844508933155,0.22831429090830574,0.2966090445463423,0.16735802049879567,0.8768764366751866,0.7816411682892906
B,quadratic,N2,adam,F2,8,0.0,8000.0,179.5,1.0,0.05934220655650418,-0.27931819890923126,0.3866054722207213,0.16927252660166975,0.1139650285996126,0.238921144485851,-0.7838965010875457,-0.7988967901241781,-0.773733140976449,0.21109261473763166,0.18436632358699,0.23678612879567099,0.20074768750055227,1.3812095362191898,3.13091922005571
B,quadratic,N2,adam,F3,8,0.0,8000.0,50.0,1.0,0.21797563785379503,-0.2503537014129308,0.7108235038356822,0.1195256394646716,0.08806112012077966,0.1685352252930356,-0.9364343877893224,-0.9573177784960355,-0.92128705451674,0.2491089990142184,0.22821433798320012,0.26896831299671253,0.17074868799682008,1.9560725967188628,11.24
B,quadratic,N2,adam,F4,8,0.0,8000.0,559.5,1.0,0.029465199675668893,-0.2021248008209252,0.27268730499841976,0.2662413891316249,0.17644434317999041,0.3921174667465662,-0.5907952690680311,-0.6004271516385323,-0.5832970376913269,0.2518676615059755,0.22264700133855345,0.28283114372522333,1.4726986044988735,0.8781535760638475,1.0044682752457552
B,quadratic,N2,adamw,F0,8,0.0,8000.0,562.0,1.0,0.06947959067575904,-0.18744861742492844,0.3374503837441417,0.23379734187935602,0.15871541441078693,0.34362310433784005,-0.6453637611958893,-0.6570616607956689,-0.6365911953903811,0.2340980130989444,0.20977065462365754,0.2608576913699457,0.1980365419985901,1.0,1.0
B,quadratic,N2,adamw,F1,8,0.0,8000.0,719.0,1.0,0.04875801841953563,-0.17677713796756164,0.28046006889420055,0.2666275076777551,0.18345299592535547,0.39048825212617655,-0.5882907678013993,-0.598259663126275,-0.5805826600917144,0.2619830406227117,0.22831314518223134,0.2966068856241491,0.19709983350185212,0.876868796905691,0.7816411682892906
B,quadratic,N2,adamw,F2,8,0.0,8000.0,179.5,1.0,0.05934178505852603,-0.2793196881493123,0.38660426994688263,0.16927223649438122,0.11396474867488626,0.23892072390718375,-0.783897413953478,-0.7988977116851914,-0.7737340632715997,0.21109236941813053,0.1843662340661741,0.23678570937636417,0.23309783299919218,1.3811913088719463,3.13091922005571
B,quadratic,N2,adamw,F3,8,0.0,8000.0,50.0,1.0,0.21797526249171098,-0.2503531203429924,0.7108231483927748,0.11952559397450718,0.08806095250544178,0.16853496312160926,-0.9364351682292792,-0.9573185945245536,-0.9212879209825184,0.2491087382598701,0.22821400630367414,0.2689680128621525,0.20032889550202526,1.956044175184949,11.24
B,quadratic,N2,adamw,F4,8,0.0,8000.0,559.5,1.0,0.029463224026997317,-0.20212781700224708,0.2726850456877222,0.26623805410024326,0.17644262412199777,0.3921136121586942,-0.5907990527831685,-0.6004309680521709,-0.5833010526653674,0.2518659442232739,0.22264566291316817,0.2828288984044768,1.5286220624984708,0.8781514823997596,1.0044682752457552
