regime,gamma,day,filter,rv_est,iv_true,rel_err
heavy,0.5,61,F3 Wavelet,2.4925355183552535e-05,0.0002890463283613628,0.9137669199091466
heavy,0.5,61,F4 Median,0.00012659549497108638,0.0002890463283613628,0.5620235147466811
heavy,0.5,61,FA online,7.530418269575893e-05,0.0002890463283613628,0.7394736576566563
heavy,0.5,62,F0 raw,0.0005847488650672459,0.00037616511048043895,0.5545005338756783
heavy,0.5,62,F1 MA,7.823863702156495e-05,0.00037616511048043895,0.7920098519460288
heavy,0.5,62,F2 Kalman,1.721046226631874e-05,0.00037616511048043895,0.9542475849385992
heavy,0.5,62,F3 Wavelet,3.280699700721587e-05,0.00037616511048043895,0.9127856462676331
heavy,0.5,62,F4 Median,0.0001667420283811467,0.00037616511048043895,0.5567318080930382
heavy,0.5,62,FA online,0.00010645649608201658,0.00037616511048043895,0.7169952951084428
heavy,0.5,63,F0 raw,0.0005498349329995868,0.00037097580511795034,0.4821315175116848
heavy,0.5,63,F1 MA,6.843697341696428e-05,0.00037097580511795034,0.8155217335664114
heavy,0.5,63,F2 Kalman,1.6904085986663234e-05,0.00037097580511795034,0.9544334542753034
heavy,0.5,63,F3 Wavelet,7.722721041307411e-05,0.00037097580511795034,0.7918268271201135
heavy,0.5,63,F4 Median,0.00017312397370086052,0.00037097580511795034,0.5333281272997941
heavy,0.5,63,FA online,7.246594371094754e-05,0.00037097580511795034,0.8046612670928572
heavy,0.5,64,F0 raw,0.0006139355794153096,0.00043064892529854563,0.42560573903604015
heavy,0.5,64,F1 MA,0.0001014532140017718,0.00043064892529854563,0.764417816829707
heavy,0.5,64,F2 Kalman,2.161312241148218e-05,0.00043064892529854563,0.9498126637689878
heavy,0.5,64,F3 Wavelet,5.3442301842920105e-05,0.00043064892529854563,0.8759028556593483
heavy,0.5,64,F4 Median,0.00021690247774786966,0.00043064892529854563,0.4963357273038522
heavy,0.5,64,FA online,9.210966515382134e-05,0.00043064892529854563,0.7861142574779058
heavy,0.5,65,F0 raw,0.0005694561975398449,0.0003502164660925829,0.6260120601791007
heavy,0.5,65,F1 MA,8.051574161772567e-05,0.0003502164660925829,0.7700972129721606
heavy,0.5,65,F2 Kalman,1.729609020434732e-05,0.0003502164660925829,0.9506131439297462
heavy,0.5,65,F3 Wavelet,4.0540823290842314e-05,0.0003502164660925829,0.8842406705111204
heavy,0.5,65,F4 Median,0.00018491173018505687,0.0003502164660925829,0.4720073209345509
heavy,0.5,65,FA online,9.528887028856264e-05,0.0003502164660925829,0.7279143629318326
heavy,0.5,66,F0 raw,0.0005075573900859894,0.00031280446844265204,0.622602748013628
heavy,0.5,66,F1 MA,6.954422824629553e-05,0.00031280446844265204,0.777675080562203
heavy,0.5,66,F2 Kalman,1.7868171724557262e-05,0.00031280446844265204,0.9428775048722391
heavy,0.5,66,F3 Wavelet,3.069727432502349e-05,0.00031280446844265204,0.9018643356411917
heavy,0.5,66,F4 Median,0.0001320848575505075,0.00031280446844265204,0.5777398634740947
heavy,0.5,66,FA online,7.51538594118102e-05,0.00031280446844265204,0.7597417332751801
heavy,0.5,67,F0 raw,0.0005622271952401991,0.00034646837537773275,0.622737413269647
heavy,0.5,67,F1 MA,7.504487474451975e-05,0.00034646837537773275,0.7834005061422907
heavy,0.5,67,F2 Kalman,1.626994857854879e-05,0.00034646837537773275,0.953040595520989
heavy,0.5,67,F3 Wavelet,2.5465844308202177e-05,0.00034646837537773275,0.9264987914685189
heavy,0.5,67,F4 Median,0.00015756928223250574,0.00034646837537773275,0.5452130888981778
heavy,0.5,67,FA online,8.141799146288927e-05,0.00034646837537773275,0.7650059940560971
heavy,0.5,68,F0 raw,0.0005515788638106258,0.00038931188264506764,0.41680459394941105
heavy,0.5,68,F1 MA,9.40514622678214e-05,0.00038931188264506764,0.7584161530626402
heavy,0.5,68,F2 Kalman,1.742366224477738e-05,0.00038931188264506764,0.9552449770441187
heavy,0.5,68,F3 Wavelet,5.29601669878805e-05,0.00038931188264506764,0.8639646788378051
heavy,0.5,68,F4 Median,0.00018453956900417497,0.00038931188264506764,0.5259852646922207
heavy,0.5,68,FA online,0.00011948503520183785,0.00038931188264506764,0.6930865957904209
heavy,0.5,69,F0 raw,0.0005057597978922405,0.00030724199604382704,0.6461284733357076
heavy,0.5,69,F1 MA,6.081913626407945e-05,0.00030724199604382704,0.802048101993831
heavy,0.5,69,F2 Kalman,1.1846953285066989e-05,0.00030724199604382704,0.9614409701876269
heavy,0.5,69,F3 Wavelet,2.2893947731864225e-05,0.00030724199604382704,0.9254856171140142
heavy,0.5,69,F4 Median,0.00011303747728592288,0.00030724199604382704,0.6320897574503505
heavy,0.5,69,FA online,6.470698722078769e-05,0.00030724199604382704,0.7893940670416766
heavy,0.5,70,F0 raw,0.0006193979494954145,0.00037294919145940266,0.6608105438481398
heavy,0.5,70,F1 MA,9.899681570841153e-05,0.00037294919145940266,0.7345568297895403
heavy,0.5,70,F2 Kalman,2.3205782461882876e-05,0.00037294919145940266,0.9377776303225772
heavy,0.5,70,F3 Wavelet,7.341227647316663e-05,0.00037294919145940266,0.8031574322875079
heavy,0.5,70,F4 Median,0.00023881384721194713,0.00037294919145940266,0.35966117454917934
heavy,0.5,70,FA online,0.00011330344904594391,0.00037294919145940266,0.6961960190808524
heavy,0.5,71,F0 raw,0.0005906427222277266,0.0003018404287851103,0.9568045427348095
heavy,0.5,71,F1 MA,8.165620078391184e-05,0.0003018404287851103,0.7294722873520516
heavy,0.5,71,F2 Kalman,2.4800077922616432e-05,0.0003018404287851103,0.9178371233355476
heavy,0.5,71,F3 Wavelet,3.1195456299085236e-05,0.0003018404287851103,0.8966491784263457
heavy,0.5,71,F4 Median,0.00014711044629674353,0.0003018404287851103,0.5126217952682671
heavy,0.5,71,FA online,9.571892796937495e-05,0.0003018404287851103,0.682882348283701
heavy,0.5,72,F0 raw,0.0006405414984292162,0.00044326026040122235,0.44506863270220154
heavy,0.5,72,F1 MA,0.00010389782342834207,0.00044326026040122235,0.7656053729375656
heavy,0.5,72,F2 Kalman,2.8799810446327815e-05,0.00044326026040122235,0.9350273123508538
heavy,0.5,72,F3 Wavelet,7.740555869079814e-05,0.00044326026040122235,0.8253722122061348
heavy,0.5,72,F4 Median,0.0002864192076469899,0.00044326026040122235,0.353835132010855
heavy,0.5,72,FA online,0.00013992067117219164,0.00044326026040122235,0.684337434071936
heavy,0.5,73,F0 raw,0.0006114042006213104,0.0004046179291559389,0.5110655177756015
heavy,0.5,73,F1 MA,0.00010865540088413998,0.0004046179291559389,0.7314617246180793
heavy,0.5,73,F2 Kalman,2.454950943836339e-05,0.0004046179291559389,0.9393266890333422
heavy,0.5,73,F3 Wavelet,8.412297461638535e-05,0.0004046179291559389,0.7920928150863911
heavy,0.5,73,F4 Median,0.00024903510806317965,0.0004046179291559389,0.38451786211578864
heavy,0.5,73,FA online,0.00014008232203537783,0.0004046179291559389,0.6537911151698115
heavy,0.5,74,F0 raw,0.00045758643078673593,0.00026239813512983734,0.7438631206746854
heavy,0.5,74,F1 MA,6.113957000072858e-05,0.00026239813512983734,0.7669969339893514
heavy,0.5,74,F2 Kalman,1.7572466175770133e-05,0.00026239813512983734,0.9330312840559059
heavy,0.5,74,F3 Wavelet,2.7052834782845068e-05,0.00026239813512983734,0.8969015737499085
heavy,0.5,74,F4 Median,0.00013069083113838076,0.00026239813512983734,0.5019368903909566
heavy,0.5,74,FA online,6.544820330164376e-05,0.00026239813512983734,0.7505767208701415
heavy,0.5,75,F0 raw,0.0005424769599692178,0.00034614791752210483,0.5671825035162186
heavy,0.5,75,F1 MA,7.824314538876418e-05,0.00034614791752210483,0.7739603752382316
heavy,0.5,75,F2 Kalman,1.734320600121454e-05,0.00034614791752210483,0.949896546755602
heavy,0.5,75,F3 Wavelet,2.8684219226005437e-05,0.00034614791752210483,0.91713305851631
heavy,0.5,75,F4 Median,0.00015187160107697342,0.00034614791752210483,0.561252304609705
heavy,0.5,75,FA online,8.141626400757167e-05,0.00034614791752210483,0.7647934311135283
heavy,0.5,76,F0 raw,0.0006311021937462146,0.0004483921151213152,0.4074783486669165
heavy,0.5,76,F1 MA,0.00010354953841752523,0.0004483921151213152,0.7690647651341744
heavy,0.5,76,F2 Kalman,3.354323816351968e-05,0.0004483921151213152,0.9251921765964944
heavy,0.5,76,F3 Wavelet,5.9641468803275e-05,0.0004483921151213152,0.8669881409775936
heavy,0.5,76,F4 Median,0.0002181162846104925,0.0004483921151213152,0.5135590541071852
heavy,0.5,76,FA online,0.00011852382778439229,0.0004483921151213152,0.7356692417476499
heavy,0.5,77,F0 raw,0.00045868214639793584,0.0002953403630005487,0.5530628517480481
heavy,0.5,77,F1 MA,6.754717737323356e-05,0.0002953403630005487,0.771290396317729
heavy,0.5,77,F2 Kalman,1.570322077187526e-05,0.0002953403630005487,0.9468300891475301
heavy,0.5,77,F3 Wavelet,2.6226678470465583e-05,0.0002953403630005487,0.9111984619914046
heavy,0.5,77,F4 Median,0.0001456018918970126,0.0002953403630005487,0.5070030712437971
heavy,0.5,77,FA online,6.986285845439491e-05,0.0002953403630005487,0.7634496763509934
heavy,0.5,78,F0 raw,0.00046298841938163294,0.00025815772805663604,0.7934323441212654
heavy,0.5,78,F1 MA,5.964786604791116e-05,0.00025815772805663604,0.7689479741825691
heavy,0.5,78,F2 Kalman,1.0332976567608669e-05,0.00025815772805663604,0.9599741729779177
heavy,0.5,78,F3 Wavelet,1.8145319688587143e-05,0.00025815772805663604,0.9297122738676786
heavy,0.5,78,F4 Median,0.00011802460324961621,0.00025815772805663604,0.5428197941696972
heavy,0.5,78,FA online,5.541556673075049e-05,0.00025815772805663604,0.7853422124996656
heavy,0.5,79,F0 raw,0.0005755642635387425,0.0004347593292124489,0.32386868979064043
heavy,0.5,79,F1 MA,0.00010094445953927957,0.0004347593292124489,0.7678153112386642
heavy,0.5,79,F2 Kalman,2.601398564248834e-05,0.0004347593292124489,0.9401646292683087
heavy,0.5,79,F3 Wavelet,4.938176913112151e-05,0.0004347593292124489,0.8864158493836697
heavy,0.5,79,F4 Median,0.00019437168353432226,0.0004347593292124489,0.5529211900146693
heavy,0.5,79,FA online,0.00011495336447949519,0.0004347593292124489,0.7355931046086368
heavy,0.5,80,F0 raw,0.0006147167056145232,0.0004702575281440406,0.3071916318716209
heavy,0.5,80,F1 MA,0.00010201057862203416,0.0004702575281440406,0.7830750758533563
heavy,0.5,80,F2 Kalman,3.0843290467116596e-05,0.0004702575281440406,0.9344119155543444
heavy,0.5,80,F3 Wavelet,9.340310561136496e-05,0.0004702575281440406,0.8013788190058375
heavy,0.5,80,F4 Median,0.0002474029929092812,0.0004702575281440406,0.4738989211173218
heavy,0.5,80,FA online,0.000166779546232736,0.0004702575281440406,0.6453442289569234
heavy,0.5,81,F0 raw,0.00047423476080218246,0.000355631054101966,0.3335021093692527
heavy,0.5,81,F1 MA,7.154388939319295e-05,0.000355631054101966,0.7988255284009028
heavy,0.5,81,F2 Kalman,1.6403789136140926e-05,0.000355631054101966,0.9538741374046664
heavy,0.5,81,F3 Wavelet,5.6447367021717526e-05,0.000355631054101966,0.8412754837615136
heavy,0.5,81,F4 Median,0.0001516055707074172,0.000355631054101966,0.573699852814459
heavy,0.5,81,FA online,7.0134419765672e-05,0.000355631054101966,0.8027888201642729
heavy,0.5,82,F0 raw,0.0009242123972329015,0.0007931945829481488,0.1651773941745607
heavy,0.5,82,F1 MA,0.00013983874344149325,0.0007931945829481488,0.8237018425898219
heavy,0.5,82,F2 Kalman,3.517947366501546e-05,0.0007931945829481488,0.9556483687341127
heavy,0.5,82,F3 Wavelet,0.0002508356001388067,0.0007931945829481488,0.6837653640970417
heavy,0.5,82,F4 Median,0.00046754155403437326,0.0007931945829481488,0.4105588161020806
heavy,0.5,82,FA online,0.0003195714746355217,0.0007931945829481488,0.5971083495707483
heavy,0.5,83,F0 raw,0.0005147050055707564,0.0003385765792145276,0.5202026282055113
heavy,0.5,83,F1 MA,7.858199929399766e-05,0.0003385765792145276,0.7679047987421278
heavy,0.5,83,F2 Kalman,2.0978329335890923e-05,0.0003385765792145276,0.9380396323202299
heavy,0.5,83,F3 Wavelet,3.3259263230855476e-05,0.0003385765792145276,0.9017673835915807
heavy,0.5,83,F4 Median,0.00018968600397043553,0.0003385765792145276,0.4397545027760252
heavy,0.5,83,FA online,9.532539957235217e-05,0.0003385765792145276,0.7184524700630505
heavy,0.5,84,F0 raw,0.0004620312697144872,0.0002740629131010678,0.6858584201945676
heavy,0.5,84,F1 MA,5.017296316014805e-05,0.0002740629131010678,0.8169290306651397
heavy,0.5,84,F2 Kalman,1.3168970748596382e-05,0.0002740629131010678,0.9519490959225848
heavy,0.5,84,F3 Wavelet,1.7803748059273602e-05,0.0002740629131010678,0.9350377332787527
heavy,0.5,84,F4 Median,0.00010988777053883781,0.0002740629131010678,0.5990418065128211
heavy,0.5,84,FA online,5.054185017476442e-05,0.0002740629131010678,0.81558303674556
heavy,0.5,85,F0 raw,0.0005274045488257808,0.000339648305166977,0.5527960563986904
heavy,0.5,85,F1 MA,7.400373323310535e-05,0.000339648305166977,0.7821165832206233
heavy,0.5,85,F2 Kalman,1.848712653049889e-05,0.000339648305166977,0.9455697960235359
heavy,0.5,85,F3 Wavelet,4.7950440691085186e-05,0.000339648305166977,0.8588232593490731
heavy,0.5,85,F4 Median,0.00017650167296381404,0.000339648305166977,0.48033989783331094
heavy,0.5,85,FA online,0.00010879995613697398,0.000339648305166977,0.6796687794938766
heavy,0.5,86,F0 raw,0.0005422125205908639,0.00029962661779224823,0.8096273441460969
heavy,0.5,86,F1 MA,7.316254462178058e-05,0.00029962661779224823,0.7558209442109406
heavy,0.5,86,F2 Kalman,1.556622588277549e-05,0.00029962661779224823,0.9480479204502164
heavy,0.5,86,F3 Wavelet,2.479656079261905e-05,0.00029962661779224823,0.9172417958880669
heavy,0.5,86,F4 Median,0.00013733972738033337,0.00029962661779224823,0.5416304185779633
heavy,0.5,86,FA online,7.830006800873209e-05,0.00029962661779224823,0.7386745256957681
heavy,0.5,87,F0 raw,0.0005151881545240569,0.000379595093664582,0.3572044610758003
heavy,0.5,87,F1 MA,8.368325537055538e-05,0.000379595093664582,0.7795460037096801
heavy,0.5,87,F2 Kalman,1.9659326904395368e-05,0.000379595093664582,0.9482097444553202
heavy,0.5,87,F3 Wavelet,5.721205203871108e-05,0.000379595093664582,0.8492813711410485
heavy,0.5,87,F4 Median,0.000205336284806185,0.000379595093664582,0.45906496624104326
heavy,0.5,87,FA online,8.495165937748121e-05,0.000379595093664582,0.7762045379528898
heavy,0.5,88,F0 raw,0.0005445025167606138,0.0003652326160778712,0.49083759990515335
heavy,0.5,88,F1 MA,7.485686491530077e-05,0.0003652326160778712,0.795043318641234
heavy,0.5,88,F2 Kalman,1.6690156641169214e-05,0.0003652326160778712,0.9543026665570014
heavy,0.5,88,F3 Wavelet,4.013674493182934e-05,0.0003652326160778712,0.8901063509528628
heavy,0.5,88,F4 Median,0.00019766696442006783,0.0003652326160778712,0.4587915872827653
heavy,0.5,88,FA online,8.060146609881197e-05,0.0003652326160778712,0.7793147091725594
heavy,0.5,89,F0 raw,0.0006767001626969812,0.0005570815750303548,0.21472364735830396
heavy,0.5,89,F1 MA,0.00013472642568155543,0.0005570815750303548,0.7581567373248446
heavy,0.5,89,F2 Kalman,3.724554064137404e-05,0.0005570815750303548,0.9331416756345882
heavy,0.5,89,F3 Wavelet,0.00010798369392780384,0.0005570815750303548,0.8061617925132061
heavy,0.5,89,F4 Median,0.00037100607349338207,0.0005570815750303548,0.33401840929101567
heavy,0.5,89,FA online,0.00028751023465084426,0.0005570815750303548,0.48389922133903257
heavy,0.5,90,F0 raw,0.000480062938945266,0.00028719912845465563,0.6715334114290693
heavy,0.5,90,F1 MA,7.226260927960282e-05,0.00028719912845465563,0.7483884799078978
heavy,0.5,90,F2 Kalman,1.8442639851239406e-05,0.00028719912845465563,0.935784485313467
heavy,0.5,90,F3 Wavelet,3.159696753205568e-05,0.00028719912845465563,0.889982369716542
heavy,0.5,90,F4 Median,0.00014018783633625085,0.00028719912845465563,0.5118793114360569
heavy,0.5,90,FA online,7.088466933521533e-05,0.00028719912845465563,0.7531863354995977
heavy,0.5,91,F0 raw,0.00044213170285656056,0.0002846694066120734,0.5531409156975734
heavy,0.5,91,F1 MA,6.016551162727119e-05,0.0002846694066120734,0.7886477779845857
heavy,0.5,91,F2 Kalman,1.536147384061365e-05,0.0002846694066120734,0.9460374965352454
heavy,0.5,91,F3 Wavelet,1.7332989021801508e-05,0.0002846694066120734,0.9391118658373372
heavy,0.5,91,F4 Median,0.00011497509698135872,0.0002846694066120734,0.5961101041741435
heavy,0.5,91,FA online,6.258818635752612e-05,0.0002846694066120734,0.780137292930755
heavy,0.5,92,F0 raw,0.0005107642453600507,0.0002534139850398488,1.0155329836265117
heavy,0.5,92,F1 MA,6.022380880103171e-05,0.0002534139850398488,0.7623500976413687
heavy,0.5,92,F2 Kalman,1.404460903927937e-05,0.0002534139850398488,0.9445783979243652
heavy,0.5,92,F3 Wavelet,1.672456914063164e-05,0.0002534139850398488,0.9340029748634364
heavy,0.5,92,F4 Median,0.00010717089484104219,0.0002534139850398488,0.5770916320021179
heavy,0.5,92,FA online,6.425754594824215e-05,0.0002534139850398488,0.7464325185599454
heavy,0.5,93,F0 raw,0.0005228460082874326,0.0002971366997335262,0.7596143753239627
heavy,0.5,93,F1 MA,6.397287977860208e-05,0.0002971366997335262,0.7847021931791889
heavy,0.5,93,F2 Kalman,1.4222634596228287e-05,0.0002971366997335262,0.9521343724656589
heavy,0.5,93,F3 Wavelet,2.350579978310838e-05,0.0002971366997335262,0.9208923037639292
heavy,0.5,93,F4 Median,0.00013908080353691255,0.0002971366997335262,0.5319299041093175
heavy,0.5,93,FA online,8.697012596101603e-05,0.0002971366997335262,0.7073060108730718
heavy,0.5,94,F0 raw,0.0009413421106957414,0.000715725120094355,0.3152285483170452
heavy,0.5,94,F1 MA,0.00014273480303763012,0.000715725120094355,0.8005731543713134
heavy,0.5,94,F2 Kalman,3.108398536038287e-05,0.000715725120094355,0.9565699393696213
heavy,0.5,94,F3 Wavelet,0.0002512534181629628,0.000715725120094355,0.6489526340365981
heavy,0.5,94,F4 Median,0.0004288194078392279,0.000715725120094355,0.4008601964638378
heavy,0.5,94,FA online,0.00023174721188537538,0.000715725120094355,0.6762064019007411
heavy,0.5,95,F0 raw,0.0004810303517112504,0.00023953457117085737,1.0081875837794485
heavy,0.5,95,F1 MA,5.127095375152741e-05,0.00023953457117085737,0.7859559332044959
heavy,0.5,95,F2 Kalman,1.1407497846709615e-05,0.00023953457117085737,0.9523764031598897
heavy,0.5,95,F3 Wavelet,1.507560963869277e-05,0.00023953457117085737,0.9370629067653892
heavy,0.5,95,F4 Median,8.917092427411852e-05,0.00023953457117085737,0.6277325488415036
heavy,0.5,95,FA online,5.7625834014298424e-05,0.00023953457117085737,0.7594258159370466
heavy,0.5,96,F0 raw,0.0005019325162674257,0.0003106972135459646,0.6155037585915448
heavy,0.5,96,F1 MA,6.042863374501493e-05,0.0003106972135459646,0.8055063543848774
heavy,0.5,96,F2 Kalman,1.4997784432892683e-05,0.0003106972135459646,0.9517286162250249
heavy,0.5,96,F3 Wavelet,2.0108143925909634e-05,0.0003106972135459646,0.9352805784885649
heavy,0.5,96,F4 Median,0.00012150826753763624,0.0003106972135459646,0.6089174210773529
heavy,0.5,96,FA online,6.512200212420433e-05,0.0003106972135459646,0.7904004307570973
heavy,0.5,97,F0 raw,0.0005292955957700929,0.000392607021369823,0.3481562146376229
heavy,0.5,97,F1 MA,8.423670288734505e-05,0.000392607021369823,0.7854426989271881
heavy,0.5,97,F2 Kalman,2.524317366988575e-05,0.000392607021369823,0.9357037131383662
heavy,0.5,97,F3 Wavelet,4.0034243014472576e-05,0.000392607021369823,0.8980297324413828
heavy,0.5,97,F4 Median,0.00018349542227173292,0.000392607021369823,0.5326231771619636
heavy,0.5,97,FA online,0.00010998258742406893,0.000392607021369823,0.7198659691812569
heavy,0.5,98,F0 raw,0.0004693783085990752,0.0002738994600477914,0.7136883311751534
heavy,0.5,98,F1 MA,5.9821306676551885e-05,0.0002738994600477914,0.7815939225797891
heavy,0.5,98,F2 Kalman,1.2490354786214832e-05,0.0002738994600477914,0.9543980306349072
heavy,0.5,98,F3 Wavelet,1.9505591690273787e-05,0.0002738994600477914,0.9287855781575095
heavy,0.5,98,F4 Median,0.00011359411624682516,0.0002738994600477914,0.5852707550901901
heavy,0.5,98,FA online,6.188905942108783e-05,0.0002738994600477914,0.7740446096159186
heavy,0.5,99,F0 raw,0.0005128217044130493,0.00033816438178723834,0.5164864546133645
heavy,0.5,99,F1 MA,8.244437841857837e-05,0.00033816438178723834,0.75620028938929
heavy,0.5,99,F2 Kalman,2.751376382454834e-05,0.00033816438178723834,0.9186379012504663
heavy,0.5,99,F3 Wavelet,3.818033936013857e-05,0.00033816438178723834,0.8870953257751422
heavy,0.5,99,F4 Median,0.00013839022960539493,0.00033816438178723834,0.5907604790487208
heavy,0.5,99,FA online,9.483580079277655e-05,0.00033816438178723834,0.7195570973750747
heavy,0.5,100,F0 raw,0.000595822066520896,0.0003445623369936968,0.7292141437147135
heavy,0.5,100,F1 MA,8.085707331593876e-05,0.0003445623369936968,0.7653339769476375
heavy,0.5,100,F2 Kalman,1.946495088582644e-05,0.0003445623369936968,0.9435081876456436
heavy,0.5,100,F3 Wavelet,3.560645932614281e-05,0.0003445623369936968,0.8966617778460384
heavy,0.5,100,F4 Median,0.00016907479342687015,0.0003445623369936968,0.5093056458171077
heavy,0.5,100,FA online,9.993409984919167e-05,0.0003445623369936968,0.7099680112425643
heavy,0.5,101,F0 raw,0.0007668095075822378,0.00048826212604470483,0.5704873810180178
heavy,0.5,101,F1 MA,0.0001096052090835286,0.00048826212604470483,0.7755197398343913
heavy,0.5,101,F2 Kalman,2.8175890879972983e-05,0.00048826212604470483,0.9422935153536909
heavy,0.5,101,F3 Wavelet,9.079999361031045e-05,0.00048826212604470483,0.8140343295805892
heavy,0.5,101,F4 Median,0.0002932027219605004,0.00048826212604470483,0.3994973062201941
heavy,0.5,101,FA online,0.0002236466954182645,0.00048826212604470483,0.5419536280031115
heavy,0.5,102,F0 raw,0.0006243582766942806,0.0003763820643673856,0.6588417350430549
heavy,0.5,102,F1 MA,7.154003606786923e-05,0.0003763820643673856,0.8099270851598307
heavy,0.5,102,F2 Kalman,1.3891225846835521e-05,0.0003763820643673856,0.9630927529180128
heavy,0.5,102,F3 Wavelet,2.0674524062536177e-05,0.0003763820643673856,0.9450703792241391
heavy,0.5,102,F4 Median,0.00014971614201583552,0.0003763820643673856,0.602222963871897
heavy,0.5,102,FA online,7.290365328959744e-05,0.0003763820643673856,0.8063041250062427
heavy,0.5,103,F0 raw,0.00046227818828172647,0.00030635696342018286,0.5089527690862061
heavy,0.5,103,F1 MA,6.306563020475952e-05,0.00030635696342018286,0.7941433107944014
heavy,0.5,103,F2 Kalman,1.4578479160241617e-05,0.00030635696342018286,0.9524134232253552
heavy,0.5,103,F3 Wavelet,2.287853733541124e-05,0.00030635696342018286,0.9253206550946509
heavy,0.5,103,F4 Median,0.00012161674365906248,0.00030635696342018286,0.6030227539099235
heavy,0.5,103,FA online,6.456083612843521e-05,0.00030635696342018286,0.7892627103765648
heavy,0.5,104,F0 raw,0.0005739244469308694,0.00035562721046182024,0.6138372712975667
heavy,0.5,104,F1 MA,8.334344821125223e-05,0.00035562721046182024,0.7656437815795316
heavy,0.5,104,F2 Kalman,2.1124531562761452e-05,0.00035562721046182024,0.9405992259834984
heavy,0.5,104,F3 Wavelet,2.736335560988949e-05,0.00035562721046182024,0.9230560688133082
heavy,0.5,104,F4 Median,0.00016945983638832536,0.00035562721046182024,0.5234902408950555
heavy,0.5,104,FA online,9.561839420786667e-05,0.00035562721046182024,0.7311274520200637
heavy,0.5,105,F0 raw,0.00048387193192358705,0.0002492658633743357,0.9411881168699423
heavy,0.5,105,F1 MA,5.6422415809943195e-05,0.0002492658633743357,0.7736456366461593
heavy,0.5,105,F2 Kalman,1.0541967500056652e-05,0.0002492658633743357,0.9577079373912294
heavy,0.5,105,F3 Wavelet,1.662977202612358e-05,0.0002492658633743357,0.9332850001961569
heavy,0.5,105,F4 Median,0.00010784746136245798,0.0002492658633743357,0.5673396272457182
heavy,0.5,105,FA online,5.4451048072896315e-05,0.0002492658633743357,0.7815543318455752
heavy,0.5,106,F0 raw,0.000580270338305808,0.00035801695279850064,0.6207901155797954
heavy,0.5,106,F1 MA,8.785975286128544e-05,0.00035801695279850064,0.754593316951852
heavy,0.5,106,F2 Kalman,2.113485899972651e-05,0.00035801695279850064,0.9409668764718478
heavy,0.5,106,F3 Wavelet,4.41532455890527e-05,0.00035801695279850064,0.8766727518238416
heavy,0.5,106,F4 Median,0.0001864774011551821,0.00035801695279850064,0.4791380695870694
heavy,0.5,106,FA online,0.00011057879173490562,0.00035801695279850064,0.6911353195133705
heavy,0.5,107,F0 raw,0.0013634094113872028,0.001195961703581342,0.14001092786201583
heavy,0.5,107,F1 MA,0.00025106166037094696,0.001195961703581342,0.7900755019001565
heavy,0.5,107,F2 Kalman,7.567489989233751e-05,0.001195961703581342,0.9367246462276118
heavy,0.5,107,F3 Wavelet,0.0006507093465943864,0.001195961703581342,0.4559112180215985
heavy,0.5,107,F4 Median,0.0009880741964990408,0.001195961703581342,0.17382455178938927
heavy,0.5,107,FA online,0.0008237303023052292,0.001195961703581342,0.3112402346675944
heavy,0.5,108,F0 raw,0.0005411142278410659,0.0003410075561451369,0.5868100811548035
heavy,0.5,108,F1 MA,8.434296316338501e-05,0.0003410075561451369,0.7526654127057302
heavy,0.5,108,F2 Kalman,1.6514424720057126e-05,0.0003410075561451369,0.9515716751067288
heavy,0.5,108,F3 Wavelet,3.583686327093911e-05,0.0003410075561451369,0.8949088880139463
heavy,0.5,108,F4 Median,0.00018558754020759954,0.0003410075561451369,0.45576707359349167
heavy,0.5,108,FA online,0.00010000065067880916,0.0003410075561451369,0.706749457961431
heavy,0.5,109,F0 raw,0.00122590945012032,0.0010402739319356898,0.17844868787513385
heavy,0.5,109,F1 MA,0.00019841971708412502,0.0010402739319356898,0.8092620501266282
heavy,0.5,109,F2 Kalman,5.458753654332717e-05,0.0010402739319356898,0.9475258055906934
heavy,0.5,109,F3 Wavelet,0.000444467321497137,0.0010402739319356898,0.572740114067749
heavy,0.5,109,F4 Median,0.0008053504529853827,0.0010402739319356898,0.2258284781905216
heavy,0.5,109,FA online,0.0006330530052237267,0.0010402739319356898,0.39145547553443616
heavy,0.5,110,F0 raw,0.00046827040780870604,0.0002755144863808333,0.6996217293686454
heavy,0.5,110,F1 MA,5.437857016586132e-05,0.0002755144863808333,0.8026289982781672
heavy,0.5,110,F2 Kalman,1.2845721981415973e-05,0.0002755144863808333,0.9533755115741542
heavy,0.5,110,F3 Wavelet,1.960265511329703e-05,0.0002755144863808333,0.9288507280658883
heavy,0.5,110,F4 Median,0.00013483728365831804,0.0002755144863808333,0.5105982069053984
heavy,0.5,110,FA online,6.76208379477131e-05,0.0002755144863808333,0.7545652178367008
heavy,0.5,111,F0 raw,0.0007295910659665998,0.0004958830654377919,0.4712965955441089
heavy,0.5,111,F1 MA,0.00011215082609177307,0.0004958830654377919,0.7738361442273485
heavy,0.5,111,F2 Kalman,2.4823479504533914e-05,0.0004958830654377919,0.9499408605885372
heavy,0.5,111,F3 Wavelet,5.883275823523776e-05,0.0004958830654377919,0.8813575975148555
heavy,0.5,111,F4 Median,0.00025482222671234316,0.0004958830654377919,0.48612436182434954
heavy,0.5,111,FA online,0.00013598271737975845,0.0004958830654377919,0.7257766460330609
