mode,task,filter,noise,optimizer,seed,steps,lr,t_eps,final_grad_norm_sq,final_loss,holdout_metric,elapsed_s
buffer,quadratic,F3,N2,adamw,2,2000,0.01,-1,0.9010366424269961,-0.02385148410710805,0.25856112581655305,10.812218658997153
buffer,quadratic,F3,N2,adamw,3,2000,0.01,-1,1.1692255784103693,0.09921431418894883,0.3261816799543904,10.882655748995603
buffer,quadratic,F3,N2,adamw,4,2000,0.01,-1,0.797408310811275,0.026402119225707343,0.26653409931856537,10.621911149995867
buffer,quadratic,F3,N3,sgd,0,2000,0.01,-1,1.728621476808453,0.10658837819335876,0.5540584059821823,10.358738146998803
buffer,quadratic,F3,N3,sgd,1,2000,0.01,-1,1.4555354225873542,0.13238124818991637,0.4015742337354961,16.394712768000318
buffer,quadratic,F3,N3,sgd,2,2000,0.01,-1,1.4305317591811446,0.16001143348345054,0.5231214621229124,16.828299151995452
buffer,quadratic,F3,N3,sgd,3,2000,0.01,-1,1.1797919985124836,0.10481559406202673,0.3553372138071939,16.775294785998994
buffer,quadratic,F3,N3,sgd,4,2000,0.01,-1,1.6996875290505504,0.12548578905081212,0.37718584525332643,10.743006191994937
buffer,quadratic,F3,N3,adam,0,2000,0.01,-1,1.5441972052914141,0.061338891261894235,0.489375681624109,16.93030400099815
buffer,quadratic,F3,N3,adam,1,2000,0.01,-1,1.1794297031123153,0.10957353174214923,0.38356065495070285,16.9197478970018
buffer,quadratic,F3,N3,adam,2,2000,0.01,-1,1.3788982537691936,0.12326365534601205,0.47635706066569056,16.367983340998762
buffer,quadratic,F3,N3,adam,3,2000,0.01,-1,1.0996205910064911,0.077988209494116,0.3019109092787448,16.60053857100138
buffer,quadratic,F3,N3,adam,4,2000,0.01,-1,1.059317142839603,0.06461320889728053,0.33510838361159945,16.584842973003106
buffer,quadratic,F3,N3,adamw,0,2000,0.01,-1,1.5440904735826853,0.06131478365322979,0.48934287167182083,10.419472171997768
buffer,quadratic,F3,N3,adamw,1,2000,0.01,-1,1.1793699471176524,0.10955419320190338,0.3835292735904004,10.653956081994693
buffer,quadratic,F3,N3,adamw,2,2000,0.01,-1,1.3787777500871854,0.12324045446431903,0.47633139983027856,10.601178377000906
buffer,quadratic,F3,N3,adamw,3,2000,0.01,-1,1.0995441720013064,0.07797560503556442,0.30188915039033515,10.692086787996232
buffer,quadratic,F3,N3,adamw,4,2000,0.01,-1,1.059260099752647,0.06460109093347743,0.33508630930696176,10.62519941500068
buffer,quadratic,F3,N4,sgd,0,2000,0.01,-1,3.2430396433882747,0.21835456064849096,0.5343016693041829,20.795031351000944
buffer,quadratic,F3,N4,sgd,1,2000,0.01,-1,2.4945063114168384,0.22935516533783956,0.43680137544085346,21.044808810001996
buffer,quadratic,F3,N4,sgd,2,2000,0.01,-1,3.200789872988238,0.509768929493079,0.8840088972704424,21.04592715200124
buffer,quadratic,F3,N4,sgd,3,2000,0.01,-1,1.4209106997445353,0.17215686505965563,0.4446377998175495,21.00773915999889
buffer,quadratic,F3,N4,sgd,4,2000,0.01,-1,2.103333673488109,0.20942392962673292,0.5013927250183094,21.015642188001948
buffer,quadratic,F3,N4,adam,0,2000,0.01,-1,3.2380332220618615,0.13128361272568834,0.42093360870581564,20.92491774300288
buffer,quadratic,F3,N4,adam,1,2000,0.01,-1,1.6795327066632688,0.10770761390734049,0.3283347365678479,12.28669399899809
buffer,quadratic,F3,N4,adam,2,2000,0.01,-1,2.157666252017435,0.2056036825663764,0.5525613540227116,20.561563405994093
buffer,quadratic,F3,N4,adam,3,2000,0.01,-1,1.8855068468625316,0.18460627006394675,0.4088400390011245,12.556398474996968
buffer,quadratic,F3,N4,adam,4,2000,0.01,-1,1.1155862725426868,0.1310336057401168,0.47593747902402106,20.598005911000655
buffer,quadratic,F3,N4,adamw,0,2000,0.01,-1,3.2379261509699853,0.131265092187479,0.4209075521824356,12.516678166997735
buffer,quadratic,F3,N4,adamw,1,2000,0.01,-1,1.6794623192043963,0.10769833636771398,0.32832382443907254,12.585424411998247
buffer,quadratic,F3,N4,adamw,2,2000,0.01,-1,2.1573869653282607,0.20554634038267294,0.552498098282587,12.298419550003018
buffer,quadratic,F3,N4,adamw,3,2000,0.01,-1,1.8853838122387376,0.18458459637693772,0.40881619703027017,12.443550301002688
buffer,quadratic,F3,N4,adamw,4,2000,0.01,-1,1.1154437102835324,0.13098650633844333,0.4758631672078991,12.404024945004494
buffer,quadratic,F4,N1,sgd,0,2000,0.01,-1,0.3208347586012481,-0.13719239724720927,0.1703731248399853,9.079941429001337
buffer,quadratic,F4,N1,sgd,1,2000,0.01,-1,0.19096201672365937,-0.035905310179244296,0.14883757380566212,9.100782806002826
buffer,quadratic,F4,N1,sgd,2,2000,0.01,-1,0.4699198375963892,-0.05479673086148218,0.23542777533085635,9.098188251002284
buffer,quadratic,F4,N1,sgd,3,2000,0.01,-1,0.2752317270860405,-0.019521041172057038,0.1592361607024722,9.083921866003948
buffer,quadratic,F4,N1,sgd,4,2000,0.01,-1,0.20769065957835772,-0.03690992596449459,0.15636313791624973,9.073502731996996
buffer,quadratic,F4,N1,adam,0,2000,0.01,-1,1.791021699543715,-0.0005190009245036875,0.327240496056521,5.6279003729941905
buffer,quadratic,F4,N1,adam,1,2000,0.01,-1,1.178532023245578,0.07587591682497544,0.29789110432347116,9.124569981002423
buffer,quadratic,F4,N1,adam,2,2000,0.01,-1,1.6035853345389532,0.08399139367451469,0.39943671647786877,8.969569005996163
buffer,quadratic,F4,N1,adam,3,2000,0.01,-1,1.3450583737028934,0.07648003500209985,0.27000657923502236,9.110974258997885
buffer,quadratic,F4,N1,adam,4,2000,0.01,-1,0.8951740304868561,0.039482033322376764,0.27655375031568763,5.819687513001554
buffer,quadratic,F4,N1,adamw,0,2000,0.01,-1,1.7909922101138027,-0.0005217841842845572,0.32723748832845784,5.783329696001601
buffer,quadratic,F4,N1,adamw,1,2000,0.01,-1,1.1785161242994624,0.07587339722337164,0.29788767169899877,5.5946415119979065
buffer,quadratic,F4,N1,adamw,2,2000,0.01,-1,1.6035549547477956,0.0839860141380368,0.39942921404534537,8.767840473999968
buffer,quadratic,F4,N1,adamw,3,2000,0.01,-1,1.3450461999594698,0.07647821653577702,0.270003918201755,5.763246866998088
buffer,quadratic,F4,N1,adamw,4,2000,0.01,-1,0.8951557535893804,0.039478916216302284,0.276547570381467,8.7902948369956
buffer,quadratic,F4,N2,sgd,0,2000,0.01,-1,0.5706321364336296,-0.11505079677895375,0.21353277555436964,12.452461660999688
buffer,quadratic,F4,N2,sgd,1,2000,0.01,-1,0.2815284378824921,-0.022561576214828516,0.18771856201855724,12.878914614004316
buffer,quadratic,F4,N2,sgd,2,2000,0.01,-1,0.4200108169337464,-0.07260582057375603,0.1725535979478618,12.879655785996874
buffer,quadratic,F4,N2,sgd,3,2000,0.01,-1,0.6094685432171922,0.02383928845101549,0.2251582159905074,12.478803760997835
buffer,quadratic,F4,N2,sgd,4,2000,0.01,-1,0.3842698717006912,-0.013939055985863535,0.20696801205573456,12.85824203499942
buffer,quadratic,F4,N2,adam,0,2000,0.01,-1,1.6767243546261514,0.007970000041709058,0.35994580603501986,12.85690814100235
buffer,quadratic,F4,N2,adam,1,2000,0.01,-1,0.8717426284828173,0.0646133221238856,0.352892836383477,7.485894933000964
buffer,quadratic,F4,N2,adam,2,2000,0.01,-1,2.5272462800592503,0.12091369567054927,0.37529283978247785,7.411934537994966
buffer,quadratic,F4,N2,adam,3,2000,0.01,-1,2.1258378239993823,0.17970272208876858,0.36840210550069646,7.372029824000492
buffer,quadratic,F4,N2,adam,4,2000,0.01,-1,1.560065282537066,0.11930013461130515,0.37317785010055393,7.4823152520039
buffer,quadratic,F4,N2,adamw,0,2000,0.01,-1,1.6766916559747993,0.007965617101628242,0.35994038276011003,12.522899475996383
buffer,quadratic,F4,N2,adamw,1,2000,0.01,-1,0.8717243861699965,0.06460940242180976,0.3528859704362539,12.549730487997294
buffer,quadratic,F4,N2,adamw,2,2000,0.01,-1,2.527213642435729,0.1209103404191034,0.37529002559257296,7.380718838998291
buffer,quadratic,F4,N2,adamw,3,2000,0.01,-1,2.1258023666758588,0.17969871472449755,0.36839831077153323,7.456049566004367
buffer,quadratic,F4,N2,adamw,4,2000,0.01,-1,1.560023409387881,0.11929436447952299,0.3731710439034426,7.416436373001488
buffer,quadratic,F4,N3,sgd,0,2000,0.01,-1,0.8791801461809352,-0.06964968829728796,0.30678730050479747,10.183209572998749
buffer,quadratic,F4,N3,sgd,1,2000,0.01,-1,0.5884556370825635,0.005482274798057074,0.23752959285001887,6.838802150996344
buffer,quadratic,F4,N3,sgd,2,2000,0.01,-1,0.7949464466202995,-0.013383982426605406,0.2835267532479417,10.507273545998032
buffer,quadratic,F4,N3,sgd,3,2000,0.01,-1,0.8053631000137563,0.05364986175705275,0.2874427320501329,10.509217619000992
buffer,quadratic,F4,N3,sgd,4,2000,0.01,-1,0.411304298609042,-0.016048780296184145,0.20667813155083398,10.186026479001157
buffer,quadratic,F4,N3,adam,0,2000,0.01,-1,2.852860955379552,0.1222063490434277,0.4846665738047334,10.570782104005048
buffer,quadratic,F4,N3,adam,1,2000,0.01,-1,2.2920188317232983,0.17706892957265122,0.4042519027277367,10.575566094994429
buffer,quadratic,F4,N3,adam,2,2000,0.01,-1,2.2665051671804575,0.1437980287047684,0.44006944841266143,6.5618674459983595
buffer,quadratic,F4,N3,adam,3,2000,0.01,-1,2.1166048613763317,0.22225185058837987,0.45907735284646956,6.812511126001482
buffer,quadratic,F4,N3,adam,4,2000,0.01,-1,0.9924491634318355,0.052688839261427145,0.3130652754174205,6.821691666998959
buffer,quadratic,F4,N3,adamw,0,2000,0.01,-1,2.8528270388481682,0.1221994772607069,0.48465741620828956,6.908537950002938
buffer,quadratic,F4,N3,adamw,1,2000,0.01,-1,2.2919572870764053,0.1770616215989119,0.4042442289842684,10.255471054995724
buffer,quadratic,F4,N3,adamw,2,2000,0.01,-1,2.2664700487845137,0.14379339856687087,0.44006404152978823,10.613960747999954
buffer,quadratic,F4,N3,adamw,3,2000,0.01,-1,2.1165552482119185,0.22224382215326494,0.4590687289041188,10.577653551001276
buffer,quadratic,F4,N3,adamw,4,2000,0.01,-1,0.9924315764909041,0.05268645877520248,0.31306228411742437,6.697212611004943
buffer,quadratic,F4,N4,sgd,0,2000,0.01,-1,0.7490044446109932,-0.08105749688803165,0.2571342681758956,14.654659218998859
buffer,quadratic,F4,N4,sgd,1,2000,0.01,-1,1.0750207541290924,0.07244299325189785,0.3183246216679318,15.04671003200201
buffer,quadratic,F4,N4,sgd,2,2000,0.01,-1,1.1133727210418087,0.03989178444214564,0.37745397198134323,15.04570404900005
buffer,quadratic,F4,N4,sgd,3,2000,0.01,-1,0.7062730123629855,0.034788064573994415,0.2452381045081072,9.1801055810065
buffer,quadratic,F4,N4,sgd,4,2000,0.01,-1,0.8795926875562056,0.03434976789885208,0.301110627100007,9.016114815000037
buffer,quadratic,F4,N4,adam,0,2000,0.01,-1,1.3196115675623568,0.005252793047715532,0.3751395004280627,15.076317910999933
buffer,quadratic,F4,N4,adam,1,2000,0.01,-1,2.981296006865653,0.24414207795637632,0.4611870360433472,15.080381079998915
buffer,quadratic,F4,N4,adam,2,2000,0.01,-1,2.6657255782028213,0.19028757600172985,0.5103814538038423,8.803488593999646
buffer,quadratic,F4,N4,adam,3,2000,0.01,-1,1.642631178977273,0.13709993320155153,0.3641047605575018,8.95743548199971
buffer,quadratic,F4,N4,adam,4,2000,0.01,-1,2.289647766376792,0.1994309026989945,0.48468646903480966,14.576650196002447
buffer,quadratic,F4,N4,adamw,0,2000,0.01,-1,1.3195759475670843,0.005247785854948228,0.3751342422710548,15.407378817995777
buffer,quadratic,F4,N4,adamw,1,2000,0.01,-1,2.981231482140942,0.2441347748826867,0.46118022333051395,15.494229019997874
buffer,quadratic,F4,N4,adamw,2,2000,0.01,-1,2.6656834939800027,0.19028043869043218,0.5103736616745079,9.340024298995559
buffer,quadratic,F4,N4,adamw,3,2000,0.01,-1,1.6426142584880767,0.13709774664363414,0.36410378658864734,9.168558076002228
buffer,quadratic,F4,N4,adamw,4,2000,0.01,-1,2.2895805736547623,0.19942188078381737,0.4846748890058992,9.102571238996461
buffer,logistic,F0,N1,sgd,0,2000,0.05,686,0.008216238724811193,0.3626411922636988,0.824,0.848904575999768
buffer,logistic,F0,N1,sgd,1,2000,0.05,401,0.015374330961357074,0.39809316567938097,0.799,0.47683825100102695
buffer,logistic,F0,N1,sgd,2,2000,0.05,641,0.0210336196679812,0.41438622812623815,0.79,0.8881017579988111
buffer,logistic,F0,N1,sgd,3,2000,0.05,388,0.01740804021059319,0.4194958709871706,0.823,0.8834901579975849
buffer,logistic,F0,N1,sgd,4,2000,0.05,625,0.009545498725594802,0.35902227492750033,0.812,0.8553339920035796
buffer,logistic,F0,N1,adam,0,2000,0.05,1255,0.013240799528177118,0.44997195933992573,0.813,0.4756839090041467
buffer,logistic,F0,N1,adam,1,2000,0.05,436,0.025658688650714342,0.4732598825376768,0.791,0.907821036002133
buffer,logistic,F0,N1,adam,2,2000,0.05,674,0.03376266971972135,0.5161518182170964,0.778,0.9084413359960308
buffer,logistic,F0,N1,adam,3,2000,0.05,130,0.026527091990455304,0.541172081980875,0.812,0.4825914350003586
buffer,logistic,F0,N1,adam,4,2000,0.05,771,0.01344332537303319,0.3993832305994334,0.798,0.9102546209978755
buffer,logistic,F0,N1,adamw,0,2000,0.05,1256,0.013285106818745718,0.44934664906378946,0.812,0.9141563500015764
buffer,logistic,F0,N1,adamw,1,2000,0.05,436,0.025714643028860056,0.4732020512808437,0.79,0.8963695679994998
buffer,logistic,F0,N1,adamw,2,2000,0.05,674,0.033828699639898235,0.5160279658597597,0.778,0.48086392100231024
buffer,logistic,F0,N1,adamw,3,2000,0.05,130,0.02658814526303065,0.5406386270798688,0.812,0.856270714000857
buffer,logistic,F0,N1,adamw,4,2000,0.05,771,0.013491710045523592,0.39914213026201234,0.798,0.8587529389988049
buffer,logistic,F0,N2,sgd,0,2000,0.05,613,0.008781119910556473,0.38014140650846845,0.826,4.6424360480014
buffer,logistic,F0,N2,sgd,1,2000,0.05,585,0.0174068919127856,0.4280613958323546,0.823,2.4603879360001883
buffer,logistic,F0,N2,sgd,2,2000,0.05,402,0.0069474835237318825,0.34663339258540055,0.857,4.578944347995275
buffer,logistic,F0,N2,sgd,3,2000,0.05,451,0.012047471633517649,0.3901327855342671,0.815,4.243621080000594
buffer,logistic,F0,N2,sgd,4,2000,0.05,590,0.018269048355260924,0.43836982466279045,0.8,4.704690302998642
buffer,logistic,F0,N2,adam,0,2000,0.05,853,0.012266182856011009,0.4618832437253396,0.819,4.62036125499435
buffer,logistic,F0,N2,adam,1,2000,0.05,678,0.02445383775992252,0.5184147073226268,0.813,2.746582858999318
buffer,logistic,F0,N2,adam,2,2000,0.05,517,0.01564663871087747,0.4008760006487346,0.828,2.534257659004652
buffer,logistic,F0,N2,adam,3,2000,0.05,475,0.015834308747825536,0.45185506332023434,0.81,2.7051245310067316
buffer,logistic,F0,N2,adam,4,2000,0.05,602,0.025259785666516786,0.5724933061841728,0.791,2.5295111180021195
buffer,logistic,F0,N2,adamw,0,2000,0.05,853,0.012294279500983895,0.46119688224089317,0.819,2.503583167002944
buffer,logistic,F0,N2,adamw,1,2000,0.05,678,0.024551322905715392,0.5181487332526217,0.813,4.82337783100229
buffer,logistic,F0,N2,adamw,2,2000,0.05,517,0.015710515343779465,0.4008907492580165,0.828,4.818099998003163
buffer,logistic,F0,N2,adamw,3,2000,0.05,475,0.015881310540321998,0.45112698767181686,0.809,2.7943980100026238
buffer,logistic,F0,N2,adamw,4,2000,0.05,602,0.02535751963446357,0.5716098818246556,0.791,4.182340193998243
buffer,logistic,F0,N3,sgd,0,2000,0.05,-1,0.20174179629334962,7.575092722465433,0.572,2.1174532090008142
buffer,logistic,F0,N3,sgd,1,2000,0.05,-1,0.24583022872556984,11.9359509098917,0.514,1.353409991999797
buffer,logistic,F0,N3,sgd,2,2000,0.05,-1,0.12053458689295393,1.5431989116627747,0.654,2.152361029999156
buffer,logistic,F0,N3,sgd,3,2000,0.05,-1,0.030570353916039766,0.6719926744462638,0.801,2.0548523210018175
buffer,logistic,F0,N3,sgd,4,2000,0.05,-1,0.022201268975187396,0.6658245148670909,0.796,1.3212570370014873
buffer,logistic,F0,N3,adam,0,2000,0.05,-1,0.03956566149323682,0.7179886921962005,0.769,2.238139921995753
buffer,logistic,F0,N3,adam,1,2000,0.05,-1,0.027544308041772995,0.7060198153644087,0.779,1.320334173993615
buffer,logistic,F0,N3,adam,2,2000,0.05,-1,0.062394285312775466,0.7562916267616615,0.733,2.184726526000304
buffer,logistic,F0,N3,adam,3,2000,0.05,-1,0.03634510598917456,0.5768091856954356,0.775,1.3303367979970062
buffer,logistic,F0,N3,adam,4,2000,0.05,-1,0.019177546393816698,0.5164317213420997,0.797,1.3648582589958096
buffer,logistic,F0,N3,adamw,0,2000,0.05,-1,0.039656476267086724,0.7167248988604494,0.768,1.3573117910054862
buffer,logistic,F0,N3,adamw,1,2000,0.05,-1,0.027662660079085473,0.7047941816785808,0.779,2.0857861929980572
buffer,logistic,F0,N3,adamw,2,2000,0.05,-1,0.06267895889648295,0.7564539596341442,0.733,2.1530858719997923
buffer,logistic,F0,N3,adamw,3,2000,0.05,-1,0.036379530208684153,0.575814769902616,0.775,2.153184891998535
buffer,logistic,F0,N3,adamw,4,2000,0.05,-1,0.01922127522881829,0.5155900851616957,0.798,1.356881150000845
buffer,logistic,F0,N4,sgd,0,2000,0.05,-1,0.036404466487462345,0.9686989127507603,0.793,3.752221680995717
buffer,logistic,F0,N4,sgd,1,2000,0.05,-1,0.027098202731813372,0.7892435577400888,0.789,5.990340570999251
buffer,logistic,F0,N4,sgd,2,2000,0.05,-1,0.03844358375158669,0.8321860532231132,0.793,3.8555030429997714
buffer,logistic,F0,N4,sgd,3,2000,0.05,-1,0.027058756190921476,0.7590723414563048,0.804,3.706515653000679
buffer,logistic,F0,N4,sgd,4,2000,0.05,-1,0.11073711470956028,1.6545850807651155,0.682,6.750316377001582
buffer,logistic,F0,N4,adam,0,2000,0.05,-1,0.028492081531913356,0.6525693406277743,0.794,6.071770002003177
buffer,logistic,F0,N4,adam,1,2000,0.05,-1,0.022257522329219084,0.5626922544849522,0.799,3.7422352069988847
buffer,logistic,F0,N4,adam,2,2000,0.05,-1,0.039432296070809045,0.6558275873488526,0.796,6.894996278002509
buffer,logistic,F0,N4,adam,3,2000,0.05,-1,0.024338919348053788,0.5040962085502808,0.803,6.893891824998718
buffer,logistic,F0,N4,adam,4,2000,0.05,-1,0.04455689491209699,0.665469666768573,0.762,6.760994522002875
buffer,logistic,F0,N4,adamw,0,2000,0.05,-1,0.02856105809846767,0.6514260841680247,0.794,6.092032600005041
buffer,logistic,F0,N4,adamw,1,2000,0.05,-1,0.022224836307149973,0.56102922539254,0.799,6.018612246996781
buffer,logistic,F0,N4,adamw,2,2000,0.05,-1,0.03949599083558181,0.6552048354630057,0.796,3.7456573540039244
buffer,logistic,F0,N4,adamw,3,2000,0.05,-1,0.024411393405041948,0.5033574479524334,0.803,3.9253733360019396
buffer,logistic,F0,N4,adamw,4,2000,0.05,-1,0.04469197210422935,0.6645440679166795,0.762,3.88518629099417
buffer,logistic,F1,N1,sgd,0,2000,0.05,690,0.008172366021551863,0.36217667814449134,0.825,1.1616891309968196
buffer,logistic,F1,N1,sgd,1,2000,0.05,406,0.014684770162663813,0.39543381813422096,0.796,1.1983839169988642
buffer,logistic,F1,N1,sgd,2,2000,0.05,653,0.020519604845651417,0.412118377731649,0.796,2.0622378469997784
buffer,logistic,F1,N1,sgd,3,2000,0.05,394,0.01828037020860302,0.42490157158784836,0.826,2.142311385003268
buffer,logistic,F1,N1,sgd,4,2000,0.05,632,0.009058266831869824,0.35686691663219594,0.808,1.1495834320012364
buffer,logistic,F1,N1,adam,0,2000,0.05,1777,0.021796043707064908,0.8591207177135857,0.802,2.141551303000597
buffer,logistic,F1,N1,adam,1,2000,0.05,-1,0.046543918309157266,0.8465416254294448,0.771,1.1902368970040698
buffer,logistic,F1,N1,adam,2,2000,0.05,691,0.0579751671727333,0.9879224947189146,0.762,2.1252478349997546
buffer,logistic,F1,N1,adam,3,2000,0.05,-1,0.039389280459013375,1.0599329899190806,0.799,2.0450460959982593
buffer,logistic,F1,N1,adam,4,2000,0.05,-1,0.02509637703705365,0.6406936993701834,0.786,2.1987628180067986
buffer,logistic,F1,N1,adamw,0,2000,0.05,1777,0.021868099003945637,0.8572881758517695,0.802,2.1977929350032355
buffer,logistic,F1,N1,adamw,1,2000,0.05,-1,0.0466348214674686,0.8462913837001527,0.77,1.1458172630009358
buffer,logistic,F1,N1,adamw,2,2000,0.05,691,0.05805692511321249,0.987416579563077,0.762,2.1357130690012127
buffer,logistic,F1,N1,adamw,3,2000,0.05,-1,0.03948409732879872,1.0584707088401462,0.798,1.2502477579982951
buffer,logistic,F1,N1,adamw,4,2000,0.05,-1,0.025208813942221065,0.6398598069599674,0.786,1.1650998379991506
buffer,logistic,F1,N2,sgd,0,2000,0.05,617,0.009195344227859822,0.38399181172513,0.825,5.4602973319997545
buffer,logistic,F1,N2,sgd,1,2000,0.05,664,0.01710335394556778,0.4270159130235528,0.821,3.1223011879992555
buffer,logistic,F1,N2,sgd,2,2000,0.05,501,0.00855565531574262,0.35444357572803187,0.847,6.024336047004908
buffer,logistic,F1,N2,sgd,3,2000,0.05,455,0.011289049944659438,0.38391226615571894,0.815,3.160316467001394
buffer,logistic,F1,N2,sgd,4,2000,0.05,593,0.01870022147488316,0.4424896461584367,0.804,3.187652299995534
buffer,logistic,F1,N2,adam,0,2000,0.05,1431,0.018240612339258683,0.8880784436784258,0.813,3.1298435159988003
buffer,logistic,F1,N2,adam,1,2000,0.05,1432,0.03908903012722048,0.9910908163253572,0.79,6.059992170004989
buffer,logistic,F1,N2,adam,2,2000,0.05,1588,0.03898839260658468,0.7125403549999296,0.788,6.027453403003165
buffer,logistic,F1,N2,adam,3,2000,0.05,-1,0.023754120285461137,0.8000422993231299,0.786,5.488778937993629
buffer,logistic,F1,N2,adam,4,2000,0.05,-1,0.03401459335548582,1.1668339559669831,0.781,6.115610059998289
buffer,logistic,F1,N2,adamw,0,2000,0.05,1431,0.018287175530230862,0.8864081998501526,0.813,6.112775503999728
buffer,logistic,F1,N2,adamw,1,2000,0.05,1432,0.039214406728140715,0.9899640959402886,0.79,6.063237048001611
buffer,logistic,F1,N2,adamw,2,2000,0.05,1588,0.03908709741569616,0.7123420101440825,0.788,3.1518800659978297
buffer,logistic,F1,N2,adamw,3,2000,0.05,-1,0.02382937714410666,0.7976288777472121,0.786,3.197787293996953
buffer,logistic,F1,N2,adamw,4,2000,0.05,-1,0.034122461920666376,1.16356974364497,0.78,3.158168490001117
buffer,logistic,F1,N3,sgd,0,2000,0.05,-1,0.2025073430463901,7.6291707787423295,0.571,2.1158328110032016
buffer,logistic,F1,N3,sgd,1,2000,0.05,-1,0.2458943509682926,11.95373359229384,0.515,3.3999275690002833
buffer,logistic,F1,N3,sgd,2,2000,0.05,-1,0.12306274051512864,1.5822067230186416,0.65,2.083331554000324
buffer,logistic,F1,N3,sgd,3,2000,0.05,-1,0.029953116502816415,0.6704469029591812,0.797,2.0355015719978837
buffer,logistic,F1,N3,sgd,4,2000,0.05,-1,0.02231930822365806,0.6731914298506743,0.791,3.418822652005474
buffer,logistic,F1,N3,adam,0,2000,0.05,-1,0.049084340342217654,1.8193641975677155,0.757,3.395245546998922
buffer,logistic,F1,N3,adam,1,2000,0.05,-1,0.03607434206674683,1.7842705916653498,0.768,3.4458007249995717
buffer,logistic,F1,N3,adam,2,2000,0.05,-1,0.09349796033767965,2.034052985813069,0.693,1.9796531409956515
buffer,logistic,F1,N3,adam,3,2000,0.05,-1,0.044589519098354624,1.2072739091238591,0.77,3.4080411070026457
buffer,logistic,F1,N3,adam,4,2000,0.05,-1,0.023531716318536358,1.1160087355316826,0.803,2.0039003679994494
buffer,logistic,F1,N3,adamw,0,2000,0.05,-1,0.04923182902658013,1.8155562092303899,0.757,3.45360841400543
buffer,logistic,F1,N3,adamw,1,2000,0.05,-1,0.036258057778516484,1.780842165548304,0.768,3.454518945000018
buffer,logistic,F1,N3,adamw,2,2000,0.05,-1,0.09389772389416703,2.03366543586445,0.693,3.4471560989986756
buffer,logistic,F1,N3,adamw,3,2000,0.05,-1,0.04468020962159991,1.2041755220596315,0.769,2.0740003419996356
buffer,logistic,F1,N3,adamw,4,2000,0.05,-1,0.02360142126387184,1.1132646218288742,0.803,2.0208517880018917
buffer,logistic,F1,N4,sgd,0,2000,0.05,-1,0.0375213307465974,0.9874438805100529,0.785,7.085251894000976
buffer,logistic,F1,N4,sgd,1,2000,0.05,-1,0.026657230507990914,0.7824925334894383,0.795,4.546819431001495
buffer,logistic,F1,N4,sgd,2,2000,0.05,-1,0.039201646259059114,0.835408829320776,0.789,4.522897005001141
buffer,logistic,F1,N4,sgd,3,2000,0.05,-1,0.026744315378885893,0.7512754421123882,0.801,7.22817170900089
buffer,logistic,F1,N4,sgd,4,2000,0.05,-1,0.1078884427669051,1.638804924268886,0.682,7.086930207005935
buffer,logistic,F1,N4,adam,0,2000,0.05,-1,0.0359010703996404,1.5665045942201183,0.784,4.570108375999553
buffer,logistic,F1,N4,adam,1,2000,0.05,-1,0.02439574920300845,1.1635405612528427,0.799,7.368946738999512
buffer,logistic,F1,N4,adam,2,2000,0.05,-1,0.04662513229862543,1.5053138872429128,0.789,4.59562025500054
buffer,logistic,F1,N4,adam,3,2000,0.05,-1,0.03107230070906396,1.093310113976098,0.789,7.2381435920033255
buffer,logistic,F1,N4,adam,4,2000,0.05,-1,0.056664071022941374,1.5625567041276258,0.749,8.174669690000883
buffer,logistic,F1,N4,adamw,0,2000,0.05,-1,0.036011541196918254,1.563159327921128,0.784,7.352148778998526
buffer,logistic,F1,N4,adamw,1,2000,0.05,-1,0.024375145346995065,1.1590171197432724,0.8,8.170204599999124
buffer,logistic,F1,N4,adamw,2,2000,0.05,-1,0.046681619546729426,1.50263365043867,0.789,4.509892861999106
buffer,logistic,F1,N4,adamw,3,2000,0.05,-1,0.031202841046814773,1.090759162061376,0.789,4.657080438002595
buffer,logistic,F1,N4,adamw,4,2000,0.05,-1,0.05688324266564699,1.559890582218404,0.747,4.659696454000368
buffer,logistic,F2,N1,sgd,0,2000,0.05,705,0.008991773451051985,0.36625125822633525,0.824,0.8497444359963993
buffer,logistic,F2,N1,sgd,1,2000,0.05,418,0.0153554719336936,0.39795996359375113,0.799,0.870667434995994
buffer,logistic,F2,N1,sgd,2,2000,0.05,660,0.020962217839092384,0.4151947186241318,0.793,1.5405844279957819
buffer,logistic,F2,N1,sgd,3,2000,0.05,399,0.018220087338878567,0.42327110734582785,0.819,0.852106331003597
buffer,logistic,F2,N1,sgd,4,2000,0.05,645,0.0082552771620703,0.35439100976158033,0.811,1.5460583710009814
buffer,logistic,F2,N1,adam,0,2000,0.05,-1,0.029375831221349184,1.7278362179964173,0.79,1.5774348039994948
buffer,logistic,F2,N1,adam,1,2000,0.05,-1,0.05392295925053016,1.5285489927797462,0.738,1.5780511060002027
buffer,logistic,F2,N1,adam,2,2000,0.05,-1,0.06399018821497296,1.7998782781657556,0.747,0.8657727330064517
buffer,logistic,F2,N1,adam,3,2000,0.05,-1,0.04466877466062711,1.886222083495481,0.792,1.5753874789952533
buffer,logistic,F2,N1,adam,4,2000,0.05,-1,0.026880994711996044,1.0798035431331678,0.775,1.5445767470009741
buffer,logistic,F2,N1,adamw,0,2000,0.05,-1,0.029467708192461535,1.7245894204517174,0.79,0.8666466850045254
