domain,model,optimizer,filter,n_cells,causal,t_conv_med,conv_frac,floor_p50_med,slope_mean,auc_mean,holdout_med,alpha_hat_med,hurst_hat_med,speedup_vs_F0,floor_ratio_vs_F0,bucket
financial_vol_crypto,regression,sgd,F7,8,1,163.0,1.0,3.450958304143225e-05,-1.7871220476289431,-3.675841643634746,0.8597963441814187,1.4822974004848404,0.7984476646429601,0.5,3.141212937031068,heavy_long
financial_vol_daily,classification,adam,F0,12,1,57.0,1.0,0.00022453848083660074,0.26676701290758537,-3.641644410580028,0.5215311004784688,2.0,0.6352579826592267,1.0,1.0,light_long
financial_vol_daily,classification,adam,F1,12,1,518.0,1.0,3.9131420249290474e-05,-1.5218736049389456,-3.8849324866843133,0.5956937799043063,2.0,0.6352579826592267,0.11003861003861004,5.738061113196423,light_long
financial_vol_daily,classification,adam,F2,12,1,767.0,1.0,3.192391244384394e-05,-1.8903444859899936,-3.8448915905023813,0.6291866028708134,2.0,0.6352579826592267,0.07431551499348109,7.0335514555610095,light_long
financial_vol_daily,classification,adam,F3,12,0,689.0,1.0,1.0769090249454025e-05,-2.4014928069936228,-4.100946317565842,0.5869218500797448,2.0,0.6352579826592267,0.08272859216255443,20.850273851868266,light_long
financial_vol_daily,classification,adam,F4,12,1,401.5,1.0,1.622136903653183e-05,-0.9043477183054773,-4.190524781256991,0.6323763955342903,2.0,0.6352579826592267,0.14196762141967623,13.842141210826412,light_long
financial_vol_daily,classification,adam,F5,12,1,711.5,1.0,2.687871271257711e-05,-1.864851219793558,-3.9222047961785034,0.6555023923444976,2.0,0.6352579826592267,0.08011243851018975,8.353766165726178,light_long
financial_vol_daily,classification,adam,F6,12,1,361.5,1.0,6.880811921351849e-05,0.028418781526235726,-3.981244314333976,0.5917065390749602,2.0,0.6352579826592267,0.15767634854771784,3.2632556070866485,light_long
financial_vol_daily,classification,adam,F7,12,1,437.0,1.0,1.736139729232566e-05,-0.7646152229385977,-4.221718249626561,0.6244019138755981,2.0,0.6352579826592267,0.13043478260869565,12.933203304774008,light_long
financial_vol_daily,classification,sgd,F0,12,1,989.0,1.0,1.1622596860232064e-05,-0.01055616048930541,-4.332637279895667,0.5247208931419458,2.0,0.6352579826592267,1.0,1.0,light_long
financial_vol_daily,classification,sgd,F1,12,1,4000.0,0.3333333333333333,0.0018166946287516902,-1.5865851160458113,-2.284881541771601,0.583732057416268,2.0,0.6352579826592267,0.24725,0.006397661266945192,light_long
financial_vol_daily,classification,sgd,F2,12,1,4000.0,0.0,0.0028786160499851944,-1.3743981570230652,-2.163963499723429,0.6347687400318979,2.0,0.6352579826592267,0.24725,0.004037564113592656,light_long
financial_vol_daily,classification,sgd,F3,12,0,4000.0,0.0,0.002322569569126078,-1.4404696934334063,-2.198710668919224,0.5821371610845295,2.0,0.6352579826592267,0.24725,0.005004197512415244,light_long
financial_vol_daily,classification,sgd,F4,12,1,3743.0,0.6666666666666666,0.0008415109477081228,-1.3900292521253244,-2.5533724622154574,0.6347687400318979,2.0,0.6352579826592267,0.26422655623831154,0.01381158128944907,light_long
financial_vol_daily,classification,sgd,F5,12,1,4000.0,0.0,0.0026838607678309747,-1.5275901209036533,-2.135179250059135,0.6555023923444976,2.0,0.6352579826592267,0.24725,0.004330551345860292,light_long
financial_vol_daily,classification,sgd,F6,12,1,3513.0,0.6666666666666666,0.0005179995074569824,-2.092259743168353,-2.743803702892475,0.594896331738437,2.0,0.6352579826592267,0.2815257614574438,0.0224374670109069,light_long
financial_vol_daily,classification,sgd,F7,12,1,4000.0,0.3333333333333333,0.0008757089483023806,-1.4351001092367526,-2.5647648593831707,0.6228070175438596,2.0,0.6352579826592267,0.24725,0.013272214338751741,light_long
financial_vol_daily,regression,adam,F0,12,1,39.5,1.0,0.0020125712576691893,0.16818047761411825,-2.7312749930400257,0.9714444195999856,2.0,0.6352579826592267,1.0,1.0,light_long
financial_vol_daily,regression,adam,F1,12,1,21.0,1.0,0.00010602220167707457,-0.12082447677957069,-3.8337632191797084,1.013586120696479,2.0,0.6352579826592267,1.880952380952381,18.982545408735575,light_long
financial_vol_daily,regression,adam,F2,12,1,23.0,1.0,5.191335427915472e-05,-0.2513271933835049,-4.1744843046596865,0.9856225946417433,2.0,0.6352579826592267,1.7173913043478262,38.76789095243103,light_long
financial_vol_daily,regression,adam,F3,12,0,30.5,1.0,9.733519513003887e-05,-0.10773399308876774,-4.028677041645958,0.9756539654210945,2.0,0.6352579826592267,1.2950819672131149,20.676706457313962,light_long
financial_vol_daily,regression,adam,F4,12,1,73.5,1.0,0.0003064967800764006,0.03712836273746206,-3.4409458164912077,1.0612116145525623,2.0,0.6352579826592267,0.5374149659863946,6.566369986554229,light_long
financial_vol_daily,regression,adam,F5,12,1,23.0,1.0,5.054614226964774e-05,-0.3481464010758814,-4.2004331609451695,1.0113459289732667,2.0,0.6352579826592267,1.7173913043478262,39.81651551037774,light_long
financial_vol_daily,regression,adam,F6,12,1,87.0,1.0,0.000895693384978261,-0.25292048312825516,-3.030048321137196,1.1040278465996916,2.0,0.6352579826592267,0.4540229885057471,2.2469421918506582,light_long
financial_vol_daily,regression,adam,F7,12,1,79.0,1.0,0.0003319376611914822,0.09627602251187828,-3.4207470222955245,1.0613185300829295,2.0,0.6352579826592267,0.5,6.0631000726013236,light_long
financial_vol_daily,regression,sgd,F0,12,1,119.0,1.0,0.00010728775998854867,0.19613774440203838,-3.8916526894407752,0.9723945647552614,2.0,0.6352579826592267,1.0,1.0,light_long
financial_vol_daily,regression,sgd,F1,12,1,261.5,1.0,5.8706994684179414e-05,-1.8956681744437127,-3.6847417895119037,1.024561843634976,2.0,0.6352579826592267,0.45506692160611856,1.8275123869943386,light_long
financial_vol_daily,regression,sgd,F2,12,1,405.5,1.0,2.128125902258794e-05,-0.024826239980212102,-4.32548990349204,0.9994707888357597,2.0,0.6352579826592267,0.2934648581997534,5.041419771014176,light_long
financial_vol_daily,regression,sgd,F3,12,0,690.0,1.0,1.0453444886464541e-05,-0.5069341767518506,-4.402700617252652,0.9845308061058287,2.0,0.6352579826592267,0.17246376811594202,10.26338792176236,light_long
financial_vol_daily,regression,sgd,F4,12,1,415.5,1.0,2.5477588613436143e-05,-1.1386409866034384,-3.7271411864560147,1.0628475246835705,2.0,0.6352579826592267,0.28640192539109505,4.211064148039827,light_long
financial_vol_daily,regression,sgd,F5,12,1,406.0,1.0,1.4954814077982047e-05,0.21661905339576237,-4.416824229444743,1.0158405994365973,2.0,0.6352579826592267,0.29310344827586204,7.174128640389338,light_long
financial_vol_daily,regression,sgd,F6,12,1,303.5,1.0,4.885596315768182e-05,0.3210803140484329,-3.864350935256058,1.1080357994950956,2.0,0.6352579826592267,0.39209225700164746,2.1960013282775575,light_long
financial_vol_daily,regression,sgd,F7,12,1,503.5,1.0,2.4035965212018353e-05,-0.793208197910781,-3.77994038082278,1.0636152322250798,2.0,0.6352579826592267,0.23634558093346575,4.463634351363728,light_long
macro_fred,classification,adam,F0,24,1,150.0,1.0,1.8668987068014284e-05,-1.9236410494336846,-4.151733674524221,0.9963235294117647,1.9978406173916812,0.5105418743251077,1.0,1.0,light_short
macro_fred,classification,adam,F1,24,1,156.5,1.0,1.786350949203806e-05,-1.8908381528332525,-4.070005589943563,0.9840686274509804,1.9978406173916812,0.5105418743251077,0.9584664536741214,1.0450906680087266,light_short
macro_fred,classification,adam,F2,24,1,159.5,1.0,1.978081811078117e-05,-2.0521927576459156,-4.02176028618723,0.9583333333333333,1.9978406173916812,0.5105418743251077,0.9404388714733543,0.9437924641670455,light_short
macro_fred,classification,adam,F3,24,0,157.5,1.0,1.7348968882084314e-05,-1.8864592083735887,-4.092978990125277,0.9926470588235294,1.9978406173916812,0.5105418743251077,0.9523809523809523,1.076086261662104,light_short
macro_fred,classification,adam,F4,24,1,154.5,1.0,2.050010713133246e-05,-1.7749658572144311,-4.078055087397261,0.9889705882352942,1.9978406173916812,0.5105418743251077,0.970873786407767,0.9106775368739666,light_short
macro_fred,classification,adam,F5,24,1,159.0,1.0,1.9835799461920054e-05,-2.054552244309224,-4.022292141302146,0.9571078431372548,1.9978406173916812,0.5105418743251077,0.9433962264150944,0.9411764372721266,light_short
macro_fred,classification,adam,F6,24,1,150.0,1.0,1.8668987068014284e-05,-1.9236410494336846,-4.151733674524221,0.9963235294117647,1.9978406173916812,0.5105418743251077,1.0,1.0,light_short
macro_fred,classification,adam,F7,24,1,152.5,1.0,2.206613196632918e-05,-1.701429970335669,-4.0831923530621745,0.991421568627451,1.9978406173916812,0.5105418743251077,0.9836065573770492,0.8460471049707028,light_short
macro_fred,classification,sgd,F0,24,1,798.0,1.0,0.0006885934904026344,-1.5359012045614453,-2.5669583639582108,0.9926470588235294,1.9978406173916812,0.5105418743251077,1.0,1.0,light_short
macro_fred,classification,sgd,F1,24,1,850.0,1.0,0.0009034386621340294,-1.4265510128107373,-2.511771019390532,0.9840686274509804,1.9978406173916812,0.5105418743251077,0.9388235294117647,0.7621917450113269,light_short
macro_fred,classification,sgd,F2,24,1,893.5,1.0,0.0009577224087010028,-1.384820817966417,-2.493783421515117,0.9583333333333333,1.9978406173916812,0.5105418743251077,0.8931169557918299,0.7189906847189692,light_short
macro_fred,classification,sgd,F3,24,0,856.0,1.0,0.0008742632722198633,-1.4485684552410882,-2.513496900989191,0.9926470588235294,1.9978406173916812,0.5105418743251077,0.9322429906542056,0.7876271510916956,light_short
macro_fred,classification,sgd,F4,24,1,828.5,1.0,0.0008308890250643906,-1.44513756295168,-2.5231760810480766,0.9889705882352942,1.9978406173916812,0.5105418743251077,0.9631864815932408,0.8287430326201158,light_short
macro_fred,classification,sgd,F5,24,1,887.5,1.0,0.0009590667876956322,-1.384454468787377,-2.494084896942008,0.9571078431372548,1.9978406173916812,0.5105418743251077,0.8991549295774648,0.7179828341852301,light_short
macro_fred,classification,sgd,F6,24,1,798.0,1.0,0.0006885934904026344,-1.5359012045614453,-2.5669583639582108,0.9926470588235294,1.9978406173916812,0.5105418743251077,1.0,1.0,light_short
macro_fred,classification,sgd,F7,24,1,821.0,1.0,0.000791755886276034,-1.4627893312643925,-2.5300055519734244,0.991421568627451,1.9978406173916812,0.5105418743251077,0.9719853836784409,0.8697042893376943,light_short
macro_fred,regression,adam,F0,24,1,20.0,1.0,0.0007417636181713765,0.16099464391758964,-3.2484417354956268,0.007697386815824773,1.9978406173916812,0.5105418743251077,1.0,1.0,light_short
macro_fred,regression,adam,F1,24,1,20.0,1.0,0.0007492751848997554,0.0469160358720107,-3.309804460577739,0.034149834728478365,1.9978406173916812,0.5105418743251077,1.0,0.9899748892266012,light_short
macro_fred,regression,adam,F2,24,1,20.0,1.0,0.000714071721684123,-0.06059524774656635,-3.3844850565285465,0.11317644193148028,1.9978406173916812,0.5105418743251077,1.0,1.0387802732503435,light_short
macro_fred,regression,adam,F3,24,0,20.0,1.0,0.0007016637149807122,0.002166075524545267,-3.310756935087264,0.008403151861667983,1.9978406173916812,0.5105418743251077,1.0,1.0571497461455117,light_short
macro_fred,regression,adam,F4,24,1,20.0,1.0,0.0007552872227141072,0.11458682921435433,-3.277811220793341,0.027573109109983944,1.9978406173916812,0.5105418743251077,1.0,0.9820947526503441,light_short
macro_fred,regression,adam,F5,24,1,20.0,1.0,0.0007141954052517839,-0.06889423306588383,-3.3841633987782758,0.12074473043622956,1.9978406173916812,0.5105418743251077,1.0,1.0386003784354698,light_short
macro_fred,regression,adam,F6,24,1,20.0,1.0,0.0007417636181713765,0.16099464391758964,-3.2484417354956268,0.007697386815824773,1.9978406173916812,0.5105418743251077,1.0,1.0,light_short
macro_fred,regression,adam,F7,24,1,20.0,1.0,0.0007378489165571189,0.1054118519291809,-3.2803498988035336,0.019250788159756716,1.9978406173916812,0.5105418743251077,1.0,1.0053055598868723,light_short
macro_fred,regression,sgd,F0,24,1,29.0,1.0,7.737320467662853e-05,-0.8896068234112039,-3.6895182447300203,0.008160441549172837,1.9978406173916812,0.5105418743251077,1.0,1.0,light_short
macro_fred,regression,sgd,F1,24,1,28.5,1.0,7.962889413641521e-05,-0.33960236490507606,-3.9068642636087563,0.04473715792320054,1.9978406173916812,0.5105418743251077,1.0175438596491229,0.9716724753715357,light_short
macro_fred,regression,sgd,F2,24,1,28.0,1.0,4.786445313474139e-05,0.05170234890745013,-4.256590345479262,0.1283822815655988,1.9978406173916812,0.5105418743251077,1.0357142857142858,1.6165066058274642,light_short
macro_fred,regression,sgd,F3,24,0,30.0,1.0,8.007207504867001e-05,-0.42971326696705886,-3.879157327070185,0.010502588677345421,1.9978406173916812,0.5105418743251077,0.9666666666666667,0.966294486930668,light_short
macro_fred,regression,sgd,F4,24,1,28.5,1.0,8.548783109232027e-05,-0.7557167032426327,-3.759575081615464,0.0322360643605112,1.9978406173916812,0.5105418743251077,1.0175438596491229,0.9050785788806764,light_short
macro_fred,regression,sgd,F5,24,1,28.0,1.0,4.785213838583015e-05,0.05137162288456093,-4.257014170495781,0.135630528322339,1.9978406173916812,0.5105418743251077,1.0357142857142858,1.6169226138395538,light_short
macro_fred,regression,sgd,F6,24,1,29.0,1.0,7.737320467662853e-05,-0.8896068234112039,-3.6895182447300203,0.008160441549172837,1.9978406173916812,0.5105418743251077,1.0,1.0,light_short
macro_fred,regression,sgd,F7,24,1,29.0,1.0,8.524141027463697e-05,-0.7305062329349785,-3.767782794796096,0.02449547174131518,1.9978406173916812,0.5105418743251077,1.0,0.9076950325826605,light_short
noaa_weather,classification,adam,F0,8,1,99.0,1.0,1.6634610781401635e-05,-1.08570349503169,-4.235804286270693,0.9106169546561522,1.6608917112299466,0.21763870217535086,1.0,1.0,heavy_short
noaa_weather,classification,adam,F1,8,1,136.0,1.0,1.2836654554471409e-05,-1.7530283400907378,-4.238728390040476,0.8781166647338513,1.6608917112299466,0.21763870217535086,0.7279411764705882,1.2958680714522524,heavy_short
noaa_weather,classification,adam,F2,8,1,157.5,1.0,1.3905013409260803e-05,-2.105985038219458,-4.180200480256932,0.8066798098109706,1.6608917112299466,0.21763870217535086,0.6285714285714286,1.1963031096628003,heavy_short
noaa_weather,classification,adam,F3,8,0,151.5,1.0,1.1954482583858143e-05,-2.05135314095021,-4.243549279389066,0.8985271947118172,1.6608917112299466,0.21763870217535086,0.6534653465346535,1.3914956724152125,heavy_short
noaa_weather,classification,adam,F4,8,1,129.5,1.0,2.1112559726870532e-05,-1.290899922964619,-4.16803077118939,0.8821465847152963,1.6608917112299466,0.21763870217535086,0.7644787644787645,0.7879011828314836,heavy_short
noaa_weather,classification,adam,F5,8,1,157.0,1.0,1.391244659000546e-05,-2.102311796216791,-4.180198327669443,0.8019250840774672,1.6608917112299466,0.21763870217535086,0.6305732484076433,1.1956639455027087,heavy_short
noaa_weather,classification,adam,F6,8,1,110.5,1.0,2.382299098669976e-05,-2.004320570825353,-4.025282512445161,0.8909892148904094,1.6608917112299466,0.21763870217535086,0.8959276018099548,0.6982587027249703,heavy_short
noaa_weather,classification,adam,F7,8,1,128.5,1.0,2.146093137694686e-05,-1.378905724144015,-4.16075190497032,0.8895975878464571,1.6608917112299466,0.21763870217535086,0.7704280155642024,0.7751113168960777,heavy_short
noaa_weather,classification,sgd,F0,8,1,523.0,1.0,0.00031194989995484297,-1.0914477372380798,-2.9428122992049293,0.8995709149947814,1.6608917112299466,0.21763870217535086,1.0,1.0,heavy_short
noaa_weather,classification,sgd,F1,8,1,683.5,1.0,0.0005960093651565907,-1.5455639830393793,-2.6349936729443333,0.8768699988403108,1.6608917112299466,0.21763870217535086,0.7651792245793709,0.5233976480770294,heavy_short
noaa_weather,classification,sgd,F2,8,1,873.0,1.0,0.0007065447048575479,-1.5226351336415715,-2.5703541511357972,0.8058390351385829,1.6608917112299466,0.21763870217535086,0.5990836197021764,0.44151473758159104,heavy_short
noaa_weather,classification,sgd,F3,8,0,801.0,1.0,0.0006453822759946799,-1.5593273704251436,-2.6010013312085807,0.8980053345703352,1.6608917112299466,0.21763870217535086,0.6529338327091136,0.48335678179890773,heavy_short
noaa_weather,classification,sgd,F4,8,1,644.5,1.0,0.00046097480720904446,-1.6728384773270837,-2.7060924030932045,0.8793343383973096,1.6608917112299466,0.21763870217535086,0.8114817688130334,0.6767178923367473,heavy_short
noaa_weather,classification,sgd,F5,8,1,862.0,1.0,0.0007043353445577722,-1.5218376090316514,-2.5719589524886697,0.8015481850863968,1.6608917112299466,0.21763870217535086,0.6067285382830626,0.4428996817569982,heavy_short
noaa_weather,classification,sgd,F6,8,1,565.5,1.0,0.0004440614987476113,-1.0859661038484816,-2.8063695995103894,0.886321465847153,1.6608917112299466,0.21763870217535086,0.9248452696728559,0.7024925620316932,heavy_short
noaa_weather,classification,sgd,F7,8,1,641.5,1.0,0.0004379875739417923,-1.6868930501861459,-2.7213816402663604,0.8856546445552591,1.6608917112299466,0.21763870217535086,0.8152766952455183,0.7122345895509367,heavy_short
noaa_weather,regression,adam,F0,8,1,20.0,1.0,0.0010718256000129328,0.4633268717131348,-3.015802597558722,0.1202528061303999,1.6608917112299466,0.21763870217535086,1.0,1.0,heavy_short
noaa_weather,regression,adam,F1,8,1,20.0,1.0,0.0007583443972839765,0.15387588287435175,-3.2505439001749137,0.19576694731141045,1.6608917112299466,0.21763870217535086,1.0,1.4133757747162035,heavy_short
noaa_weather,regression,adam,F2,8,1,20.0,1.0,0.000552632311738586,-0.5321226644176036,-3.4075756217582818,0.3438343905988375,1.6608917112299466,0.21763870217535086,1.0,1.9394913711088668,heavy_short
noaa_weather,regression,adam,F3,8,0,20.0,1.0,0.000603913752829497,-0.2732765198565854,-3.3251215456501138,0.1548295379220813,1.6608917112299466,0.21763870217535086,1.0,1.7747991248603696,heavy_short
noaa_weather,regression,adam,F4,8,1,20.0,1.0,0.0008223682976467319,0.35003469081044125,-3.1685325355113636,0.19952834233540861,1.6608917112299466,0.21763870217535086,1.0,1.303340125196997,heavy_short
noaa_weather,regression,adam,F5,8,1,20.0,1.0,0.000555747955240105,-0.5338427857366146,-3.4050712070718814,0.3601549484157238,1.6608917112299466,0.21763870217535086,1.0,1.9286181620764793,heavy_short
noaa_weather,regression,adam,F6,8,1,20.0,1.0,0.0009709542700379688,0.42869338889844355,-3.027987494033922,0.17713690010173955,1.6608917112299466,0.21763870217535086,1.0,1.1038888576812371,heavy_short
noaa_weather,regression,adam,F7,8,1,20.0,1.0,0.000826824843762043,0.3448855494817315,-3.1501166392297133,0.1587658697999687,1.6608917112299466,0.21763870217535086,1.0,1.2963151846479835,heavy_short
noaa_weather,regression,sgd,F0,8,1,27.5,1.0,6.667073385468714e-05,-0.3550083533599664,-3.561347663841849,0.11982293704651761,1.6608917112299466,0.21763870217535086,1.0,1.0,heavy_short
noaa_weather,regression,sgd,F1,8,1,27.0,1.0,0.00011904493662317639,-1.0064496148421103,-3.589524036013108,0.20846285856343424,1.6608917112299466,0.21763870217535086,1.0185185185185186,0.5600467835580945,heavy_short
noaa_weather,regression,sgd,F2,8,1,36.0,1.0,5.116441354744391e-05,-0.008967397203259841,-4.101071635258368,0.3779032704523152,1.6608917112299466,0.21763870217535086,0.7638888888888888,1.3030684656018676,heavy_short
noaa_weather,regression,sgd,F3,8,0,33.0,1.0,8.043333152371222e-05,-0.6540279935258617,-3.7722778881116876,0.16317885199697535,1.6608917112299466,0.21763870217535086,0.8333333333333334,0.8288943475508311,heavy_short
noaa_weather,regression,sgd,F4,8,1,27.0,1.0,0.00010139768462255397,-1.2376103270056178,-3.4158190983551773,0.2062426528829952,1.6608917112299466,0.21763870217535086,1.0185185185185186,0.6575173200735741,heavy_short
noaa_weather,regression,sgd,F5,8,1,36.0,1.0,5.1747063626080754e-05,-0.00902222451148521,-4.098389055947922,0.3928675835856698,1.6608917112299466,0.21763870217535086,0.7638888888888888,1.2883964650911088,heavy_short
noaa_weather,regression,sgd,F6,8,1,27.5,1.0,0.00012601475304245278,-1.3279800671334585,-3.231130642465474,0.17743672856759155,1.6608917112299466,0.21763870217535086,1.0,0.5290708607128454,heavy_short
noaa_weather,regression,sgd,F7,8,1,27.0,1.0,0.00012779893748490276,-1.1324289083063017,-3.360051461350201,0.16907801954917967,1.6608917112299466,0.21763870217535086,1.0185185185185186,0.5216845708327046,heavy_short
scientific_sunspots,classification,adam,F0,4,1,89.5,1.0,4.5769720695038236e-05,0.07463926145594346,-4.140144858696109,0.8864104323953328,2.0,1.152804722011239,1.0,1.0,light_long
scientific_sunspots,classification,adam,F1,4,1,166.0,1.0,1.603560196889825e-05,-1.6328251088275747,-4.168579800018131,0.8633035918554106,2.0,1.152804722011239,0.5391566265060241,2.85425647155689,light_long
scientific_sunspots,classification,adam,F2,4,1,185.5,1.0,1.8395532908760376e-05,-2.0203959412800008,-4.0716496261368995,0.8408830931137039,2.0,1.152804722011239,0.48247978436657685,2.4880888703823114,light_long
scientific_sunspots,classification,adam,F3,4,0,194.5,1.0,1.3104872828081888e-05,-2.403957770546266,-4.168438671544131,0.8686799359414321,2.0,1.152804722011239,0.4601542416452442,3.4925726709045355,light_long
scientific_sunspots,classification,adam,F4,4,1,144.5,1.0,2.3998276451197562e-05,-1.6269957720450867,-4.091369288292055,0.8579272477693891,2.0,1.152804722011239,0.6193771626297578,1.9072086609267407,light_long
scientific_sunspots,classification,adam,F5,4,1,182.0,1.0,1.947989283444311e-05,-1.9724688815253628,-4.054772311659922,0.8405399222145962,2.0,1.152804722011239,0.49175824175824173,2.3495879101609387,light_long
scientific_sunspots,classification,adam,F6,4,1,117.0,1.0,2.3112929545888136e-05,-1.4141807119422198,-4.032578093996551,0.8560970029741477,2.0,1.152804722011239,0.7649572649572649,1.980264795259622,light_long
scientific_sunspots,classification,adam,F7,4,1,142.0,1.0,2.1849288565451753e-05,-1.8340283157043367,-4.114436473649604,0.8631892015557081,2.0,1.152804722011239,0.6302816901408451,2.0947922655664697,light_long
scientific_sunspots,classification,sgd,F0,4,1,579.5,1.0,0.00020767497330873358,-1.9733453127837421,-3.060312750853879,0.8834362846030657,2.0,1.152804722011239,1.0,1.0,light_long
scientific_sunspots,classification,sgd,F1,4,1,974.0,1.0,0.0007823764119922948,-1.548728360054212,-2.5326900494053657,0.8615877373598719,2.0,1.152804722011239,0.5949691991786448,0.26544125068890606,light_long
scientific_sunspots,classification,sgd,F2,4,1,1114.0,1.0,0.0009316928593923793,-1.4833889139087133,-2.4750948444958643,0.8409974834134065,2.0,1.152804722011239,0.520197486535009,0.2229006815015977,light_long
scientific_sunspots,classification,sgd,F3,4,0,1231.0,1.0,0.000920076648188506,-1.5331939122440306,-2.469200754849127,0.8685655456417296,2.0,1.152804722011239,0.47075548334687245,0.225714861601601,light_long
scientific_sunspots,classification,sgd,F4,4,1,827.5,1.0,0.000518169092375859,-1.6783861448783013,-2.665919078900985,0.8627316403568978,2.0,1.152804722011239,0.7003021148036254,0.4007861070148401,light_long
scientific_sunspots,classification,sgd,F5,4,1,1091.5,1.0,0.0009331629882691698,-1.4663318503667522,-2.4779674640879827,0.8407687028140014,2.0,1.152804722011239,0.5309207512597343,0.2225495180578572,light_long
scientific_sunspots,classification,sgd,F6,4,1,693.5,1.0,0.000666322900197911,-0.9871065376199162,-2.7136714446053767,0.8611301761610616,2.0,1.152804722011239,0.8356164383561644,0.3116731741428218,light_long
scientific_sunspots,classification,sgd,F7,4,1,832.5,1.0,0.0004477371321238514,-1.6999354595898155,-2.710420922034015,0.8606726149622512,2.0,1.152804722011239,0.6960960960960961,0.463832365932266,light_long
scientific_sunspots,regression,adam,F0,4,1,20.0,1.0,0.0011959862971249965,-0.07724936012626715,-2.964569794658922,0.2244057982118013,2.0,1.152804722011239,1.0,1.0,light_long
scientific_sunspots,regression,adam,F1,4,1,20.0,1.0,0.0006090677094623832,-0.20066495653064198,-3.299104761172577,0.2794338369058714,2.0,1.152804722011239,1.0,1.9636343850516709,light_long
scientific_sunspots,regression,adam,F2,4,1,20.5,1.0,0.0005415452486842529,-0.5604105810037239,-3.4408517401477674,0.3118121278320657,2.0,1.152804722011239,0.975609756097561,2.208469744736537,light_long
scientific_sunspots,regression,adam,F3,4,0,20.0,1.0,0.0005107524431492901,-0.10693583563128761,-3.3650565107633996,0.2505510908836782,2.0,1.152804722011239,1.0,2.341616399817037,light_long
scientific_sunspots,regression,adam,F4,4,1,20.0,1.0,0.000688560822526509,0.021882118838548348,-3.19906335332913,0.3012788902447999,2.0,1.152804722011239,1.0,1.7369363141176277,light_long
scientific_sunspots,regression,adam,F5,4,1,20.5,1.0,0.000545322277116516,-0.5848621374702806,-3.4373142376104915,0.317888008114117,2.0,1.152804722011239,0.975609756097561,2.193173371623431,light_long
scientific_sunspots,regression,adam,F6,4,1,20.0,1.0,0.0009145793459442826,0.22747941334343422,-3.0240895683329145,0.3204922329440053,2.0,1.152804722011239,1.0,1.3076900352370933,light_long
scientific_sunspots,regression,adam,F7,4,1,20.0,1.0,0.0006786253119433532,-0.06613309283812355,-3.1841348524025985,0.26820103481623636,2.0,1.152804722011239,1.0,1.7623661777367199,light_long
scientific_sunspots,regression,sgd,F0,4,1,35.0,1.0,6.851690255976582e-05,0.2158663590695058,-3.8326274334226764,0.2242643781837606,2.0,1.152804722011239,1.0,1.0,light_long
scientific_sunspots,regression,sgd,F1,4,1,32.5,1.0,0.00010115040932677802,-0.9781673727986154,-3.6503207538111733,0.2855959873460398,2.0,1.152804722011239,1.0769230769230769,0.6773764240381281,light_long
scientific_sunspots,regression,sgd,F2,4,1,37.0,1.0,3.793772395897582e-05,0.17418619661960544,-4.2812212374889524,0.320878560075467,2.0,1.152804722011239,0.9459459459459459,1.8060361932586406,light_long
scientific_sunspots,regression,sgd,F3,4,0,41.0,1.0,6.929397075433399e-05,-0.6142281331670376,-3.856218134615016,0.25883065640745606,2.0,1.152804722011239,0.8536585365853658,0.9887859190906654,light_long
scientific_sunspots,regression,sgd,F4,4,1,31.0,1.0,9.875553345857951e-05,-1.2606803067595844,-3.447091683741148,0.30422145758923963,2.0,1.152804722011239,1.1290322580645162,0.6938031739609152,light_long
scientific_sunspots,regression,sgd,F5,4,1,36.0,1.0,3.8718429659635715e-05,0.1698218029294597,-4.2742816628283,0.32630322675679724,2.0,1.152804722011239,0.9722222222222222,1.7696198725537484,light_long
scientific_sunspots,regression,sgd,F6,4,1,35.0,1.0,6.84033285788921e-05,-1.2449635926810088,-3.3967959588708396,0.32258279314741034,2.0,1.152804722011239,1.0,1.0016603575181686,light_long
scientific_sunspots,regression,sgd,F7,4,1,32.0,1.0,9.960642275320714e-05,-1.3836407365367829,-3.4171652519677655,0.27501289165099274,2.0,1.152804722011239,1.09375,0.6878763503988974,light_long
sensor_etth1,classification,adam,F0,8,1,220.0,1.0,4.3668145551464154e-05,-1.2558560374759524,-4.033592285116019,0.8825554705432288,1.4444994580766801,0.13249693643545793,1.0,1.0,heavy_short
sensor_etth1,classification,adam,F1,8,1,252.5,1.0,3.064588549515704e-05,-1.4437260670375929,-4.014532289433549,0.782708492731446,1.4444994580766801,0.13249693643545793,0.8712871287128713,1.4249268652512919,heavy_short
sensor_etth1,classification,adam,F2,8,1,308.5,1.0,1.8799080107973285e-05,-2.0187676989590297,-4.021534813922179,0.7769701606732977,1.4444994580766801,0.13249693643545793,0.713128038897893,2.3228873594162254,heavy_short
sensor_etth1,classification,adam,F3,8,0,318.0,1.0,3.336797860899613e-05,-1.1575341955187164,-3.987822156726233,0.8152257077276206,1.4444994580766801,0.13249693643545793,0.6918238993710691,1.3086841748241549,heavy_short
sensor_etth1,classification,adam,F4,8,1,401.5,1.0,2.1536747360150103e-05,-1.819110258373525,-4.044623266681122,0.8316755929609794,1.4444994580766801,0.13249693643545793,0.547945205479452,2.0276109860611653,heavy_short
