n,mean_log_diff,floor_ratio,t_stat,p_one_sided,cohen_d,ci_lo,ci_hi,wilcoxon_p,perm_p,power,boot_ratio,boot_ratio_lo,boot_ratio_hi,block,model,noise,optimizer,filter,metric,conv_F0,conv_Fk,speedup,p_holm
100,-0.048839216317351594,0.8936362628283342,-19.241302806865004,1.0,-1.9241302806865008,-0.053875652877183364,-0.043802779757519825,1.0,1.0,1.0,0.908867262539856,0.8459984315505408,0.9573348550821698,A,quadratic,N4,clipped_sgd,F2,floor,0.0,0.0,,1.0
100,-0.017301963309169208,0.9609439053923885,-19.340530683480893,1.0,-1.9340530683480894,-0.0190770360542908,-0.015526890564047616,1.0,1.0,1.0,0.9568628613226259,0.9321993431919648,0.9817789415268887,A,quadratic,N4,normalized_sgd,F1,floor,0.0,0.0,,1.0
100,-0.05096749063132876,0.8892676820215146,-23.296605098038338,1.0,-2.3296605098038334,-0.05530849046632438,-0.04662649079633314,1.0,1.0,1.0,0.8721174714949129,0.8422203143125341,0.9293606853729274,A,quadratic,N4,normalized_sgd,F2,floor,0.0,0.0,,1.0
100,-0.056263060145176534,0.8784902379676287,-67.95026068724539,1.0,-6.795026068724539,-0.05790599891472222,-0.054620121375630847,1.0,1.0,1.0,0.8767539130153728,0.8635188103676371,0.8853858623592796,B,quadratic,N2,adam,F1,floor,0.0,0.0,,1.0
100,-0.05369033046618842,0.8837097966542425,-68.93173881454422,1.0,-6.8931738814544214,-0.05523581975276705,-0.0521448411796098,1.0,1.0,1.0,0.8845717652056295,0.8703675893868797,0.894220392531586,B,quadratic,N2,adam,F4,floor,0.0,0.0,,1.0
100,-0.056265823281000917,0.8784846487183356,-67.94885692979872,1.0,-6.794885692979872,-0.05790887668011988,-0.05462276988188195,1.0,1.0,1.0,0.8767447271716693,0.8635158203718527,0.8853778288438907,B,quadratic,N2,adamw,F1,floor,0.0,0.0,,1.0
100,-0.05369225901068065,0.8837058724278293,-68.92929346686783,1.0,-6.892929346686783,-0.05523785864090167,-0.05214665938045963,1.0,1.0,1.0,0.884563193777966,0.8703591807946641,0.894211681520023,B,quadratic,N2,adamw,F4,floor,0.0,0.0,,1.0
100,-0.1800622490175932,0.6605987551840756,-30.10465045083672,1.0,-3.010465045083672,-0.19193026812683206,-0.16819422990835436,1.0,1.0,1.0,0.6718574930441582,0.6078119662690611,0.7196767364904678,B,quadratic,N4,adam,F1,floor,0.0,0.0,,1.0
100,-0.31488701889022397,0.48429834074212297,-30.259957581892596,1.0,-3.0259957581892594,-0.33553490509433076,-0.2942391326861172,1.0,1.0,1.0,0.4827346506308054,0.43149593911284945,0.5370212670357263,B,quadratic,N4,adam,F2,floor,0.0,0.0,,1.0
100,-0.1658234021644681,0.6826162109978228,-20.87479147713449,1.0,-2.087479147713449,-0.18158545688448705,-0.15006134744444913,1.0,1.0,1.0,0.6872391859407068,0.6203940597639442,0.7429177653448703,B,quadratic,N4,adam,F4,floor,0.0,0.0,,1.0
100,-0.1800909853696381,0.6605550462005286,-30.1271601994713,1.0,-3.0127160199471303,-0.19195202980988404,-0.16822994092939217,1.0,1.0,1.0,0.6718579541096282,0.6076549075890478,0.7197547925047291,B,quadratic,N4,adamw,F1,floor,0.0,0.0,,1.0
100,-0.31492494999805837,0.48425604416419615,-30.27626369442834,1.0,-3.027626369442834,-0.3355642016093517,-0.29428569838676505,1.0,1.0,1.0,0.48262499070068476,0.4314587935718045,0.5368476243872324,B,quadratic,N4,adamw,F2,floor,0.0,0.0,,1.0
100,-0.16585431205231504,0.6825676291240836,-20.890102329946586,1.0,-2.0890102329946587,-0.1816077503197405,-0.1501008737848896,1.0,1.0,1.0,0.6870512090215078,0.620455552665165,0.74275151169392,B,quadratic,N4,adamw,F4,floor,0.0,0.0,,1.0
100,1.1615959826507558,,119.65482976916867,3.3432838683877495e-109,11.965482976916867,1.1423334217994603,1.1808585435020513,,,,14.362657091561939,13.513513513513514,15.384615384615385,A,quadratic,N3,sgd,F4,t_eps,,,14.507613690656582,6.419105027304479e-107
100,0.3459584579876002,,81.82960978699394,4.959226852414105e-93,8.182960978699393,0.33756960414064097,0.3543473118345595,,,,2.25,2.1538461538461537,2.3076923076923075,A,quadratic,N1,normalized_sgd,F2,t_eps,,,2.217984250546459,9.47212328811094e-91
100,0.36247126308945027,,78.44281179457379,3.05809545696178e-91,7.844281179457379,0.35330252463907,0.3716400015398305,,,,2.3142857142857145,2.2083333333333335,2.363013698630137,A,quadratic,N1,normalized_sgd,F3,t_eps,,,2.303940521152676,5.810381368227382e-89
100,0.4921786997172611,,33.266517634298076,7.647295255117158e-56,3.3266517634298074,0.46282217584282886,0.5215352235916932,,,,3.2598187311178246,2.943820224719101,3.5866261398176293,A,quadratic,N3,normalized_sgd,F4,t_eps,,,3.1058372881642287,1.445338803217143e-53
100,0.2462711427854579,,32.17587318235196,1.572447036892421e-54,3.2175873182351955,0.2310841306595417,0.2614581549113741,,,,1.7608695652173914,1.6717948717948719,1.8837209302325582,A,quadratic,N1,normalized_sgd,F1,t_eps,,,1.7630764432157606,2.9562004293577518e-52
100,0.17402110683548946,,28.77299634477607,3.484704456315507e-50,2.877299634477607,0.1620204230705547,0.18602179060042423,,,,1.4943960149439601,1.4634146341463414,1.5384615384615385,A,logistic,N3,sgd,F4,t_eps,,,1.492866961575397,6.516397333309998e-48
100,0.16913940225998444,,25.58941556983445,9.798639940215909e-46,2.558941556983445,0.15602424266533027,0.18225456185463862,,,,1.5,1.4218009478672986,1.5529953917050692,A,quadratic,N1,normalized_sgd,F4,t_eps,,,1.476180289802824,1.822547028880159e-43
100,0.16153551180487136,,25.533149393832897,1.1843432362158159e-45,2.5533149393832897,0.14898235998446674,0.17408866362527597,,,,1.4829461196243203,1.455957291919437,1.5368852459016393,A,logistic,N3,clipped_sgd,F4,t_eps,,,1.4505593801768788,2.1910349869992594e-43
100,0.38517056650413223,,20.540120290590387,8.943538246799355e-38,2.0540120290590385,0.3479623147282253,0.42237881828003915,,,,2.2131147540983607,2.0543293718166384,2.4919343010060633,A,quadratic,N3,clipped_sgd,F4,t_eps,,,2.4275633185442276,1.6456110374110814e-35
100,0.18625753049057883,,18.01623805925862,2.563847171973866e-33,1.8016238059258622,0.165744072124301,0.20677098885685666,,,,1.5829145728643217,1.4815828174258692,1.666684322033898,A,logistic,N1,normalized_sgd,F3,t_eps,,,1.5355272588475481,4.691840324712174e-31
100,0.28128624234461586,,15.910394873284698,2.4745606263850358e-29,1.5910394873284697,0.24620647627145995,0.31636600841777174,,,,2.2657794676806082,1.999991447143346,2.5316455696202533,A,logistic,N3,normalized_sgd,F4,t_eps,,,1.9111124527189112,4.503700340020765e-27
100,0.13632928689131205,,11.768367368634385,8.038550865199863e-21,1.1768367368634385,0.11334335574526372,0.15931521803736037,,,,1.382791922739245,1.2687941623488772,1.4963680325369089,A,logistic,N1,normalized_sgd,F2,t_eps,,,1.3687662459978978,1.4549777066011754e-18
100,0.3796239198732178,,11.741769038582573,9.167541822079437e-21,1.1741769038582575,0.3154720689438162,0.44377577080261943,,,,2.245508982035928,1.7311021350259665,2.8804608737397985,A,ar,N3,sgd,F4,t_eps,,,2.3967565332355942,1.6501575279742987e-18
100,0.37842508258719576,,10.806857920821983,9.578788510403594e-19,1.0806857920821984,0.30894351178770896,0.44790665338668256,,,,2.365930599369085,1.7667844522968197,3.0211480362537766,A,ar,N3,clipped_sgd,F4,t_eps,,,2.390149590089413,1.7146031433622433e-16
100,0.5952375699371499,,10.150601369346456,2.5676347520723016e-17,1.0150601369346457,0.4788818552884747,0.7115932845858252,,,,4.933333333333334,3.0174563591022445,6.87,B,quadratic,N2,adam,F3,t_eps,,,3.9376541607714204,4.570389858688697e-15
100,0.5952375699371499,,10.150601369346456,2.5676347520723016e-17,1.0150601369346457,0.4788818552884747,0.7115932845858252,,,,4.933333333333334,3.0174563591022445,6.87,B,quadratic,N2,adamw,F3,t_eps,,,3.9376541607714204,4.570389858688697e-15
100,0.09541610031158769,,9.182389604163612,3.320617168929107e-15,0.9182389604163613,0.07479769357362287,0.11603450704955251,,,,1.2589928057553956,1.1885758998435054,1.346218487394958,A,logistic,N1,normalized_sgd,F1,t_eps,,,1.2457075605489276,5.844286217315228e-13
100,0.007821134032642982,,5.5349792926778,1.2773834646965032e-07,0.55349792926778,0.00501736081019905,0.010624907255086915,,,,1.0165631469979297,1.0,1.0411255411255411,A,quadratic,N1,clipped_sgd,F2,t_eps,,,1.018171963381271,2.2354210632188808e-05
100,0.007821134032642982,,5.5349792926778,1.2773834646965032e-07,0.55349792926778,0.00501736081019905,0.010624907255086915,,,,1.0165631469979297,1.0,1.0411255411255411,A,quadratic,N1,sgd,F2,t_eps,,,1.018171963381271,2.2354210632188808e-05
100,0.25152049594859444,,4.157297520982797,3.427007285956199e-05,0.41572975209827967,0.13147346318412437,0.37156752871306453,,,,2.543316216663906,1.5689350853108452,3.2076984763432237,B,ar,N2,adamw,F3,t_eps,,,1.7845162044143104,0.005928722604704223
100,0.25019672466791354,,4.13112705727409,3.7769483856036845e-05,0.41311270572740894,0.13002501960648608,0.37036842972934103,,,,2.543316216663906,1.5614726315568037,3.2076984763432237,B,ar,N2,adam,F3,t_eps,,,1.7790851091335194,0.006496351223238338
100,0.2356789906665236,,4.030617467169822,5.4673843825698094e-05,0.4030617467169822,0.11965749961608804,0.3517004817169591,,,,2.3990625,1.668486462776703,3.0013130744700804,B,ar,N2,adam,F2,t_eps,,,1.7205963238310646,0.009349227294194374
100,0.2356789906665236,,4.030617467169822,5.4673843825698094e-05,0.4030617467169822,0.11965749961608804,0.3517004817169591,,,,2.3990625,1.668486462776703,3.0013130744700804,B,ar,N2,adamw,F2,t_eps,,,1.7205963238310646,0.009349227294194374
100,0.18774581898173204,,3.981819811215976,6.52951101145479e-05,0.39818198112159764,0.09418848734429919,0.2813031506191649,,,,1.862700228832952,1.2394691665076183,2.7073140360904695,B,quadratic,N2,adam,F2,t_eps,,,1.540798400646687,0.011034873609358594
100,0.18774581898173204,,3.981819811215976,6.52951101145479e-05,0.39818198112159764,0.09418848734429919,0.2813031506191649,,,,1.862700228832952,1.2394691665076183,2.7073140360904695,B,quadratic,N2,adamw,F2,t_eps,,,1.540798400646687,0.011034873609358594
100,0.006575479495926379,,2.5602109992780155,0.005985985750334661,0.2560210999278016,0.001479345667974613,0.011671613323878146,,,,1.0102880658436213,0.9857723577235772,1.032258064516129,A,quadratic,N1,clipped_sgd,F3,t_eps,,,1.0152558006295145,0.9996596203058884
100,0.006575479495926379,,2.5602109992780155,0.005985985750334661,0.2560210999278016,0.001479345667974613,0.011671613323878146,,,,1.0102880658436213,0.9857723577235772,1.032258064516129,A,quadratic,N1,sgd,F3,t_eps,,,1.0152558006295145,0.9996596203058884
100,0.018288263114565696,,1.3542717907536734,0.08936638208366138,0.13542717907536736,-0.008506861714385704,0.0450833879435171,,,,1.0,1.0,1.0,A,ar,N2,normalized_sgd,F2,t_eps,,,1.0430094976072048,1.0
100,0.014244678628719747,,1.2888978690737245,0.10021862731669832,0.12888978690737246,-0.007684547481500825,0.03617390473894032,,,,1.0692464358452138,0.9909035779260158,1.131738242712283,A,logistic,N1,normalized_sgd,F4,t_eps,,,1.0333434206192915,1.0
100,0.002136680133538951,,1.1597271512393874,0.12447463014060746,0.11597271512393875,-0.0015190391762909252,0.005792399443368827,,,,1.0068047337278105,0.9919447125860099,1.0244860943168077,A,logistic,N1,clipped_sgd,F3,t_eps,,,1.0049320103444104,1.0
100,0.002136680133538951,,1.1597271512393874,0.12447463014060746,0.11597271512393875,-0.0015190391762909252,0.005792399443368827,,,,1.0068047337278105,0.9919447125860099,1.0244860943168077,A,logistic,N1,sgd,F3,t_eps,,,1.0049320103444104,1.0
100,0.052488037144601644,,0.8437828066195584,0.20041251085557155,0.08437828066195584,-0.07094141915231209,0.17591749344151536,,,,1.2289098767408355,0.822373127741342,1.917086029235562,B,ar,N2,adam,F1,t_eps,,,1.1284648529794885,1.0
100,0.052488037144601644,,0.8437828066195584,0.20041251085557155,0.08437828066195584,-0.07094141915231209,0.17591749344151536,,,,1.2289098767408355,0.822373127741342,1.917086029235562,B,ar,N2,adamw,F1,t_eps,,,1.1284648529794885,1.0
100,0.0005110682931530252,,0.8292291981707363,0.20448482168087478,0.08292291981707363,-0.0007118389234402416,0.001733975509746292,,,,1.0040899795501022,0.9878220239275006,1.0209205020920502,A,quadratic,N1,clipped_sgd,F1,t_eps,,,1.001177470908503,1.0
100,0.0005110682931530252,,0.8292291981707363,0.20448482168087478,0.08292291981707363,-0.0007118389234402416,0.001733975509746292,,,,1.0040899795501022,0.9878220239275006,1.0209205020920502,A,quadratic,N1,sgd,F1,t_eps,,,1.001177470908503,1.0
100,2.59105230752521e-05,,0.6657646944547578,0.25355489655542524,0.06657646944547578,-5.131210458372452e-05,0.00010313315073422872,,,,1.0,1.0,1.0,B,logistic,N2,adamw,F4,t_eps,,,1.0000596629639487,1.0
100,2.5908527010525263e-05,,0.6657049258240624,0.25357392009135127,0.06657049258240623,-5.1315084365442454e-05,0.00010313213838649298,,,,1.0,1.0,1.0,B,logistic,N2,adam,F4,t_eps,,,1.0000596583675656,1.0
100,-0.007090472245462931,,-0.32759452957310836,0.6280449974962004,-0.032759452957310836,-0.050036962353166736,0.03585601786224088,,,,1.0,1.0,1.0,B,logistic,N2,adamw,F3,t_eps,,,0.9838061378747489,1.0
100,-0.007091404307880724,,-0.32763767064353405,0.6280612595244972,-0.032763767064353404,-0.050037884210698706,0.03585507559493726,,,,1.0,1.0,1.0,B,logistic,N2,adam,F3,t_eps,,,0.983804026478492,1.0
100,-0.0022998016088701424,,-0.3817760854732718,0.6482771597810528,-0.03817760854732718,-0.014252633415425391,0.009653030197685106,,,,1.0,1.0,1.0,A,ar,N3,sgd,F1,t_eps,,,0.9947185074831262,1.0
100,-0.02341467390747369,,-0.45262419837057155,0.6740951514815763,-0.04526241983705715,-0.12606007609434455,0.07923072827939719,,,,1.0,1.0,1.0,A,ar,N1,normalized_sgd,F1,t_eps,,,0.9475133247188154,1.0
100,-0.0032859379591097014,,-0.5532209721063757,0.709320360320739,-0.05532209721063757,-0.015071488632010833,0.008499612713791432,,,,1.0,1.0,1.0,A,ar,N3,sgd,F3,t_eps,,,0.9924623995119531,1.0
100,-0.009412009026285188,,-0.5896493034807458,0.721615440612785,-0.05896493034807458,-0.04108417033889093,0.022260152286320556,,,,1.0,1.0,1.0,A,ar,N3,clipped_sgd,F3,t_eps,,,0.9785611977605652,1.0
100,-0.013392025906081852,,-0.8835354583574656,0.8104562042119074,-0.08835354583574655,-0.043467428728387277,0.01668337691622357,,,,1.0,1.0,1.0,A,ar,N3,normalized_sgd,F4,t_eps,,,0.9696343093704556,1.0
100,-0.00828761243738731,,-0.9999999999999996,0.840125762930349,-0.09999999999999996,-0.02473203352318541,0.008156808648410788,,,,1.0,1.0,1.0,A,ar,N2,clipped_sgd,F1,t_eps,,,0.9810979936112981,1.0
100,-0.00828761243738731,,-0.9999999999999996,0.840125762930349,-0.09999999999999996,-0.02473203352318541,0.008156808648410788,,,,1.0,1.0,1.0,A,ar,N2,clipped_sgd,F2,t_eps,,,0.9810979936112981,1.0
100,-0.00828761243738731,,-0.9999999999999996,0.840125762930349,-0.09999999999999996,-0.02473203352318541,0.008156808648410788,,,,1.0,1.0,1.0,A,ar,N2,clipped_sgd,F3,t_eps,,,0.9810979936112981,1.0
100,-0.00828761243738731,,-0.9999999999999996,0.840125762930349,-0.09999999999999996,-0.02473203352318541,0.008156808648410788,,,,1.0,1.0,1.0,A,ar,N2,clipped_sgd,F4,t_eps,,,0.9810979936112981,1.0
100,-0.00828761243738731,,-0.9999999999999996,0.840125762930349,-0.09999999999999996,-0.02473203352318541,0.008156808648410788,,,,1.0,1.0,1.0,A,ar,N2,sgd,F1,t_eps,,,0.9810979936112981,1.0
100,-0.00828761243738731,,-0.9999999999999996,0.840125762930349,-0.09999999999999996,-0.02473203352318541,0.008156808648410788,,,,1.0,1.0,1.0,A,ar,N2,sgd,F2,t_eps,,,0.9810979936112981,1.0
100,-0.00828761243738731,,-0.9999999999999996,0.840125762930349,-0.09999999999999996,-0.02473203352318541,0.008156808648410788,,,,1.0,1.0,1.0,A,ar,N2,sgd,F3,t_eps,,,0.9810979936112981,1.0
100,-0.00828761243738731,,-0.9999999999999996,0.840125762930349,-0.09999999999999996,-0.02473203352318541,0.008156808648410788,,,,1.0,1.0,1.0,A,ar,N2,sgd,F4,t_eps,,,0.9810979936112981,1.0
100,-0.005492378443889559,,-1.0000000000000002,0.8401257629303491,-0.10000000000000002,-0.0163904488563561,0.005405691968576982,,,,1.0,1.0,1.0,A,ar,N3,sgd,F2,t_eps,,,0.9874329643338521,1.0
100,-0.0005671100237453075,,-1.0731026938098915,0.8570830949150194,-0.10731026938098914,-0.0016157229188362978,0.00048150287134568275,,,,1.0,1.0,1.0,B,logistic,N2,adamw,F2,t_eps,,,0.9986950331239955,1.0
100,-0.0005686343732174137,,-1.075907687484268,0.85770822204946,-0.1075907687484268,-0.001617324679712696,0.00048005593327786846,,,,1.0,1.0,1.0,B,logistic,N2,adam,F2,t_eps,,,0.9986915277661375,1.0
100,-0.0001593662555168418,,-1.0814831049190234,0.8589451883395947,-0.10814831049190235,-0.0004517584567973773,0.00013302594576369373,,,,1.0,1.0,1.0,B,logistic,N2,adamw,F1,t_eps,,,0.9996331129552387,1.0
100,-0.0001593674541824841,,-1.0814909983288472,0.8589469343132979,-0.10814909983288472,-0.0004517597205964445,0.00013302481223147628,,,,1.0,1.0,1.0,B,logistic,N2,adam,F1,t_eps,,,0.9996331101962217,1.0
100,-0.05479625700140087,,-1.0822359792268768,0.8591116525363517,-0.10822359792268768,-0.15526201872841197,0.04566950472561023,,,,0.9981148020542157,0.7785625,1.2433944668946224,B,ar,N2,adam,F4,t_eps,,,0.8814623013614791,1.0
100,-0.05479625700140087,,-1.0822359792268768,0.8591116525363517,-0.10822359792268768,-0.15526201872841197,0.04566950472561023,,,,0.9981148020542157,0.7785625,1.2433944668946224,B,ar,N2,adamw,F4,t_eps,,,0.8814623013614791,1.0
100,-0.06398173960821256,,-1.1070540624232978,0.8645233992434408,-0.11070540624232979,-0.17865875189407449,0.05069527267764935,,,,1.0,1.0,1.0,A,ar,N1,normalized_sgd,F3,t_eps,,,0.863014833417228,1.0
100,-0.043423372744720544,,-1.5543541254267974,0.9383544577520037,-0.15543541254267976,-0.0988556522248527,0.012008906735411606,,,,0.8916256157635468,0.7213483146067415,1.0205903252773976,A,ar,N1,clipped_sgd,F3,t_eps,,,0.9048500761036878,1.0
100,-0.043423372744720544,,-1.5543541254267974,0.9383544577520037,-0.15543541254267976,-0.0988556522248527,0.012008906735411606,,,,0.8916256157635468,0.7213483146067415,1.0205903252773976,A,ar,N1,sgd,F3,t_eps,,,0.9048500761036878,1.0
100,-0.022211822113222132,,-1.7624845255313557,0.959463142150349,-0.17624845255313557,-0.047218041074301276,0.0027943968478570114,,,,1.0,1.0,1.0,A,ar,N3,clipped_sgd,F1,t_eps,,,0.9501412602076384,1.0
100,-0.023944832799027913,,-1.9142714640833327,0.9707634731421606,-0.19142714640833328,-0.048764584873023195,0.0008749192749673701,,,,1.0,1.0,1.0,A,ar,N3,clipped_sgd,F2,t_eps,,,0.9463573668334032,1.0
100,-0.0018975762009053555,,-2.0425737672605355,0.9781235790211877,-0.20425737672605357,-0.0037409382008323773,-5.421420097833371e-05,,,,0.9964860907759883,0.9852724594992637,1.0038056206088992,A,logistic,N1,clipped_sgd,F2,t_eps,,,0.9956402009648944,1.0
100,-0.0018975762009053555,,-2.0425737672605355,0.9781235790211877,-0.20425737672605357,-0.0037409382008323773,-5.421420097833371e-05,,,,0.9964860907759883,0.9852724594992637,1.0038056206088992,A,logistic,N1,sgd,F2,t_eps,,,0.9956402009648944,1.0
100,-0.0323840567536265,,-2.4595959951708055,0.992178391597123,-0.24595959951708055,-0.05850907667369783,-0.006259036833555179,,,,1.0,1.0,1.0,A,ar,N3,normalized_sgd,F3,t_eps,,,0.928145243239106,1.0
100,-0.03431773546749786,,-2.6455086130014434,0.995255870554082,-0.2645508613001443,-0.060057146073590965,-0.008578324861404758,,,,1.0,1.0,1.0,A,ar,N3,normalized_sgd,F1,t_eps,,,0.9240219001939054,1.0
100,-0.03431773546749786,,-2.6455086130014434,0.995255870554082,-0.2645508613001443,-0.060057146073590965,-0.008578324861404758,,,,1.0,1.0,1.0,A,ar,N3,normalized_sgd,F2,t_eps,,,0.9240219001939054,1.0
100,-0.12384427358057147,,-2.814665051816925,0.997054200195922,-0.28146650518169253,-0.21114912245671835,-0.03653942470442459,,,,1.0,1.0,1.0,A,ar,N1,normalized_sgd,F4,t_eps,,,0.7518924542693626,1.0
100,-0.010332914546596857,,-3.152502871037756,0.998928695007028,-0.31525028710377556,-0.016836554682886074,-0.00382927441030764,,,,1.0,1.0,1.0,A,logistic,N3,clipped_sgd,F1,t_eps,,,0.9764883930611244,1.0
100,-0.010332914546596857,,-3.152502871037756,0.998928695007028,-0.31525028710377556,-0.016836554682886074,-0.00382927441030764,,,,1.0,1.0,1.0,A,logistic,N3,clipped_sgd,F2,t_eps,,,0.9764883930611244,1.0
100,-0.010332914546596857,,-3.152502871037756,0.998928695007028,-0.31525028710377556,-0.016836554682886074,-0.00382927441030764,,,,1.0,1.0,1.0,A,logistic,N3,clipped_sgd,F3,t_eps,,,0.9764883930611244,1.0
100,-0.07389560307787223,,-3.4036763704314392,0.9995194708156633,-0.3403676370431439,-0.11697399605989524,-0.030817210095849215,,,,0.8557919621749409,0.7105758172712816,0.9763241035280508,A,ar,N1,clipped_sgd,F2,t_eps,,,0.8435375052993889,1.0
100,-0.07389560307787223,,-3.4036763704314392,0.9995194708156633,-0.3403676370431439,-0.11697399605989524,-0.030817210095849215,,,,0.8557919621749409,0.7105758172712816,0.9763241035280508,A,ar,N1,sgd,F2,t_eps,,,0.8435375052993889,1.0
100,-0.09521575898729523,,-4.0622573910327535,0.9999513059660835,-0.4062257391032753,-0.14172406824667597,-0.0487074497279145,,,,0.8701923076923077,0.7113289760348583,0.9791962332688434,A,ar,N1,clipped_sgd,F1,t_eps,,,0.803127026797955,1.0
100,-0.09521575898729523,,-4.0622573910327535,0.9999513059660835,-0.4062257391032753,-0.14172406824667597,-0.0487074497279145,,,,0.8701923076923077,0.7113289760348583,0.9791962332688434,A,ar,N1,sgd,F1,t_eps,,,0.803127026797955,1.0
100,-0.0024897021605830003,,-4.132995320130441,0.9999624912980583,-0.41329953201304404,-0.00368498762514062,-0.0012944166960253806,,,,0.9967779730521382,0.9858654438586899,0.9997077732320281,A,logistic,N1,clipped_sgd,F1,t_eps,,,0.9942836497808718,1.0
100,-0.0024897021605830003,,-4.132995320130441,0.9999624912980583,-0.41329953201304404,-0.00368498762514062,-0.0012944166960253806,,,,0.9967779730521382,0.9858654438586899,0.9997077732320281,A,logistic,N1,sgd,F1,t_eps,,,0.9942836497808718,1.0
100,-0.2264112813467715,,-4.424030216491471,0.9999875428655247,-0.44240302164914713,-0.32795875739844904,-0.12486380529509392,,,,0.619482496194825,0.4183958462796402,0.7758620689655172,B,quadratic,N2,adam,F4,t_eps,,,0.5937296242262534,1.0
100,-0.2264112813467715,,-4.424030216491471,0.9999875428655247,-0.44240302164914713,-0.32795875739844904,-0.12486380529509392,,,,0.619482496194825,0.4183958462796402,0.7758620689655172,B,quadratic,N2,adamw,F4,t_eps,,,0.5937296242262534,1.0
100,-0.007807046470750456,,-4.465225113495283,0.9999893806146914,-0.44652251134952825,-0.011276272221913797,-0.004337820719587115,,,,0.9761431411530815,0.963855421686747,1.00418410041841,A,quadratic,N1,clipped_sgd,F4,t_eps,,,0.9821842226092053,1.0
100,-0.007807046470750456,,-4.465225113495283,0.9999893806146914,-0.44652251134952825,-0.011276272221913797,-0.004337820719587115,,,,0.9761431411530815,0.963855421686747,1.00418410041841,A,quadratic,N1,sgd,F4,t_eps,,,0.9821842226092053,1.0
100,-0.19748672946472637,,-4.939198181050502,0.9999984056363153,-0.4939198181050502,-0.27682278805927674,-0.11815067087017599,,,,1.0,1.0,1.0,A,ar,N1,normalized_sgd,F2,t_eps,,,0.6346192924527158,1.0
100,-0.016758281097154687,,-5.929723005175084,0.9999999777288208,-0.5929723005175085,-0.022365973969503287,-0.011150588224806085,,,,0.9575126617895329,0.9321291735084839,0.9748810847828338,A,logistic,N1,clipped_sgd,F4,t_eps,,,0.9621476399230847,1.0
100,-0.016758281097154687,,-5.929723005175084,0.9999999777288208,-0.5929723005175085,-0.022365973969503287,-0.011150588224806085,,,,0.9575126617895329,0.9321291735084839,0.9748810847828338,A,logistic,N1,sgd,F4,t_eps,,,0.9621476399230847,1.0
100,-0.2932894796104112,,-6.191784225102261,0.9999999932100775,-0.619178422510226,-0.3872769210304208,-0.1993020381904016,,,,0.6101949025487257,0.4036017525007321,0.8133773740710157,B,quadratic,N2,adam,F1,t_eps,,,0.5089914889542464,1.0
100,-0.2932894796104112,,-6.191784225102261,0.9999999932100775,-0.619178422510226,-0.3872769210304208,-0.1993020381904016,,,,0.6101949025487257,0.4036017525007321,0.8133773740710157,B,quadratic,N2,adamw,F1,t_eps,,,0.5089914889542464,1.0
100,-0.19453317340677503,,-6.587736361450481,0.9999999989131932,-0.658773636145048,-0.25312629236691403,-0.13594005444663607,,,,0.6306620209059234,0.4931286103628837,0.7386605340147646,A,ar,N1,clipped_sgd,F4,t_eps,,,0.63894992955459,1.0
100,-0.19453317340677503,,-6.587736361450481,0.9999999989131932,-0.658773636145048,-0.25312629236691403,-0.13594005444663607,,,,0.6306620209059234,0.4931286103628837,0.7386605340147646,A,ar,N1,sgd,F4,t_eps,,,0.63894992955459,1.0
100,-0.06162041206397799,,-7.25995872066389,0.9999999999555379,-0.7259958720663889,-0.07846186679956557,-0.044778957328390406,,,,0.9931666666666666,0.9001666666666667,1.0,A,logistic,N3,normalized_sgd,F1,t_eps,,,0.8677199607483483,1.0
100,-0.06162041206397799,,-7.25995872066389,0.9999999999555379,-0.7259958720663889,-0.07846186679956557,-0.044778957328390406,,,,0.9931666666666666,0.9001666666666667,1.0,A,logistic,N3,normalized_sgd,F2,t_eps,,,0.8677199607483483,1.0
100,-0.06162041206397799,,-7.25995872066389,0.9999999999555379,-0.7259958720663889,-0.07846186679956557,-0.044778957328390406,,,,0.9931666666666666,0.9001666666666667,1.0,A,logistic,N3,normalized_sgd,F3,t_eps,,,0.8677199607483483,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,ar,N2,normalized_sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,ar,N2,normalized_sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,ar,N2,normalized_sgd,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,ar,N4,clipped_sgd,F1,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,ar,N4,clipped_sgd,F2,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,ar,N4,clipped_sgd,F3,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,ar,N4,clipped_sgd,F4,t_eps,,,1.0,1.0
100,0.0,,0.0,1.0,inf,0.0,0.0,,,,1.0,1.0,1.0,A,ar,N4,normalized_sgd,F1,t_eps,,,1.0,1.0
