ticker,filter,optimizer,seed,holdout_mse
EURUSD=X,F2,sgd,1,1.0362632749862275e-05
EURUSD=X,F3,adam,0,4.8090313601511256e-08
EURUSD=X,F3,adam,1,4.7766219702978947e-08
EURUSD=X,F3,sgd,0,1.0548488479318352e-05
EURUSD=X,F3,sgd,1,1.0360672379389083e-05
EURUSD=X,F4,adam,0,4.569462733967781e-08
EURUSD=X,F4,adam,1,4.5508894720291474e-08
EURUSD=X,F4,sgd,0,1.0547950981944628e-05
EURUSD=X,F4,sgd,1,1.0360144598049684e-05
EURUSD=X,F6,adam,0,4.859127534828386e-08
EURUSD=X,F6,adam,1,4.824482260527171e-08
EURUSD=X,F6,sgd,0,1.0548554436996768e-05
EURUSD=X,F6,sgd,1,1.036073712581133e-05
EURUSD=X,F7,adam,0,4.7189172090181535e-08
EURUSD=X,F7,adam,1,4.6910657787208945e-08
EURUSD=X,F7,sgd,0,1.054808483020854e-05
EURUSD=X,F7,sgd,1,1.036027589581536e-05
EURUSD=X,F5,adam,0,0.0055229735474946785
EURUSD=X,F5,adam,1,0.0055215201005274885
EURUSD=X,F5,sgd,0,1.290633841895434e-05
EURUSD=X,F5,sgd,1,1.269874303514527e-05
EURUSD=X,F9,adam,0,0.00033804654391173243
EURUSD=X,F9,adam,1,0.0003380852780939081
EURUSD=X,F9,sgd,0,1.0294338215608343e-05
EURUSD=X,F9,sgd,1,1.0108783896686133e-05
EURUSD=X,F0,adam,0,1.1725746115099181e-07
EURUSD=X,F0,adam,1,1.1660932872033402e-07
EURUSD=X,F0,sgd,0,3.0333797966651004e-05
EURUSD=X,F0,sgd,1,2.979837282156829e-05
EURUSD=X,F1,adam,0,1.3428410613842906e-07
EURUSD=X,F1,adam,1,1.3302997231674874e-07
EURUSD=X,F1,sgd,0,3.033398666656466e-05
EURUSD=X,F1,sgd,1,2.9798557261698847e-05
EURUSD=X,F2,adam,0,1.548231514107634e-07
EURUSD=X,F2,adam,1,1.531892053675036e-07
EURUSD=X,F2,sgd,0,3.0348778966606088e-05
EURUSD=X,F2,sgd,1,2.9813085073098615e-05
EURUSD=X,F3,adam,0,1.2488973001758996e-07
EURUSD=X,F3,adam,1,1.2368410093059262e-07
EURUSD=X,F3,sgd,0,3.0334925361608982e-05
EURUSD=X,F3,sgd,1,2.979947959981357e-05
EURUSD=X,F4,adam,0,1.2232924126409805e-07
EURUSD=X,F4,adam,1,1.2144552711653126e-07
EURUSD=X,F4,sgd,0,3.033358132775259e-05
EURUSD=X,F4,sgd,1,2.97981595721711e-05
EURUSD=X,F6,adam,0,1.2672977280420076e-07
EURUSD=X,F6,adam,1,1.253403898564391e-07
EURUSD=X,F6,sgd,0,3.033562872868269e-05
EURUSD=X,F6,sgd,1,2.9800170361264862e-05
EURUSD=X,F7,adam,0,1.285684768729596e-07
EURUSD=X,F7,adam,1,1.2726788396006973e-07
EURUSD=X,F7,sgd,0,3.0334630930329054e-05
EURUSD=X,F7,sgd,1,2.9799190164647454e-05
EURUSD=X,F5,adam,0,0.016131347075086254
EURUSD=X,F5,adam,1,0.016126975285843906
EURUSD=X,F5,sgd,0,3.704239048179452e-05
EURUSD=X,F5,sgd,1,3.645131116981288e-05
EURUSD=X,F9,adam,0,0.0010508724279184392
EURUSD=X,F9,adam,1,0.0010510152238192444
EURUSD=X,F9,sgd,0,2.96111175837688e-05
EURUSD=X,F9,sgd,1,2.9082040841363803e-05
EURUSD=X,F0,adam,0,5.961088281213896e-08
EURUSD=X,F0,adam,1,5.92614291154052e-08
EURUSD=X,F0,sgd,0,1.0081710690700829e-05
EURUSD=X,F0,sgd,1,9.900801672104189e-06
EURUSD=X,F1,adam,0,6.242997548195234e-08
EURUSD=X,F1,adam,1,6.18487296304795e-08
EURUSD=X,F1,sgd,0,1.0081843426209659e-05
EURUSD=X,F1,sgd,1,9.900931974007247e-06
EURUSD=X,F2,adam,0,1.1106545436997884e-07
EURUSD=X,F2,adam,1,1.1050311321860346e-07
EURUSD=X,F2,sgd,0,1.0086130964155563e-05
EURUSD=X,F2,sgd,1,9.90514216268607e-06
EURUSD=X,F3,adam,0,6.718065545773845e-08
EURUSD=X,F3,adam,1,6.646237348849698e-08
EURUSD=X,F3,sgd,0,1.0082097211955175e-05
EURUSD=X,F3,sgd,1,9.901181049647893e-06
EURUSD=X,F4,adam,0,6.019338185236872e-08
EURUSD=X,F4,adam,1,5.972700617408581e-08
EURUSD=X,F4,sgd,0,1.0081403292287832e-05
EURUSD=X,F4,sgd,1,9.900499627019214e-06
EURUSD=X,F6,adam,0,6.7147670717753e-08
EURUSD=X,F6,adam,1,6.643010423386204e-08
EURUSD=X,F6,sgd,0,1.0082095953038815e-05
EURUSD=X,F6,sgd,1,9.901179813461506e-06
EURUSD=X,F7,adam,0,6.371349844839782e-08
EURUSD=X,F7,adam,1,6.307953390139266e-08
EURUSD=X,F7,sgd,0,1.0081592396717549e-05
EURUSD=X,F7,sgd,1,9.900685307839609e-06
EURUSD=X,F5,adam,0,0.004130068536471073
EURUSD=X,F5,adam,1,0.004129195454100489
EURUSD=X,F5,sgd,0,1.2347956198308267e-05
EURUSD=X,F5,sgd,1,1.2147909804617748e-05
EURUSD=X,F9,adam,0,0.0001689284290248926
EURUSD=X,F9,adam,1,0.00016893484287030375
