ticker,filter,optimizer,seed,steps,final_grad_norm_sq,final_train_loss,holdout_mse_smoothed,holdout_mse_raw,loglik_raw,snr_filter_db,hurst_raw,hurst_smoothed,alpha_raw,alpha_smoothed,elapsed_s
AAPL,F3,adam,3,1500,1.7200327041790538e-41,1.2317756683856352e-05,1.659387625141865e-05,0.0003147846416060213,2288.6399059944615,-11.037669021793224,0.5394331242336259,1.083064288078739,1.0877986875886343,2.0,0.1769102300022496
AAPL,F3,adam,4,1500,1.9020677973611022e-41,1.2317756683856352e-05,1.6593876251418645e-05,0.0003147846416060212,2288.639905994462,-11.037669021793224,0.5394331242336259,1.083064288078739,1.0877986875886343,2.0,0.17544750700471923
AAPL,F3,adamw,0,1500,4.137230792349293e-21,1.2317756683947653e-05,1.6593844475825885e-05,0.0003147836628744328,2288.641268211869,-11.037669021793224,0.5394331242336259,1.083064288078739,1.0877986875886343,2.0,0.177319651003927
AAPL,F3,adamw,1,1500,4.453348080923863e-21,1.2317756683953915e-05,1.659384414516868e-05,0.00031478363975962403,2288.6413002424656,-11.037669021793224,0.5394331242336259,1.083064288078739,1.0877986875886343,2.0,0.178167823003605
AAPL,F3,adamw,2,1500,4.7265597189662434e-21,1.2317756683960649e-05,1.6593842919020494e-05,0.00031478360316570977,2288.6413511855576,-11.037669021793224,0.5394331242336259,1.083064288078739,1.0877986875886343,2.0,0.18161538200365612
AAPL,F3,adamw,3,1500,4.2342709264090496e-21,1.2317756683952732e-05,1.6593842686190368e-05,0.0003147836229288523,2288.64132395117,-11.037669021793224,0.5394331242336259,1.083064288078739,1.0877986875886343,2.0,0.1798705670007621
AAPL,F3,adamw,4,1500,3.924407404877701e-21,1.2317756683942871e-05,1.659384510492622e-05,0.0003147836864065925,2288.6412355061893,-11.037669021793224,0.5394331242336259,1.083064288078739,1.0877986875886343,2.0,0.17765316199802328
AAPL,F4,sgd,0,1500,1.763986785266108e-09,2.9243055187802825e-05,2.7390561671142756e-05,0.0001909595216158146,2507.8636206526876,-9.336531443542725,0.5394331242336259,0.6975566808872228,1.0877986875886343,,0.07567488799395505
AAPL,F4,sgd,1,1500,1.7405438088372009e-09,2.9021991077559883e-05,2.716151154696936e-05,0.0001908079405354034,2508.203646655561,-9.336531443542725,0.5394331242336259,0.6975566808872228,1.0877986875886343,,0.10584422299871221
AAPL,F4,sgd,2,1500,1.8292685409853964e-09,2.9094147709023757e-05,2.7267182936450746e-05,0.00019113841189848983,2507.469865325984,-9.336531443542725,0.5394331242336259,0.6975566808872228,1.0877986875886343,,0.07504995599447284
AAPL,F4,sgd,3,1500,1.8522486346129309e-09,2.9499858840277423e-05,2.7672772371604535e-05,0.00019182750154771283,2505.888704381046,-9.336531443542725,0.5394331242336259,0.6975566808872228,1.0877986875886343,,0.07328006300667766
AAPL,F4,sgd,4,1500,1.7666691680251198e-09,2.9394027469535256e-05,2.7537677521623227e-05,0.00019106722904541014,2507.6189925715,-9.336531443542725,0.5394331242336259,0.6975566808872228,1.0877986875886343,,0.0725707799938391
AAPL,F4,adam,0,1500,8.199794616871366e-41,1.851564271487294e-05,1.6068025965554965e-05,0.00026413163132582617,2365.303413428419,-9.336531443542725,0.5394331242336259,0.6975566808872228,1.0877986875886343,,0.17746563100081403
AAPL,F4,adam,1,1500,8.228830369744084e-41,1.851564271487294e-05,1.6068025965554965e-05,0.0002641316313258261,2365.303413428419,-9.336531443542725,0.5394331242336259,0.6975566808872228,1.0877986875886343,,0.11537349699938204
AAPL,F4,adam,2,1500,8.595498232725529e-41,1.851564271487294e-05,1.6068025965554965e-05,0.00026413163132582617,2365.303413428419,-9.336531443542725,0.5394331242336259,0.6975566808872228,1.0877986875886343,,0.17779002199677052
AAPL,F4,adam,3,1500,8.595498232725529e-41,1.851564271487294e-05,1.6068025965554965e-05,0.00026413163132582617,2365.303413428419,-9.336531443542725,0.5394331242336259,0.6975566808872228,1.0877986875886343,,0.09207303899893304
AAPL,F4,adam,4,1500,8.340430740793516e-41,1.851564271487294e-05,1.6068025965554965e-05,0.0002641316313258261,2365.303413428419,-9.336531443542725,0.5394331242336259,0.6975566808872228,1.0877986875886343,,0.17642481900111306
AAPL,F4,adamw,0,1500,1.980720253275161e-20,1.8515642715158534e-05,1.6068033661359605e-05,0.00026413060842217013,2365.305110610784,-9.336531443542725,0.5394331242336259,0.6975566808872228,1.0877986875886343,,0.09065732599992771
AAPL,F4,adamw,1,1500,1.891819160366494e-20,1.8515642715146286e-05,1.6068033498862514e-05,0.0002641306304259308,2365.3050741017273,-9.336531443542725,0.5394331242336259,0.6975566808872228,1.0877986875886343,,0.17669949900300708
AAPL,F4,adamw,2,1500,1.8693089484589636e-20,1.8515642715144575e-05,1.6068033460183815e-05,0.000264130629714049,2365.305075280136,-9.336531443542725,0.5394331242336259,0.6975566808872228,1.0877986875886343,,0.17857949400058715
AAPL,F4,adamw,3,1500,2.019189576158268e-20,1.8515642715164846e-05,1.6068033743781406e-05,0.00026413059546038863,2365.3051321155417,-9.336531443542725,0.5394331242336259,0.6975566808872228,1.0877986875886343,,0.18024885799968615
AAPL,F4,adamw,4,1500,2.058166648656099e-20,1.8515642715169058e-05,1.6068033799633457e-05,0.00026413059064905094,2365.3051401005177,-9.336531443542725,0.5394331242336259,0.6975566808872228,1.0877986875886343,,0.17944254600297427
BTC-USD,F0,sgd,0,1500,3.873404314634274e-08,0.0014094148142733203,0.0005996976808678438,0.0005996976808678438,2007.2302884068388,inf,0.5659412243532679,0.5659412243532679,1.3590797935571277,1.3590797935571277,0.15000236299965763
BTC-USD,F0,sgd,1,1500,5.7308089245762875e-08,0.0014125715485704276,0.0006010123509980601,0.0006010123509980601,2006.2492438103836,inf,0.5659412243532679,0.5659412243532679,1.3590797935571277,1.3590797935571277,0.07556190800096374
BTC-USD,F0,sgd,2,1500,8.401755674248903e-08,0.0014171968187638728,0.0006022537684103852,0.0006022537684103852,2005.398599270388,inf,0.5659412243532679,0.5659412243532679,1.3590797935571277,1.3590797935571277,0.07347494200075744
BTC-USD,F0,sgd,3,1500,6.008221777753435e-08,0.0014128893418060957,0.0006004572253305548,0.0006004572253305548,2006.7041556933916,inf,0.5659412243532679,0.5659412243532679,1.3590797935571277,1.3590797935571277,0.07601008900383022
BTC-USD,F0,sgd,4,1500,3.184120002320056e-08,0.001408215682871339,0.0005993386577094344,0.0005993386577094344,2007.5006776829816,inf,0.5659412243532679,0.5659412243532679,1.3590797935571277,1.3590797935571277,0.10874160999810556
BTC-USD,F0,adam,0,1500,7.58881128013865e-39,0.0014028117943454814,0.0005987985172597842,0.0005987985172597842,2007.7656861361022,inf,0.5659412243532679,0.5659412243532679,1.3590797935571277,1.3590797935571277,0.08530899200559361
BTC-USD,F0,adam,1,1500,3.4802523259466807e-22,0.0014028117943454814,0.0005987985171528094,0.0005987985171528094,2007.765686230521,inf,0.5659412243532679,0.5659412243532679,1.3590797935571277,1.3590797935571277,0.17692468000313966
BTC-USD,F0,adam,2,1500,8.768913413948686e-39,0.0014028117943454814,0.0005987985172597842,0.0005987985172597842,2007.7656861361022,inf,0.5659412243532679,0.5659412243532679,1.3590797935571277,1.3590797935571277,0.17795048300467897
BTC-USD,F0,adam,3,1500,1.0132881578167407e-11,0.0014028134865430694,0.0005987820954442768,0.0005987820954442768,2007.7809997928243,inf,0.5659412243532679,0.5659412243532679,1.3590797935571277,1.3590797935571277,0.1760313179984223
BTC-USD,F0,adam,4,1500,4.1395494714031357e-38,0.0014028117943454814,0.0005987985172597842,0.0005987985172597842,2007.7656861361022,inf,0.5659412243532679,0.5659412243532679,1.3590797935571277,1.3590797935571277,0.08912577199953375
BTC-USD,F0,adamw,0,1500,7.786470646760547e-22,0.0014028117943454814,0.0005987985170271236,0.0005987985170271236,2007.7656863179868,inf,0.5659412243532679,0.5659412243532679,1.3590797935571277,1.3590797935571277,0.17746734100364847
BTC-USD,F0,adamw,1,1500,2.4328791917606662e-20,0.0014028117943454856,0.0005987985178389286,0.0005987985178389286,2007.7656855936784,inf,0.5659412243532679,0.5659412243532679,1.3590797935571277,1.3590797935571277,0.17780185200535925
BTC-USD,F0,adamw,2,1500,2.0436307997062157e-21,0.0014028117943454817,0.0005987985169207754,0.0005987985169207754,2007.7656863985374,inf,0.5659412243532679,0.5659412243532679,1.3590797935571277,1.3590797935571277,0.09222417000273708
BTC-USD,F0,adamw,3,1500,5.0015572792371814e-11,0.0014028201339792005,0.0005987602955740283,0.0005987602955740283,2007.8009456464017,inf,0.5659412243532679,0.5659412243532679,1.3590797935571277,1.3590797935571277,0.17911769599595573
BTC-USD,F0,adamw,4,1500,5.317206255174713e-22,0.0014028117943454814,0.0005987985170375954,0.0005987985170375954,2007.7656863127233,inf,0.5659412243532679,0.5659412243532679,1.3590797935571277,1.3590797935571277,0.18049957799667027
BTC-USD,F1,sgd,0,1500,4.0235068465719364e-07,0.0002771365400739865,0.00011095418284565201,0.0006001981355157899,2006.8268895541053,-5.964935439088629,0.5659412243532679,0.7206236038458131,1.3590797935571277,1.4610504030367042,0.15291483100008918
BTC-USD,F1,sgd,1,1500,3.965161111854787e-07,0.0002751130535198751,0.00011017937389437559,0.0006016751774589753,2005.728090018366,-5.964935439088629,0.5659412243532679,0.7206236038458131,1.3590797935571277,1.4610504030367042,0.08126247199834324
BTC-USD,F1,sgd,2,1500,4.2025507166689063e-07,0.00027878629424116577,0.00011126996749882713,0.0006030022767417738,2004.8155385327705,-5.964935439088629,0.5659412243532679,0.7206236038458131,1.3590797935571277,1.4610504030367042,0.08581047400366515
BTC-USD,F1,sgd,3,1500,4.2040728936974513e-07,0.0002825926470714006,0.00011296618676061265,0.0006009769522423811,2006.2866030911957,-5.964935439088629,0.5659412243532679,0.7206236038458131,1.3590797935571277,1.4610504030367042,0.07420654500310775
BTC-USD,F1,sgd,4,1500,4.024288284885245e-07,0.0002778761637817492,0.00011128258867721247,0.000599782826046941,2007.1385083539762,-5.964935439088629,0.5659412243532679,0.7206236038458131,1.3590797935571277,1.4610504030367042,0.07281991100171581
BTC-USD,F1,adam,0,1500,9.828087830369651e-39,9.16065853925251e-05,3.9467894450646125e-05,0.0010283384480730096,1769.9389715239713,-5.964935439088629,0.5659412243532679,0.7206236038458131,1.3590797935571277,1.4610504030367042,0.08496473199920729
BTC-USD,F1,adam,1,1500,9.775128099651311e-39,9.16065853925251e-05,3.9467894450646125e-05,0.0010283384480730096,1769.9389715239713,-5.964935439088629,0.5659412243532679,0.7206236038458131,1.3590797935571277,1.4610504030367042,0.17798658199899364
BTC-USD,F1,adam,2,1500,1.6561399405480197e-38,9.16065853925251e-05,3.9467894450646125e-05,0.0010283384480730096,1769.9389715239713,-5.964935439088629,0.5659412243532679,0.7206236038458131,1.3590797935571277,1.4610504030367042,0.15085749499849044
BTC-USD,F1,adam,3,1500,1.6561399405480197e-38,9.16065853925251e-05,3.9467894450646125e-05,0.0010283384480730096,1769.9389715239713,-5.964935439088629,0.5659412243532679,0.7206236038458131,1.3590797935571277,1.4610504030367042,0.17767366200132528
BTC-USD,F1,adam,4,1500,1.0083410758765672e-38,9.16065853925251e-05,3.9467894450646125e-05,0.0010283384480730096,1769.9389715239713,-5.964935439088629,0.5659412243532679,0.7206236038458131,1.3590797935571277,1.4610504030367042,0.17630251799710095
BTC-USD,F1,adamw,0,1500,4.8758087099455065e-18,9.160658540334303e-05,3.946791322833117e-05,0.0010283287934451525,1769.9430856514118,-5.964935439088629,0.5659412243532679,0.7206236038458131,1.3590797935571277,1.4610504030367042,0.09269322999898577
BTC-USD,F1,adamw,1,1500,4.7614460164941384e-18,9.160658540306969e-05,3.94679129262527e-05,0.0010283289169639273,1769.9430330173784,-5.964935439088629,0.5659412243532679,0.7206236038458131,1.3590797935571277,1.4610504030367042,0.17709571999876061
BTC-USD,F1,adamw,2,1500,4.8554539264929496e-18,9.160658540323978e-05,3.946791291125086e-05,0.001028328833323585,1769.9430686568423,-5.964935439088629,0.5659412243532679,0.7206236038458131,1.3590797935571277,1.4610504030367042,0.17897207399801118
BTC-USD,F1,adamw,3,1500,5.041404242462949e-18,9.160658540368616e-05,3.9467913423574144e-05,0.0010283286370995472,1769.9431522737054,-5.964935439088629,0.5659412243532679,0.7206236038458131,1.3590797935571277,1.4610504030367042,0.17734610100160353
BTC-USD,F1,adamw,4,1500,4.9450368844297064e-18,9.160658540351633e-05,3.946791345095001e-05,0.0010283287179996513,1769.9431178012721,-5.964935439088629,0.5659412243532679,0.7206236038458131,1.3590797935571277,1.4610504030367042,0.1779178420038079
BTC-USD,F2,sgd,0,1500,4.111039905446135e-09,1.4894772405571064e-05,4.484015971335613e-06,0.000599884885996954,2007.0933674817165,-19.325828906844098,0.5659412243532679,1.3838789925924153,1.3590797935571277,1.633282985273703,0.1541172130018822
BTC-USD,F2,sgd,1,1500,4.034375923880164e-09,1.4641950854333119e-05,4.4053127886598524e-06,0.0006013276845100972,2006.0181784866597,-19.325828906844098,0.5659412243532679,1.3838789925924153,1.3590797935571277,1.633282985273703,0.0745757760014385
BTC-USD,F2,sgd,2,1500,4.267900736040599e-09,1.534817189015632e-05,4.624162429868301e-06,0.0006027043912141701,2005.0715412588368,-19.325828906844098,0.5659412243532679,1.3838789925924153,1.3590797935571277,1.633282985273703,0.07377506399643607
BTC-USD,F2,sgd,3,1500,4.235918185235382e-09,1.528316917655476e-05,4.602217735164871e-06,0.000600748942790314,2006.492016207204,-19.325828906844098,0.5659412243532679,1.3838789925924153,1.3590797935571277,1.633282985273703,0.08091685099498136
BTC-USD,F2,sgd,4,1500,4.135655883718385e-09,1.499323330688458e-05,4.514843045202587e-06,0.0005994834677693238,2007.3951219931776,-19.325828906844098,0.5659412243532679,1.3838789925924153,1.3590797935571277,1.633282985273703,0.07327129199984483
BTC-USD,F2,adam,0,1500,1.0889493244775996e-16,5.204710161994591e-07,6.29519358116658e-08,0.001365965787936183,1645.5114251639266,-19.325828906844098,0.5659412243532679,1.3838789925924153,1.3590797935571277,1.633282985273703,0.09438494499772787
BTC-USD,F2,adam,1,1500,9.261340210259429e-17,5.204474667452422e-07,6.294874048271755e-08,0.0013669419993472395,1645.1985122622543,-19.325828906844098,0.5659412243532679,1.3838789925924153,1.3590797935571277,1.633282985273703,0.17825351299688919
BTC-USD,F2,adam,2,1500,9.941343558372571e-17,5.204551822977002e-07,6.294650767825654e-08,0.0013663532657542492,1645.387197079633,-19.325828906844098,0.5659412243532679,1.3838789925924153,1.3590797935571277,1.633282985273703,0.16016723799839383
BTC-USD,F2,adam,3,1500,1.1160943190426187e-16,5.204726652052424e-07,6.294881017424597e-08,0.0013656356539016533,1645.6172963562892,-19.325828906844098,0.5659412243532679,1.3838789925924153,1.3590797935571277,1.633282985273703,0.17773286199371796
BTC-USD,F2,adam,4,1500,1.1433598318090964e-16,5.204787659472222e-07,6.295280114154903e-08,0.0013656465050509007,1645.613816019399,-19.325828906844098,0.5659412243532679,1.3838789925924153,1.3590797935571277,1.633282985273703,0.17841726399637992
BTC-USD,F2,adamw,0,1500,1.0994913179456411e-16,5.20472097554278e-07,6.295116156568992e-08,0.0013658338662265925,1645.55372837813,-19.325828906844098,0.5659412243532679,1.3838789925924153,1.3590797935571277,1.633282985273703,0.17703300999710336
BTC-USD,F2,adamw,1,1500,9.358912600467705e-17,5.204484785025803e-07,6.294797134848004e-08,0.00136681029548528,1645.2407154518062,-19.325828906844098,0.5659412243532679,1.3838789925924153,1.3590797935571277,1.633282985273703,0.17943150600331137
BTC-USD,F2,adamw,2,1500,1.0050086276502402e-16,5.204562881088682e-07,6.29457164791587e-08,0.0013662174228277547,1645.430745414535,-19.325828906844098,0.5659412243532679,1.3838789925924153,1.3590797935571277,1.633282985273703,0.17988155700004427
BTC-USD,F2,adamw,3,1500,1.1274617000363895e-16,5.204738110279996e-07,6.294802684221189e-08,0.001365501369856833,1645.6603675459985,-19.325828906844098,0.5659412243532679,1.3838789925924153,1.3590797935571277,1.633282985273703,0.17785211199952755
BTC-USD,F2,adamw,4,1500,1.1542142679927115e-16,5.204798735650008e-07,6.295202541190221e-08,0.001365514345989452,1645.6562052577447,-19.325828906844098,0.5659412243532679,1.3838789925924153,1.3590797935571277,1.633282985273703,0.1799071979985456
BTC-USD,F3,sgd,0,1500,3.2832028161922355e-09,7.213570386511399e-05,5.295571230533877e-06,0.0005998305154992471,2007.136593706112,-13.067052064621482,0.5659412243532679,1.2040796777927527,1.3590797935571277,1.676221163405986,0.07825094400322996
BTC-USD,F3,sgd,1,1500,3.5529065750732585e-09,7.286713931856233e-05,5.2775533754913274e-06,0.0006012508528062926,2006.077696246913,-13.067052064621482,0.5659412243532679,1.2040796777927527,1.3590797935571277,1.676221163405986,0.08466282100562239
BTC-USD,F3,sgd,2,1500,3.806469797378872e-09,7.399096827850687e-05,5.465555107035437e-06,0.000602615732828682,2005.1396951261183,-13.067052064621482,0.5659412243532679,1.2040796777927527,1.3590797935571277,1.676221163405986,0.07429601500189165
BTC-USD,F3,sgd,3,1500,3.3421616929902354e-09,7.261247003984667e-05,5.389685511384225e-06,0.0006006895288634184,2006.5389809949208,-13.067052064621482,0.5659412243532679,1.2040796777927527,1.3590797935571277,1.676221163405986,0.0741004139999859
BTC-USD,F3,sgd,4,1500,3.126366787572472e-09,7.149043086590804e-05,5.2850436929757615e-06,0.0005994436449702746,2007.4276915787002,-13.067052064621482,0.5659412243532679,1.2040796777927527,1.3590797935571277,1.676221163405986,0.07723459199769422
BTC-USD,F3,adam,0,1500,4.726714251762161e-41,5.470021253084408e-05,2.1051399163217056e-06,0.000819456930608313,1869.5269812173174,-13.067052064621482,0.5659412243532679,1.2040796777927527,1.3590797935571277,1.676221163405986,0.17824723300145706
BTC-USD,F3,adam,1,1500,3.747797070934124e-41,5.470021253084407e-05,2.1051399163217056e-06,0.0008194569306083132,1869.526981217317,-13.067052064621482,0.5659412243532679,1.2040796777927527,1.3590797935571277,1.676221163405986,0.17799449299491243
BTC-USD,F3,adam,2,1500,4.726714251762161e-41,5.470021253084408e-05,2.1051399163217056e-06,0.000819456930608313,1869.5269812173174,-13.067052064621482,0.5659412243532679,1.2040796777927527,1.3590797935571277,1.676221163405986,0.0960641490019043
BTC-USD,F3,adam,3,1500,4.31012681658482e-41,5.4700212530844074e-05,2.1051399163217056e-06,0.0008194569306083132,1869.5269812173174,-13.067052064621482,0.5659412243532679,1.2040796777927527,1.3590797935571277,1.676221163405986,0.17746738199639367
BTC-USD,F3,adam,4,1500,3.723960369493868e-41,5.4700212530844074e-05,2.1051399163217056e-06,0.0008194569306083132,1869.5269812173174,-13.067052064621482,0.5659412243532679,1.2040796777927527,1.3590797935571277,1.676221163405986,0.17754708100255812
BTC-USD,F3,adamw,0,1500,1.4223190761228206e-20,5.4700212530930356e-05,2.1051425665458852e-06,0.0008194558797412827,1869.5275435629649,-13.067052064621482,0.5659412243532679,1.2040796777927527,1.3590797935571277,1.676221163405986,0.17662843000289286
BTC-USD,F3,adamw,1,1500,1.5929494111047463e-20,5.4700212530937613e-05,2.105142359020467e-06,0.0008194558512829351,1869.5275587058331,-13.067052064621482,0.5659412243532679,1.2040796777927527,1.3590797935571277,1.676221163405986,0.1793200759930187
BTC-USD,F3,adamw,2,1500,1.7215465125849535e-20,5.470021253094605e-05,2.105142490347794e-06,0.0008194558006602396,1869.527585796675,-13.067052064621482,0.5659412243532679,1.2040796777927527,1.3590797935571277,1.676221163405986,0.1784817740044673
BTC-USD,F3,adamw,3,1500,1.4881344204522563e-20,5.470021253093665e-05,2.1051428043261325e-06,0.0008194558355332543,1869.5275672589441,-13.067052064621482,0.5659412243532679,1.2040796777927527,1.3590797935571277,1.676221163405986,0.17688376000296557
BTC-USD,F3,adamw,4,1500,1.2921616348377616e-20,5.470021253092402e-05,2.1051425899755386e-06,0.0008194559122694954,1869.527526189042,-13.067052064621482,0.5659412243532679,1.2040796777927527,1.3590797935571277,1.676221163405986,0.17868428400106495
BTC-USD,F4,sgd,0,1500,1.8885536594024102e-07,0.0002574986982073619,0.00011569322140920368,0.0006001099164229101,2006.907756017237,-6.821928679847988,0.5659412243532679,0.6752064671928883,1.3590797935571277,1.4510335837803592,0.07460210600402206
BTC-USD,F4,sgd,1,1500,1.8645693080037654e-07,0.0002561880116489726,0.00011484951298438653,0.0006015716255949794,2005.819671360431,-6.821928679847988,0.5659412243532679,0.6752064671928883,1.3590797935571277,1.4510335837803592,0.07500081599573605
BTC-USD,F4,sgd,2,1500,1.9649702547113375e-07,0.0002578853317226453,0.00011536060552015471,0.0006029291685030481,2004.8856097485948,-6.821928679847988,0.5659412243532679,0.6752064671928883,1.3590797935571277,1.4510335837803592,0.07961279799928889
BTC-USD,F4,sgd,3,1500,1.9822941692031426e-07,0.0002612535496360105,0.00011725980083314367,0.0006009148934830408,2006.3487269522004,-6.821928679847988,0.5659412243532679,0.6752064671928883,1.3590797935571277,1.4510335837803592,0.07393023400072707
BTC-USD,F4,sgd,4,1500,1.8870122365833341e-07,0.0002580970638616074,0.00011624560342585515,0.0005996986567517132,2007.216550839311,-6.821928679847988,0.5659412243532679,0.6752064671928883,1.3590797935571277,1.4510335837803592,0.1530341600009706
BTC-USD,F4,adam,0,1500,8.49869929977312e-39,0.00014671050025997885,6.130601050570435e-05,0.0008346027199503185,1861.4724719693006,-6.821928679847988,0.5659412243532679,0.6752064671928883,1.3590797935571277,1.4510335837803592,0.09270549000211759
BTC-USD,F4,adam,1,1500,8.517750006761399e-39,0.00014671050025997885,6.130601050570435e-05,0.0008346027199503187,1861.4724719693006,-6.821928679847988,0.5659412243532679,0.6752064671928883,1.3590797935571277,1.4510335837803592,0.17774976199871162
BTC-USD,F4,adam,2,1500,7.93010419075404e-39,0.00014671050025997885,6.130601050570435e-05,0.0008346027199503187,1861.4724719693006,-6.821928679847988,0.5659412243532679,0.6752064671928883,1.3590797935571277,1.4510335837803592,0.1773571509984322
BTC-USD,F4,adam,3,1500,2.6257007836709528e-39,0.00014671050025997885,6.130601050570435e-05,0.0008346027199503187,1861.4724719693006,-6.821928679847988,0.5659412243532679,0.6752064671928883,1.3590797935571277,1.4510335837803592,0.1776435709980433
BTC-USD,F4,adam,4,1500,8.37557266618831e-39,0.00014671050025997885,6.130601050570435e-05,0.0008346027199503187,1861.4724719693006,-6.821928679847988,0.5659412243532679,0.6752064671928883,1.3590797935571277,1.4510335837803592,0.09989393800060498
BTC-USD,F4,adamw,0,1500,1.1883913008978903e-18,0.00014671050026153511,6.130606915387853e-05,0.000834600755814453,1861.473504219084,-6.821928679847988,0.5659412243532679,0.6752064671928883,1.3590797935571277,1.4510335837803592,0.1770826899955864
BTC-USD,F4,adamw,1,1500,1.1459519919150937e-18,0.00014671050026146922,6.130606768720846e-05,0.0008346007968069318,1861.4734826770234,-6.821928679847988,0.5659412243532679,0.6752064671928883,1.3590797935571277,1.4510335837803592,0.17906236500130035
BTC-USD,F4,adamw,2,1500,1.153090111518956e-18,0.00014671050026146638,6.130606727629787e-05,0.0008346008015488099,1861.4734801973402,-6.821928679847988,0.5659412243532679,0.6752064671928883,1.3590797935571277,1.4510335837803592,0.17737805100478
BTC-USD,F4,adamw,3,1500,1.2259683659078376e-18,0.00014671050026157577,6.130606969739855e-05,0.0008346007288900279,1861.4735183687005,-6.821928679847988,0.5659412243532679,0.6752064671928883,1.3590797935571277,1.4510335837803592,0.17898903500463348
BTC-USD,F4,adamw,4,1500,1.2193429338510666e-18,0.0001467105002615843,6.13060702634238e-05,0.0008346007263652045,1861.4735196960403,-6.821928679847988,0.5659412243532679,0.6752064671928883,1.3590797935571277,1.4510335837803592,0.17917365500034066
ETH-USD,F0,sgd,0,1500,1.3559561340515102e-07,0.0023608851132092164,0.00119732882329328,0.00119732882329328,1703.3372524723004,inf,0.5451267326237068,0.5451267326237068,1.4073825060620704,1.4073825060620704,0.08624128499650396
ETH-USD,F0,sgd,1,1500,1.975739315852611e-07,0.002367227355484989,0.0011988342511848053,0.0011988342511848053,1702.785005596417,inf,0.5451267326237068,0.5451267326237068,1.4073825060620704,1.4073825060620704,0.08059039100044174
ETH-USD,F0,sgd,2,1500,2.772877869678431e-07,0.0023755332428974044,0.0011996496470878725,0.0011996496470878725,1702.4921787379076,inf,0.5451267326237068,0.5451267326237068,1.4073825060620704,1.4073825060620704,0.08605464400170604
ETH-USD,F0,sgd,3,1500,2.0792656900930442e-07,0.0023680943799416236,0.0011978321417710765,0.0011978321417710765,1703.15592941229,inf,0.5451267326237068,0.5451267326237068,1.4073825060620704,1.4073825060620704,0.13449076400138438
ETH-USD,F0,sgd,4,1500,1.0207173464832355e-07,0.002357256106292038,0.0011971440246699386,0.0011971440246699386,1703.4054908274966,inf,0.5451267326237068,0.5451267326237068,1.4073825060620704,1.4073825060620704,0.07368512299581198
ETH-USD,F0,adam,0,1500,1.2380993099999518e-36,0.002346927430972262,0.0012029881069837503,0.0012029881069837503,1701.2612106807242,inf,0.5451267326237068,0.5451267326237068,1.4073825060620704,1.4073825060620704,0.1783429229981266
ETH-USD,F0,adam,1,1500,4.9627492641083496e-17,0.002346927430977258,0.0012029881202411576,0.0012029881202411576,1701.261205522671,inf,0.5451267326237068,0.5451267326237068,1.4073825060620704,1.4073825060620704,0.17809731200395618
ETH-USD,F0,adam,2,1500,2.4721392690449903e-37,0.002346927430972262,0.0012029881069837505,0.0012029881069837505,1701.2612106807242,inf,0.5451267326237068,0.5451267326237068,1.4073825060620704,1.4073825060620704,0.09216316899983212
ETH-USD,F0,adam,3,1500,1.45067014346382e-38,0.002346927430972262,0.0012029881069837503,0.0012029881069837503,1701.2612106807242,inf,0.5451267326237068,0.5451267326237068,1.4073825060620704,1.4073825060620704,0.17801050200068858
ETH-USD,F0,adam,4,1500,1.8547765540503706e-26,0.002346927430972262,0.0012029881069843716,0.0012029881069843716,1701.2612106804904,inf,0.5451267326237068,0.5451267326237068,1.4073825060620704,1.4073825060620704,0.1738063119992148
ETH-USD,F0,adamw,0,1500,4.457463223077194e-21,0.0023469274309722626,0.0012029881048952436,0.0012029881048952436,1701.26121144223,inf,0.5451267326237068,0.5451267326237068,1.4073825060620704,1.4073825060620704,0.17956393599888543
ETH-USD,F0,adamw,1,1500,1.1721805375221868e-18,0.002346927430972382,0.001202988102661374,0.001202988102661374,1701.2612123045737,inf,0.5451267326237068,0.5451267326237068,1.4073825060620704,1.4073825060620704,0.1743535640052869
ETH-USD,F0,adamw,2,1500,1.0691171440757892e-20,0.002346927430972263,0.0012029881038323972,0.0012029881038323972,1701.2612118297443,inf,0.5451267326237068,0.5451267326237068,1.4073825060620704,1.4073825060620704,0.179039875001763
ETH-USD,F0,adamw,3,1500,5.714771663739796e-21,0.0023469274309722626,0.001202988104484847,0.001202988104484847,1701.261211592534,inf,0.5451267326237068,0.5451267326237068,1.4073825060620704,1.4073825060620704,0.17948315600369824
ETH-USD,F0,adamw,4,1500,3.0847632944702852e-21,0.002346927430972262,0.0012029881052040747,0.0012029881052040747,1701.2612113298858,inf,0.5451267326237068,0.5451267326237068,1.4073825060620704,1.4073825060620704,0.09208375900198007
ETH-USD,F1,sgd,0,1500,1.1199904914270378e-06,0.0004598488938969935,0.00022548240459077686,0.001198223288024434,1703.0040834589663,-5.911511101108257,0.5451267326237068,0.697482643806063,1.4073825060620704,1.468576441189374,0.07451736499933759
ETH-USD,F1,sgd,1,1500,1.1035622901046942e-06,0.0004565401527763808,0.00022394055221480877,0.0012002212179159852,1702.2724238604574,-5.911511101108257,0.5451267326237068,0.697482643806063,1.4073825060620704,1.468576441189374,0.0798712180039729
ETH-USD,F1,sgd,2,1500,1.1692038615046977e-06,0.0004625693122708985,0.00022597510116548596,0.0012012237620183043,1701.9115949102274,-5.911511101108257,0.5451267326237068,0.697482643806063,1.4073825060620704,1.468576441189374,0.13915866600291338
