train,test,filter,optimizer,seed,test_acc,majority
MSFT,AAPL,F4,adam,1,0.575840768702814,0.6310912834591627
MSFT,AAPL,F4,adam,2,0.579958819492107,0.6310912834591627
MSFT,AAPL,F7,adam,0,0.4464653397391901,0.6310912834591627
MSFT,AAPL,F7,adam,1,0.4378860672614962,0.6310912834591627
MSFT,AAPL,F7,adam,2,0.43994509265614273,0.6310912834591627
MSFT,AAPL,F8,adam,0,0.4464653397391901,0.6310912834591627
MSFT,AAPL,F8,adam,1,0.4378860672614962,0.6310912834591627
MSFT,AAPL,F8,adam,2,0.43994509265614273,0.6310912834591627
MSFT,AAPL,F9,adam,0,0.4557309540150995,0.6310912834591627
MSFT,AAPL,F9,adam,1,0.4560741249142073,0.6310912834591627
MSFT,AAPL,F9,adam,2,0.4560741249142073,0.6310912834591627
MSFT,BTC-USD,F0,adam,0,0.49588194921070694,0.511324639670556
MSFT,BTC-USD,F0,adam,1,0.4931365820178449,0.511324639670556
MSFT,BTC-USD,F0,adam,2,0.4934797529169526,0.511324639670556
MSFT,BTC-USD,F4,adam,0,0.48181194234728897,0.511324639670556
MSFT,BTC-USD,F4,adam,1,0.4800960878517502,0.511324639670556
MSFT,BTC-USD,F4,adam,2,0.4814687714481812,0.511324639670556
MSFT,BTC-USD,F7,adam,0,0.47975291695264244,0.511324639670556
MSFT,BTC-USD,F7,adam,1,0.4790665751544269,0.511324639670556
MSFT,BTC-USD,F7,adam,2,0.4800960878517502,0.511324639670556
MSFT,BTC-USD,F8,adam,0,0.47975291695264244,0.511324639670556
MSFT,BTC-USD,F8,adam,1,0.4790665751544269,0.511324639670556
MSFT,BTC-USD,F8,adam,2,0.4800960878517502,0.511324639670556
MSFT,BTC-USD,F9,adam,0,0.48558682223747424,0.511324639670556
MSFT,BTC-USD,F9,adam,1,0.48627316403568976,0.511324639670556
MSFT,BTC-USD,F9,adam,2,0.4890185312285518,0.511324639670556
MSFT,ETH-USD,F0,adam,0,0.5037748798901853,0.5085792724776939
MSFT,ETH-USD,F0,adam,1,0.5054907343857241,0.5085792724776939
MSFT,ETH-USD,F0,adam,2,0.5,0.5085792724776939
MSFT,ETH-USD,F4,adam,0,0.4800960878517502,0.5085792724776939
MSFT,ETH-USD,F4,adam,1,0.48112560054907344,0.5085792724776939
MSFT,ETH-USD,F4,adam,2,0.4814687714481812,0.5085792724776939
MSFT,ETH-USD,F7,adam,0,0.4838709677419355,0.5085792724776939
MSFT,ETH-USD,F7,adam,1,0.48181194234728897,0.5085792724776939
MSFT,ETH-USD,F7,adam,2,0.4807824296499657,0.5085792724776939
MSFT,ETH-USD,F8,adam,0,0.4838709677419355,0.5085792724776939
MSFT,ETH-USD,F8,adam,1,0.48181194234728897,0.5085792724776939
MSFT,ETH-USD,F8,adam,2,0.4807824296499657,0.5085792724776939
MSFT,ETH-USD,F9,adam,0,0.4838709677419355,0.5085792724776939
MSFT,ETH-USD,F9,adam,1,0.4835277968428277,0.5085792724776939
MSFT,ETH-USD,F9,adam,2,0.48284145504461223,0.5085792724776939
MSFT,EURUSD=X,F0,adam,0,0.6479066575154427,0.6479066575154426
MSFT,EURUSD=X,F0,adam,1,0.6479066575154427,0.6479066575154426
MSFT,EURUSD=X,F0,adam,2,0.6479066575154427,0.6479066575154426
MSFT,EURUSD=X,F4,adam,0,0.6413864104323953,0.6479066575154426
MSFT,EURUSD=X,F4,adam,1,0.6393273850377488,0.6479066575154426
MSFT,EURUSD=X,F4,adam,2,0.6403568977350721,0.6479066575154426
MSFT,EURUSD=X,F7,adam,0,0.37714481811942346,0.6479066575154426
MSFT,EURUSD=X,F7,adam,1,0.3682223747426218,0.6479066575154426
MSFT,EURUSD=X,F7,adam,2,0.36719286204529855,0.6479066575154426
MSFT,EURUSD=X,F8,adam,0,0.37714481811942346,0.6479066575154426
MSFT,EURUSD=X,F8,adam,1,0.3682223747426218,0.6479066575154426
MSFT,EURUSD=X,F8,adam,2,0.36719286204529855,0.6479066575154426
MSFT,EURUSD=X,F9,adam,0,0.4334248455730954,0.6479066575154426
MSFT,EURUSD=X,F9,adam,1,0.4347975291695264,0.6479066575154426
MSFT,EURUSD=X,F9,adam,2,0.4310226492793411,0.6479066575154426
MSFT,GBPUSD=X,F0,adam,0,0.6424159231297186,0.6424159231297186
MSFT,GBPUSD=X,F0,adam,1,0.6424159231297186,0.6424159231297186
MSFT,GBPUSD=X,F0,adam,2,0.6424159231297186,0.6424159231297186
MSFT,GBPUSD=X,F4,adam,0,0.6297185998627316,0.6424159231297186
MSFT,GBPUSD=X,F4,adam,1,0.6276595744680851,0.6424159231297186
MSFT,GBPUSD=X,F4,adam,2,0.6286890871654084,0.6424159231297186
MSFT,GBPUSD=X,F7,adam,0,0.3939601921757035,0.6424159231297186
MSFT,GBPUSD=X,F7,adam,1,0.38057652711050105,0.6424159231297186
MSFT,GBPUSD=X,F7,adam,2,0.3826355525051476,0.6424159231297186
MSFT,GBPUSD=X,F8,adam,0,0.3939601921757035,0.6424159231297186
MSFT,GBPUSD=X,F8,adam,1,0.38057652711050105,0.6424159231297186
MSFT,GBPUSD=X,F8,adam,2,0.3826355525051476,0.6424159231297186
MSFT,GBPUSD=X,F9,adam,0,0.44406314344543585,0.6424159231297186
MSFT,GBPUSD=X,F9,adam,1,0.44063143445435826,0.6424159231297186
MSFT,GBPUSD=X,F9,adam,2,0.4402882635552505,0.6424159231297186
MSFT,JPM,F0,adam,0,0.6379547014413178,0.6376115305422101
MSFT,JPM,F0,adam,1,0.6379547014413178,0.6376115305422101
MSFT,JPM,F0,adam,2,0.6386410432395333,0.6376115305422101
MSFT,JPM,F4,adam,0,0.5868222374742622,0.6376115305422101
MSFT,JPM,F4,adam,1,0.5816746739876458,0.6376115305422101
MSFT,JPM,F4,adam,2,0.5809883321894304,0.6376115305422101
MSFT,JPM,F7,adam,0,0.44989704873026765,0.6376115305422101
MSFT,JPM,F7,adam,1,0.43548387096774194,0.6376115305422101
MSFT,JPM,F7,adam,2,0.4413177762525738,0.6376115305422101
MSFT,JPM,F8,adam,0,0.44989704873026765,0.6376115305422101
MSFT,JPM,F8,adam,1,0.43548387096774194,0.6376115305422101
MSFT,JPM,F8,adam,2,0.4413177762525738,0.6376115305422101
MSFT,JPM,F9,adam,0,0.4776938915579959,0.6376115305422101
MSFT,JPM,F9,adam,1,0.47632120796156485,0.6376115305422101
MSFT,JPM,F9,adam,2,0.4752916952642416,0.6376115305422101
MSFT,QQQ,F0,adam,0,0.6139327385037748,0.6125600549073438
MSFT,QQQ,F0,adam,1,0.6135895676046671,0.6125600549073438
MSFT,QQQ,F0,adam,2,0.6132463967055594,0.6125600549073438
MSFT,QQQ,F4,adam,0,0.5720658888126287,0.6125600549073438
MSFT,QQQ,F4,adam,1,0.5676046671242279,0.6125600549073438
MSFT,QQQ,F4,adam,2,0.5679478380233356,0.6125600549073438
MSFT,QQQ,F7,adam,0,0.4450926561427591,0.6125600549073438
MSFT,QQQ,F7,adam,1,0.4402882635552505,0.6125600549073438
MSFT,QQQ,F7,adam,2,0.4420041180507893,0.6125600549073438
MSFT,QQQ,F8,adam,0,0.4450926561427591,0.6125600549073438
MSFT,QQQ,F8,adam,1,0.4402882635552505,0.6125600549073438
MSFT,QQQ,F8,adam,2,0.4420041180507893,0.6125600549073438
MSFT,QQQ,F9,adam,0,0.470487302676733,0.6125600549073438
MSFT,QQQ,F9,adam,1,0.469114619080302,0.6125600549073438
MSFT,QQQ,F9,adam,2,0.46808510638297873,0.6125600549073438
MSFT,SPY,F0,adam,0,0.6197666437886067,0.6187371310912835
MSFT,SPY,F0,adam,1,0.6197666437886067,0.6187371310912835
MSFT,SPY,F0,adam,2,0.619423472889499,0.6187371310912835
MSFT,SPY,F4,adam,0,0.5943719972546329,0.6187371310912835
MSFT,SPY,F4,adam,1,0.5892244337680165,0.6187371310912835
MSFT,SPY,F4,adam,2,0.5895676046671242,0.6187371310912835
MSFT,SPY,F7,adam,0,0.44063143445435826,0.6187371310912835
MSFT,SPY,F7,adam,1,0.43067947838023335,0.6187371310912835
MSFT,SPY,F7,adam,2,0.43239533287577214,0.6187371310912835
MSFT,SPY,F8,adam,0,0.44063143445435826,0.6187371310912835
MSFT,SPY,F8,adam,1,0.43067947838023335,0.6187371310912835
MSFT,SPY,F8,adam,2,0.43239533287577214,0.6187371310912835
MSFT,SPY,F9,adam,0,0.456417295813315,0.6187371310912835
MSFT,SPY,F9,adam,1,0.4543582704186685,0.6187371310912835
MSFT,SPY,F9,adam,2,0.45332875772134523,0.6187371310912835
QQQ,AAPL,F0,adam,0,0.6304049416609472,0.6310912834591627
QQQ,AAPL,F0,adam,1,0.6304049416609472,0.6310912834591627
QQQ,AAPL,F0,adam,2,0.6314344543582704,0.6310912834591627
QQQ,AAPL,F4,adam,0,0.5693205216197667,0.6310912834591627
QQQ,AAPL,F4,adam,1,0.5648592999313659,0.6310912834591627
QQQ,AAPL,F4,adam,2,0.5634866163349348,0.6310912834591627
QQQ,AAPL,F7,adam,0,0.45161290322580644,0.6310912834591627
QQQ,AAPL,F7,adam,1,0.4447494852436513,0.6310912834591627
QQQ,AAPL,F7,adam,2,0.4444063143445436,0.6310912834591627
QQQ,AAPL,F8,adam,0,0.45161290322580644,0.6310912834591627
QQQ,AAPL,F8,adam,1,0.4447494852436513,0.6310912834591627
QQQ,AAPL,F8,adam,2,0.4444063143445436,0.6310912834591627
QQQ,AAPL,F9,adam,0,0.4560741249142073,0.6310912834591627
QQQ,AAPL,F9,adam,1,0.45538778311599176,0.6310912834591627
QQQ,AAPL,F9,adam,2,0.45092656142759097,0.6310912834591627
QQQ,BTC-USD,F0,adam,0,0.49279341111873715,0.511324639670556
QQQ,BTC-USD,F0,adam,1,0.49279341111873715,0.511324639670556
QQQ,BTC-USD,F0,adam,2,0.4907343857240906,0.511324639670556
QQQ,BTC-USD,F4,adam,0,0.4814687714481812,0.511324639670556
QQQ,BTC-USD,F4,adam,1,0.48284145504461223,0.511324639670556
QQQ,BTC-USD,F4,adam,2,0.48455730954015097,0.511324639670556
QQQ,BTC-USD,F7,adam,0,0.48284145504461223,0.511324639670556
QQQ,BTC-USD,F7,adam,1,0.48112560054907344,0.511324639670556
QQQ,BTC-USD,F7,adam,2,0.4814687714481812,0.511324639670556
QQQ,BTC-USD,F8,adam,0,0.48284145504461223,0.511324639670556
QQQ,BTC-USD,F8,adam,1,0.48112560054907344,0.511324639670556
QQQ,BTC-USD,F8,adam,2,0.4814687714481812,0.511324639670556
QQQ,BTC-USD,F9,adam,0,0.48661633493479756,0.511324639670556
QQQ,BTC-USD,F9,adam,1,0.48936170212765956,0.511324639670556
QQQ,BTC-USD,F9,adam,2,0.48627316403568976,0.511324639670556
QQQ,ETH-USD,F0,adam,0,0.49897048730267674,0.5085792724776939
QQQ,ETH-USD,F0,adam,1,0.5058339052848319,0.5085792724776939
QQQ,ETH-USD,F0,adam,2,0.49588194921070694,0.5085792724776939
QQQ,ETH-USD,F4,adam,0,0.48249828414550444,0.5085792724776939
QQQ,ETH-USD,F4,adam,1,0.4821551132463967,0.5085792724776939
QQQ,ETH-USD,F4,adam,2,0.4807824296499657,0.5085792724776939
QQQ,ETH-USD,F7,adam,0,0.4852436513383665,0.5085792724776939
QQQ,ETH-USD,F7,adam,1,0.48421413864104323,0.5085792724776939
QQQ,ETH-USD,F7,adam,2,0.4838709677419355,0.5085792724776939
QQQ,ETH-USD,F8,adam,0,0.4852436513383665,0.5085792724776939
QQQ,ETH-USD,F8,adam,1,0.48421413864104323,0.5085792724776939
QQQ,ETH-USD,F8,adam,2,0.4838709677419355,0.5085792724776939
QQQ,ETH-USD,F9,adam,0,0.48284145504461223,0.5085792724776939
QQQ,ETH-USD,F9,adam,1,0.4821551132463967,0.5085792724776939
QQQ,ETH-USD,F9,adam,2,0.48181194234728897,0.5085792724776939
QQQ,EURUSD=X,F0,adam,0,0.6479066575154427,0.6479066575154426
QQQ,EURUSD=X,F0,adam,1,0.6479066575154427,0.6479066575154426
QQQ,EURUSD=X,F0,adam,2,0.6479066575154427,0.6479066575154426
QQQ,EURUSD=X,F4,adam,0,0.6382978723404256,0.6479066575154426
QQQ,EURUSD=X,F4,adam,1,0.6382978723404256,0.6479066575154426
QQQ,EURUSD=X,F4,adam,2,0.6382978723404256,0.6479066575154426
QQQ,EURUSD=X,F7,adam,0,0.3870967741935484,0.6479066575154426
QQQ,EURUSD=X,F7,adam,1,0.37577213452299246,0.6479066575154426
QQQ,EURUSD=X,F7,adam,2,0.37577213452299246,0.6479066575154426
QQQ,EURUSD=X,F8,adam,0,0.3870967741935484,0.6479066575154426
QQQ,EURUSD=X,F8,adam,1,0.37577213452299246,0.6479066575154426
QQQ,EURUSD=X,F8,adam,2,0.37577213452299246,0.6479066575154426
QQQ,EURUSD=X,F9,adam,0,0.4334248455730954,0.6479066575154426
QQQ,EURUSD=X,F9,adam,1,0.4279341111873713,0.6479066575154426
QQQ,EURUSD=X,F9,adam,2,0.4203843514070007,0.6479066575154426
QQQ,GBPUSD=X,F0,adam,0,0.6424159231297186,0.6424159231297186
QQQ,GBPUSD=X,F0,adam,1,0.6424159231297186,0.6424159231297186
QQQ,GBPUSD=X,F0,adam,2,0.6424159231297186,0.6424159231297186
QQQ,GBPUSD=X,F4,adam,0,0.6273164035689773,0.6424159231297186
QQQ,GBPUSD=X,F4,adam,1,0.6269732326698696,0.6424159231297186
QQQ,GBPUSD=X,F4,adam,2,0.6242278654770076,0.6424159231297186
QQQ,GBPUSD=X,F7,adam,0,0.4008236101578586,0.6424159231297186
QQQ,GBPUSD=X,F7,adam,1,0.39430336307481123,0.6424159231297186
QQQ,GBPUSD=X,F7,adam,2,0.39498970487302676,0.6424159231297186
QQQ,GBPUSD=X,F8,adam,0,0.4008236101578586,0.6424159231297186
QQQ,GBPUSD=X,F8,adam,1,0.39430336307481123,0.6424159231297186
QQQ,GBPUSD=X,F8,adam,2,0.39498970487302676,0.6424159231297186
QQQ,GBPUSD=X,F9,adam,0,0.4402882635552505,0.6424159231297186
QQQ,GBPUSD=X,F9,adam,1,0.439601921757035,0.6424159231297186
QQQ,GBPUSD=X,F9,adam,2,0.42930679478380235,0.6424159231297186
QQQ,JPM,F0,adam,0,0.6369251887439945,0.6376115305422101
QQQ,JPM,F0,adam,1,0.636238846945779,0.6376115305422101
QQQ,JPM,F0,adam,2,0.6365820178448868,0.6376115305422101
QQQ,JPM,F4,adam,0,0.5761839396019217,0.6376115305422101
QQQ,JPM,F4,adam,1,0.574468085106383,0.6376115305422101
QQQ,JPM,F4,adam,2,0.5727522306108442,0.6376115305422101
QQQ,JPM,F7,adam,0,0.45778997940974603,0.6376115305422101
QQQ,JPM,F7,adam,1,0.4492107069320522,0.6376115305422101
QQQ,JPM,F7,adam,2,0.45092656142759097,0.6376115305422101
QQQ,JPM,F8,adam,0,0.45778997940974603,0.6376115305422101
QQQ,JPM,F8,adam,1,0.4492107069320522,0.6376115305422101
QQQ,JPM,F8,adam,2,0.45092656142759097,0.6376115305422101
QQQ,JPM,F9,adam,0,0.4770075497597804,0.6376115305422101
QQQ,JPM,F9,adam,1,0.4759780370624571,0.6376115305422101
QQQ,JPM,F9,adam,2,0.47460535346602606,0.6376115305422101
QQQ,MSFT,F0,adam,0,0.6276595744680851,0.6283459162663005
QQQ,MSFT,F0,adam,1,0.6286890871654084,0.6283459162663005
QQQ,MSFT,F0,adam,2,0.6283459162663007,0.6283459162663005
QQQ,MSFT,F4,adam,0,0.5693205216197667,0.6283459162663005
QQQ,MSFT,F4,adam,1,0.5679478380233356,0.6283459162663005
QQQ,MSFT,F4,adam,2,0.5631434454358271,0.6283459162663005
QQQ,MSFT,F7,adam,0,0.4488675360329444,0.6283459162663005
QQQ,MSFT,F7,adam,1,0.4461221688400824,0.6283459162663005
QQQ,MSFT,F7,adam,2,0.4461221688400824,0.6283459162663005
QQQ,MSFT,F8,adam,0,0.4488675360329444,0.6283459162663005
QQQ,MSFT,F8,adam,1,0.4461221688400824,0.6283459162663005
QQQ,MSFT,F8,adam,2,0.4461221688400824,0.6283459162663005
QQQ,MSFT,F9,adam,0,0.4588194921070693,0.6283459162663005
QQQ,MSFT,F9,adam,1,0.45778997940974603,0.6283459162663005
QQQ,MSFT,F9,adam,2,0.4598490048043926,0.6283459162663005
QQQ,SPY,F0,adam,0,0.6190803019903912,0.6187371310912835
QQQ,SPY,F0,adam,1,0.619423472889499,0.6187371310912835
QQQ,SPY,F0,adam,2,0.6187371310912835,0.6187371310912835
QQQ,SPY,F4,adam,0,0.5840768702814001,0.6187371310912835
QQQ,SPY,F4,adam,1,0.5823610157858614,0.6187371310912835
QQQ,SPY,F4,adam,2,0.5803019903912148,0.6187371310912835
QQQ,SPY,F7,adam,0,0.4416609471516815,0.6187371310912835
QQQ,SPY,F7,adam,1,0.4402882635552505,0.6187371310912835
QQQ,SPY,F7,adam,2,0.43925875085792726,0.6187371310912835
QQQ,SPY,F8,adam,0,0.4416609471516815,0.6187371310912835
QQQ,SPY,F8,adam,1,0.4402882635552505,0.6187371310912835
QQQ,SPY,F8,adam,2,0.43925875085792726,0.6187371310912835
QQQ,SPY,F9,adam,0,0.455044612216884,0.6187371310912835
QQQ,SPY,F9,adam,1,0.45367192862045297,0.6187371310912835
QQQ,SPY,F9,adam,2,0.4505833905284832,0.6187371310912835
SPY,AAPL,F0,adam,0,0.6317776252573781,0.6310912834591627
SPY,AAPL,F0,adam,1,0.6262868908716541,0.6310912834591627
SPY,AAPL,F0,adam,2,0.6304049416609472,0.6310912834591627
SPY,AAPL,F4,adam,0,0.5586822237474263,0.6310912834591627
SPY,AAPL,F4,adam,1,0.5483870967741935,0.6310912834591627
SPY,AAPL,F4,adam,2,0.5511324639670556,0.6310912834591627
SPY,AAPL,F7,adam,0,0.4526424159231297,0.6310912834591627
SPY,AAPL,F7,adam,1,0.4433768016472203,0.6310912834591627
SPY,AAPL,F7,adam,2,0.4444063143445436,0.6310912834591627
SPY,AAPL,F8,adam,0,0.4526424159231297,0.6310912834591627
SPY,AAPL,F8,adam,1,0.4433768016472203,0.6310912834591627
SPY,AAPL,F8,adam,2,0.4444063143445436,0.6310912834591627
SPY,AAPL,F9,adam,0,0.4560741249142073,0.6310912834591627
SPY,AAPL,F9,adam,1,0.45229924502402197,0.6310912834591627
SPY,AAPL,F9,adam,2,0.45367192862045297,0.6310912834591627
SPY,BTC-USD,F0,adam,0,0.4948524365133837,0.511324639670556
SPY,BTC-USD,F0,adam,1,0.5030885380919699,0.511324639670556
SPY,BTC-USD,F0,adam,2,0.49794097460535347,0.511324639670556
SPY,BTC-USD,F4,adam,0,0.4869595058339053,0.511324639670556
SPY,BTC-USD,F4,adam,1,0.4903912148249828,0.511324639670556
SPY,BTC-USD,F4,adam,2,0.4890185312285518,0.511324639670556
SPY,BTC-USD,F7,adam,0,0.47975291695264244,0.511324639670556
SPY,BTC-USD,F7,adam,1,0.4783802333562114,0.511324639670556
SPY,BTC-USD,F7,adam,2,0.4776938915579959,0.511324639670556
SPY,BTC-USD,F8,adam,0,0.47975291695264244,0.511324639670556
SPY,BTC-USD,F8,adam,1,0.4783802333562114,0.511324639670556
SPY,BTC-USD,F8,adam,2,0.4776938915579959,0.511324639670556
SPY,BTC-USD,F9,adam,0,0.48627316403568976,0.511324639670556
SPY,BTC-USD,F9,adam,1,0.48661633493479756,0.511324639670556
SPY,BTC-USD,F9,adam,2,0.48284145504461223,0.511324639670556
SPY,ETH-USD,F0,adam,0,0.5020590253946465,0.5085792724776939
SPY,ETH-USD,F0,adam,1,0.5054907343857241,0.5085792724776939
SPY,ETH-USD,F0,adam,2,0.5013726835964311,0.5085792724776939
SPY,ETH-USD,F4,adam,0,0.47940974605353465,0.5085792724776939
SPY,ETH-USD,F4,adam,1,0.47975291695264244,0.5085792724776939
SPY,ETH-USD,F4,adam,2,0.48249828414550444,0.5085792724776939
SPY,ETH-USD,F7,adam,0,0.47975291695264244,0.5085792724776939
SPY,ETH-USD,F7,adam,1,0.4766643788606726,0.5085792724776939
SPY,ETH-USD,F7,adam,2,0.4770075497597804,0.5085792724776939
SPY,ETH-USD,F8,adam,0,0.47975291695264244,0.5085792724776939
SPY,ETH-USD,F8,adam,1,0.4766643788606726,0.5085792724776939
SPY,ETH-USD,F8,adam,2,0.4770075497597804,0.5085792724776939
SPY,ETH-USD,F9,adam,0,0.4835277968428277,0.5085792724776939
SPY,ETH-USD,F9,adam,1,0.4807824296499657,0.5085792724776939
SPY,ETH-USD,F9,adam,2,0.48181194234728897,0.5085792724776939
SPY,EURUSD=X,F0,adam,0,0.6479066575154427,0.6479066575154426
SPY,EURUSD=X,F0,adam,1,0.6479066575154427,0.6479066575154426
SPY,EURUSD=X,F0,adam,2,0.6479066575154427,0.6479066575154426
SPY,EURUSD=X,F4,adam,0,0.6369251887439945,0.6479066575154426
SPY,EURUSD=X,F4,adam,1,0.636238846945779,0.6479066575154426
SPY,EURUSD=X,F4,adam,2,0.6379547014413178,0.6479066575154426
SPY,EURUSD=X,F7,adam,0,0.40494166094715167,0.6479066575154426
SPY,EURUSD=X,F7,adam,1,0.37405628002745367,0.6479066575154426
SPY,EURUSD=X,F7,adam,2,0.38057652711050105,0.6479066575154426
SPY,EURUSD=X,F8,adam,0,0.40494166094715167,0.6479066575154426
SPY,EURUSD=X,F8,adam,1,0.37405628002745367,0.6479066575154426
SPY,EURUSD=X,F8,adam,2,0.38057652711050105,0.6479066575154426
SPY,EURUSD=X,F9,adam,0,0.4344543582704187,0.6479066575154426
SPY,EURUSD=X,F9,adam,1,0.4186684969114619,0.6479066575154426
SPY,EURUSD=X,F9,adam,2,0.4124914207275223,0.6479066575154426
SPY,GBPUSD=X,F0,adam,0,0.6424159231297186,0.6424159231297186
SPY,GBPUSD=X,F0,adam,1,0.6424159231297186,0.6424159231297186
SPY,GBPUSD=X,F0,adam,2,0.6424159231297186,0.6424159231297186
SPY,GBPUSD=X,F4,adam,0,0.6245710363761153,0.6424159231297186
SPY,GBPUSD=X,F4,adam,1,0.6214824982841455,0.6424159231297186
SPY,GBPUSD=X,F4,adam,2,0.6218256691832532,0.6424159231297186
SPY,GBPUSD=X,F7,adam,0,0.4107755662319835,0.6424159231297186
SPY,GBPUSD=X,F7,adam,1,0.3894989704873027,0.6424159231297186
SPY,GBPUSD=X,F7,adam,2,0.39807824296499655,0.6424159231297186
SPY,GBPUSD=X,F8,adam,0,0.4107755662319835,0.6424159231297186
SPY,GBPUSD=X,F8,adam,1,0.3894989704873027,0.6424159231297186
SPY,GBPUSD=X,F8,adam,2,0.39807824296499655,0.6424159231297186
SPY,GBPUSD=X,F9,adam,0,0.4402882635552505,0.6424159231297186
SPY,GBPUSD=X,F9,adam,1,0.42621825669183255,0.6424159231297186
SPY,GBPUSD=X,F9,adam,2,0.4148936170212766,0.6424159231297186
SPY,JPM,F0,adam,0,0.6372683596431022,0.6376115305422101
SPY,JPM,F0,adam,1,0.6352093342484557,0.6376115305422101
SPY,JPM,F0,adam,2,0.6372683596431022,0.6376115305422101
SPY,JPM,F4,adam,0,0.5717227179135209,0.6376115305422101
SPY,JPM,F4,adam,1,0.5662319835277968,0.6376115305422101
SPY,JPM,F4,adam,2,0.5676046671242279,0.6376115305422101
SPY,JPM,F7,adam,0,0.4612216884008236,0.6376115305422101
SPY,JPM,F7,adam,1,0.44063143445435826,0.6376115305422101
SPY,JPM,F7,adam,2,0.45024021962937544,0.6376115305422101
SPY,JPM,F8,adam,0,0.4612216884008236,0.6376115305422101
SPY,JPM,F8,adam,1,0.44063143445435826,0.6376115305422101
SPY,JPM,F8,adam,2,0.45024021962937544,0.6376115305422101
SPY,JPM,F9,adam,0,0.4766643788606726,0.6376115305422101
SPY,JPM,F9,adam,1,0.47460535346602606,0.6376115305422101
SPY,JPM,F9,adam,2,0.4752916952642416,0.6376115305422101
SPY,MSFT,F0,adam,0,0.6286890871654084,0.6283459162663005
SPY,MSFT,F0,adam,1,0.6259437199725463,0.6283459162663005
SPY,MSFT,F0,adam,2,0.6283459162663007,0.6283459162663005
SPY,MSFT,F4,adam,0,0.5586822237474263,0.6283459162663005
SPY,MSFT,F4,adam,1,0.5483870967741935,0.6283459162663005
SPY,MSFT,F4,adam,2,0.5535346602608099,0.6283459162663005
SPY,MSFT,F7,adam,0,0.45676046671242276,0.6283459162663005
SPY,MSFT,F7,adam,1,0.44097460535346605,0.6283459162663005
SPY,MSFT,F7,adam,2,0.4447494852436513,0.6283459162663005
SPY,MSFT,F8,adam,0,0.45676046671242276,0.6283459162663005
SPY,MSFT,F8,adam,1,0.44097460535346605,0.6283459162663005
SPY,MSFT,F8,adam,2,0.4447494852436513,0.6283459162663005
SPY,MSFT,F9,adam,0,0.4591626630061771,0.6283459162663005
SPY,MSFT,F9,adam,1,0.45847632120796156,0.6283459162663005
SPY,MSFT,F9,adam,2,0.4560741249142073,0.6283459162663005
SPY,QQQ,F0,adam,0,0.6125600549073439,0.6125600549073438
SPY,QQQ,F0,adam,1,0.6115305422100206,0.6125600549073438
SPY,QQQ,F0,adam,2,0.6135895676046671,0.6125600549073438
SPY,QQQ,F4,adam,0,0.557652711050103,0.6125600549073438
SPY,QQQ,F4,adam,1,0.5514756348661634,0.6125600549073438
SPY,QQQ,F4,adam,2,0.5525051475634866,0.6125600549073438
SPY,QQQ,F7,adam,0,0.45332875772134523,0.6125600549073438
SPY,QQQ,F7,adam,1,0.4426904598490048,0.6125600549073438
SPY,QQQ,F7,adam,2,0.44680851063829785,0.6125600549073438
SPY,QQQ,F8,adam,0,0.45332875772134523,0.6125600549073438
SPY,QQQ,F8,adam,1,0.4426904598490048,0.6125600549073438
SPY,QQQ,F8,adam,2,0.44680851063829785,0.6125600549073438
SPY,QQQ,F9,adam,0,0.46877144818119426,0.6125600549073438
SPY,QQQ,F9,adam,1,0.4608785175017159,0.6125600549073438
SPY,QQQ,F9,adam,2,0.4595058339052848,0.6125600549073438
